المؤشر العقاري لمدينة المدينة المنورة  في عام 2018 و2019 و2020 و 2021,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
المدينة,المدينة المنورة,,,,,,,,,,,,,,,,
حالة العملية(معتمدة/ملغية/..),معتمدة,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,,,
الشهر,تصنيف العقار,نوع العقار,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,,,
فبراير,سكني,مرفق,,,,,,,,,,3750000,7279.5599999999995,2,,,
فبراير,سكني,إستراحة,1620000,1050,1,,,,,,,,,,,,
فبراير,سكني,أرض زراعية,140000,3516.6,3,,,,,,,,,,,,
فبراير,تجاري,,540950380,95440.61640000001,83,271560950,118126.11000000002,96,130064934,89390.08499999998,118,155640609,117332.40430000001,139,,,
فبراير,تجاري,قطعة أرض,540950380,95440.61640000001,83,268785950,117471.08,92,130064934,89390.08499999998,118,117597268,115185.82430000001,136,,,
فبراير,تجاري,فيلا,,,,2000000,400,1,,,,,,,,,
فبراير,تجاري,معرض/محل,,,,475000,149.96,2,,,,,,,,,
فبراير,تجاري,مركز تجاري,,,,,,,,,,400000,355.49,1,,,
فبراير,تجاري,بيت,,,,300000,105.07,1,,,,37643341,1791.0900000000001,2,,,
فبراير,زراعي,,10760500,506332.9633,45,35846781,820019.3150000001,15,3369063,489722.5264,11,62112627,3280511.539999999,77,,,
فبراير,زراعي,قطعة أرض,400000,1200,1,250000,30000,1,830000,483.15639999999996,2,17812000,35805.46,24,,,
فبراير,زراعي,أرض زراعية,10360500,505132.9633,44,35596781,790019.3150000001,14,2539063,489239.37,9,44300627,3244706.079999999,53,,,
مارس,,,578158520,771214.5077,643,585525896,1181274.1456000004,1001,421350011,362454.4357,593,798608392,3596939.184,1245,,,
مارس,سكني,,401981612,325028.23000000004,563,454825950,593103.5788999998,902,317495764,277763.6027,538,636424130,956288.7250000006,1051,,,
مارس,سكني,قطعة أرض,347828110,307101.4600000001,483,394686309,560272.6179999999,815,258855798,252086.70799999998,453,585381677,788175.5350000005,993,,,
مارس,سكني,عمارة,,,,90000,25.705,1,,,,,,,,,
مارس,سكني,فيلا,6278000,1736.6000000000001,6,5742000,2321.0699999999997,7,6910000,3834,8,2255000,767.55,2,,,
مارس,سكني,شقة,27979291,10966.319999999998,58,34608756,12491.045499999998,57,40760196,11406.374700000004,57,16720047,3746.6899999999996,23,,,
مارس,سكني,بيت,18596211,3759.36,14,18948885,5580.257100000002,21,10819770,5961.1100000000015,19,30967406,10774.43,31,,,
مارس,سكني,مرفق,1300000,1464.49,2,,,,,,,,,,,,
مارس,سكني,إستراحة,,,,,,,150000,4475.41,1,,,,,,
مارس,سكني,أرض زراعية,,,,750000,12412.8833,1,,,,1100000,152824.52,2,,,
مارس,تجاري,,162992983,48131.99000000001,57,118450705,123480.56670000001,86,102504247,30947.503,52,130601216,256768.80899999998,117,,,
مارس,تجاري,قطعة أرض,162992983,48131.99000000001,57,109928637,122786.2467,84,101559247,30547.503,51,128486296,213506.04899999997,114,,,
مارس,تجاري,شقة,,,,,,,945000,400,1,,,,,,
مارس,تجاري,بيت,,,,8522068,694.3199999999999,2,,,,1414920,730.34,2,,,
مارس,تجاري,أرض زراعية,,,,,,,,,,700000,42532.42,1,,,
مارس,زراعي,,13183925,398054.2877,23,12249241,464690.00000000006,13,1350000,53743.33,3,31583046,2383881.6499999994,77,,,
مارس,زراعي,قطعة أرض,165000,58297.71,2,30000,13500,1,,,,15249396,74012.12999999999,28,,,
مارس,زراعي,بيت,250000,482.97,1,,,,,,,,,,,,
مارس,زراعي,أرض زراعية,12768925,339273.6077,20,12219241,451190.00000000006,12,1350000,53743.33,3,16333650,2309869.5199999996,49,,,
ابريل,,,679852868,582150.2472999999,582,872926524,972769.7317,881,,,,461478473,1424739.1774000002,558,,,
ابريل,سكني,,307387123,327563.4003,512,623578846,468553.8244,789,,,,297461143,259990.10939999996,415,,,
ابريل,سكني,قطعة أرض,249297601,303015.1193,422,568637779,443771.22699999996,687,,,,273399159,248714.16639999996,374,,,
ابريل,سكني,عمارة,1959992,1219.9099999999999,2,,,,,,,,,,,,
ابريل,سكني,فيلا,5305000,1537.4099999999999,6,7289538,3113.1200000000003,9,,,,2125000,1092.5,3,,,
ابريل,سكني,شقة,31598862,11052.787999999997,63,33652304,11156.483,63,,,,10833221,4000.3229999999994,23,,,
ابريل,سكني,بيت,18988668,5670.713,15,13999225,10512.9944,30,,,,11103763,6183.120000000001,15,,,
ابريل,سكني,أرض زراعية,237000,5067.46,4,,,,,,,,,,,,
ابريل,تجاري,,361039973,70457.67000000001,50,84626334,64157.49730000002,82,,,,98953335,55867.84,76,,,
ابريل,تجاري,قطعة أرض,359770473,69935.91,48,84026334,63843.597300000016,80,,,,93996555,55151.57,74,,,
ابريل,تجاري,شقة,650000,234.85,1,,,,,,,,,,,,
ابريل,تجاري,بيت,619500,286.91,1,600000,313.9,2,,,,4956780,716.27,2,,,
ابريل,زراعي,,11425772,184129.17699999997,20,164721344,440058.41,10,,,,65063995,1108881.2280000001,67,,,
ابريل,زراعي,قطعة أرض,,,,300000,60325,1,,,,28779800,10969.568000000001,48,,,
ابريل,زراعي,أرض زراعية,11425772,184129.17699999997,20,164421344,379733.41,9,,,,36284195,1097911.6600000001,19,,,
مايو,,,452432982,678462.4029999999,535,559837015,932785.8953999999,708,,,,,,,,,
مايو,سكني,,305256989,224616.38799999995,432,454120725,477692.7880999998,608,,,,,,,,,
مايو,سكني,قطعة أرض,210165528,201394.55299999996,349,395336364,452588.8688999998,521,,,,,,,,,
مايو,سكني,عمارة,3797076,84.36,1,2925000,1020,2,,,,,,,,,
مايو,سكني,فيلا,3355000,1204.84,3,1168199,846.68,2,,,,,,,,,
مايو,سكني,شقة,40284652,10343.420000000002,50,30349384,11470.231199999998,58,,,,,,,,,
مايو,سكني,بيت,47654733,11589.215,29,24341778,11767.007999999998,25,,,,,,,,,
مايو,تجاري,,66179578,42492.93499999999,55,90999841,66691.6573,86,,,,,,,,,
مايو,تجاري,قطعة أرض,65979578,42084.55499999999,53,89404841,61726.7773,84,,,,,,,,,
مايو,تجاري,بيت,200000,408.38,2,95000,206.5,1,,,,,,,,,
مايو,تجاري,مرفق,,,,1500000,4758.38,1,,,,,,,,,
مايو,زراعي,,80996415,411353.07999999996,48,14716449,388401.44999999995,14,,,,,,,,,
مايو,زراعي,قطعة أرض,150000,32999.25,5,340692,3505,1,,,,,,,,,
مايو,زراعي,أرض زراعية,80846415,378353.82999999996,43,14375757,384896.44999999995,13,,,,,,,,,
يونيو,,,212732646,207814.4291,205,545649564,603780.4119000001,669,1307444158,1095142.2232000004,1424,,,,,,
يونيو,سكني,,191110482,151073.8391,178,458957455,375379.7232,601,1001902389,666425.7342000003,1255,,,,,,
يونيو,سكني,قطعة أرض,159555917,137354.02909999999,130,413061430,345710.9645,546,738268091,594701.2996000003,992,,,,,,
يونيو,سكني,عمارة,,,,600000,604.14,2,85000000,3068.22,1,,,,,,
يونيو,سكني,فيلا,,,,1548780,3019.44,6,13148750,5187.18,16,,,,,,
يونيو,سكني,شقة,17062231,6537.069999999999,35,19394090,6899.0587,33,156753548,40788.749599999974,218,,,,,,
يونيو,سكني,معرض/محل,,,,,,,900000,3952.1349999999998,6,,,,,,
يونيو,سكني,بيت,13792334,3121.6400000000003,12,24353155,19146.12,14,7702000,12829.06,21,,,,,,
يونيو,سكني,أرض زراعية,700000,4061.1,1,,,,130000,5899.09,1,,,,,,
يونيو,تجاري,,10560164,15354.72,24,50637953,46187.5775,57,164990825,152625.41900000002,151,,,,,,
يونيو,تجاري,قطعة أرض,10510164,15091,23,50637953,46187.5775,57,162465825,151342.159,148,,,,,,
يونيو,تجاري,فيلا,,,,,,,2025000,883.26,2,,,,,,
يونيو,تجاري,شقة,,,,,,,500000,400,1,,,,,,
يونيو,تجاري,بيت,50000,263.72,1,,,,,,,,,,,,
يونيو,زراعي,,11062000,41385.87,3,36054156,182213.11119999998,11,140550944,276091.06999999995,18,,,,,,
يونيو,زراعي,قطعة أرض,100000,1200,1,,,,5000000,30046.04,10,,,,,,
يونيو,زراعي,بيت,,,,719674,476.31,1,580000,482.97,1,,,,,,
يونيو,زراعي,أرض زراعية,10962000,40185.87,2,35334482,181736.8012,10,134970944,245562.06,7,,,,,,
يوليو,,,464706820,958057.9362999998,595,898184736,2336954.8315,1206,223103226,614484.6501,529,,,,,,
يوليو,سكني,,354776732,596052.4862999999,488,774364253,783095.7535999992,1094,193062351,250619.5501,457,,,,,,
يوليو,سكني,قطعة أرض,294258060,523303.8262999999,392,725940213,754450.5370999993,1003,167309085,239352.5901,410,,,,,,
يوليو,سكني,عمارة,189000,394.99,1,662500,2833.5125,1,400000,574.16,1,,,,,,
يوليو,سكني,فيلا,,,,5280000,3182.33,8,,,,,,,,,
يوليو,سكني,شقة,31842873,12873.820000000003,66,31991851,11582.564000000002,53,9395815,4767.459999999999,25,,,,,,
يوليو,سكني,بيت,28086799,19094.46,27,10389689,8654.15,28,15957451,5925.340000000001,21,,,,,,
يوليو,سكني,مرفق,,,,100000,2392.66,1,,,,,,,,,
يوليو,سكني,أرض زراعية,400000,40385.39,2,,,,,,,,,,,,
يوليو,تجاري,,93182521,54708.570000000014,80,92068817,154922.33999999997,91,23963375,39499.38999999999,53,,,,,,
يوليو,تجاري,قطعة أرض,93055488,54672.10000000001,79,88645567,139508.34999999998,87,23963375,39499.38999999999,53,,,,,,
يوليو,تجاري,فيلا,,,,500000,400,1,,,,,,,,,
يوليو,تجاري,شقة,,,,650000,234.85,1,,,,,,,,,
يوليو,تجاري,معرض/محل,,,,100000,14692.21,1,,,,,,,,,
يوليو,تجاري,بيت,127033,36.47,1,2173250,86.93,1,,,,,,,,,
يوليو,زراعي,,16747567,307296.88,27,31751666,1398936.7378999998,21,6077500,324365.71,19,,,,,,
يوليو,زراعي,قطعة أرض,,,,35000,13500,1,3510000,1972.17,10,,,,,,
يوليو,زراعي,أرض زراعية,16747567,307296.88,27,31716666,1385436.7378999998,20,2567500,322393.54000000004,9,,,,,,
اوغسطس,,,234759931,291436.34580000007,335,491229262,790898.635,830,366492277,726747.9842000002,703,,,,,,
اوغسطس,سكني,,191473212,151816.53830000004,278,409091628,440918.2213999999,754,314514787,335643.46900000004,597,,,,,,
اوغسطس,سكني,قطعة أرض,152837883,141512.91830000005,229,368890731,418828.70589999994,681,269924134,322134.65900000004,549,,,,,,
اوغسطس,سكني,عمارة,3317825,1253.6599999999999,3,75000,404.7875,1,1463982,624,1,,,,,,
اوغسطس,سكني,فيلا,500000,301.65,1,3367550,1881.26,4,,,,,,,,,
اوغسطس,سكني,شقة,17619850,6537.380000000002,37,25728713,10052.679999999998,47,31595346,6219.910000000001,30,,,,,,
اوغسطس,سكني,بيت,17197654,2210.93,8,11029634,9750.788,21,11531325,6664.900000000001,17,,,,,,
اوغسطس,تجاري,,41041719,36294.162500000006,48,80767634,164063.11359999998,70,43955990,51698.48520000001,76,,,,,,
اوغسطس,تجاري,قطعة أرض,40201719,35633.302500000005,46,72717634,53032.24359999998,67,42967990,48376.225200000015,74,,,,,,
اوغسطس,تجاري,فيلا,,,,,,,608000,331.81,1,,,,,,
اوغسطس,تجاري,شقة,800000,319,1,1050000,490.77,2,,,,,,,,,
اوغسطس,تجاري,بيت,40000,341.86,1,,,,380000,2990.45,1,,,,,,
اوغسطس,تجاري,أرض زراعية,,,,7000000,110540.1,1,,,,,,,,,
اوغسطس,زراعي,,2245000,103325.645,9,1370000,185917.3,6,8021500,339406.02999999997,30,,,,,,
اوغسطس,زراعي,قطعة أرض,,,,,,,6030000,2597.44,18,,,,,,
اوغسطس,زراعي,أرض زراعية,2245000,103325.645,9,1370000,185917.3,6,1991500,336808.58999999997,12,,,,,,
سبتمبر,,,560260373,736251.1148000001,504,1812653030,1449360.0627,1216,423059254,791818.5474,815,,,,,,
سبتمبر,سكني,,350959544,289867.1217000002,434,1006554272,693173.0397999999,1131,361767919,457950.0734,714,,,,,,
سبتمبر,سكني,قطعة أرض,291485338,269503.1467000001,360,954926416,668908.3988,1043,312872736,441022.0684,642,,,,,,
سبتمبر,سكني,فيلا,2332238,625.84,3,10607250,5291.58,13,3721175,1265.59,4,,,,,,
سبتمبر,سكني,شقة,20488167,7603.084999999996,50,27267555,9762.041000000001,51,38843602,10387.935000000001,51,,,,,,
سبتمبر,سكني,بيت,24800085,7896.030000000001,20,13753051,9211.02,24,6330406,5274.48,17,,,,,,
سبتمبر,سكني,مرفق,11853716,4239.02,1,,,,,,,,,,,,
سبتمبر,تجاري,,177194029,34366.168999999994,49,751606675,324574.8129,77,59612835,60599.72399999998,90,,,,,,
سبتمبر,تجاري,قطعة أرض,177014029,34188.33899999999,48,706495114,231197.3429,72,50357644,56744.41399999998,86,,,,,,
سبتمبر,تجاري,فيلا,,,,,,,1842836,762.31,2,,,,,,
سبتمبر,تجاري,شقة,,,,3030000,655.92,3,,,,,,,,,
سبتمبر,تجاري,مركز تجاري,,,,,,,1350000,2737.46,1,,,,,,
سبتمبر,تجاري,بيت,180000,177.83,1,509361,336.2,1,6062355,355.54,1,,,,,,
سبتمبر,تجاري,أرض زراعية,,,,41572200,92385.35,1,,,,,,,,,
سبتمبر,زراعي,,32106800,412017.8241,21,54492083,431612.21,8,1678500,273268.75,11,,,,,,
سبتمبر,زراعي,قطعة أرض,448000,30570,2,27000000,28251.84,1,563000,190.35,1,,,,,,
سبتمبر,زراعي,أرض زراعية,31658800,381447.8241,19,27492083,403360.37,7,1115500,273078.4,10,,,,,,
اكتوبر,,,520597835,891620.8841,737,606211724,1208146.2636999998,927,432747296,1347761.5790000004,821,,,,,,
اكتوبر,سكني,,437128644,335376.6541000001,614,495062438,436651.4920999997,826,324578870,397185.2490000002,679,,,,,,
اكتوبر,سكني,قطعة أرض,376710570,312738.0441000001,503,419774400,403839.5430999997,694,306911087,387926.3790000002,646,,,,,,
اكتوبر,سكني,عمارة,,,,800000,313.26,1,,,,,,,,,
اكتوبر,سكني,فيلا,2317620,963.3599999999999,3,11356208,3974.32,12,1522951,1027.73,2,,,,,,
اكتوبر,سكني,شقة,40263040,15198.4,88,55275830,19868.90900000001,94,3780232,1614.96,11,,,,,,
اكتوبر,سكني,بيت,17837414,6476.85,20,7056000,6896.35,23,12364600,6616.18,20,,,,,,
اكتوبر,سكني,مرفق,,,,100000,859.11,1,,,,,,,,,
اكتوبر,سكني,إستراحة,,,,700000,900,1,,,,,,,,,
اكتوبر,تجاري,,65849591,80031.03999999996,100,80533012,198751.89159999997,93,89998575,77518.41,110,,,,,,
اكتوبر,تجاري,قطعة أرض,63246059,73365.61999999997,96,73909344,68849.79,86,82498575,76775.09,109,,,,,,
اكتوبر,تجاري,عمارة,,,,,,,7500000,743.32,1,,,,,,
اكتوبر,تجاري,فيلا,,,,3866526,779.77,3,,,,,,,,,
اكتوبر,تجاري,شقة,,,,2007142,700.2716,3,,,,,,,,,
اكتوبر,تجاري,معرض/محل,145000,37.57,1,,,,,,,,,,,,
اكتوبر,تجاري,مركز تجاري,2203532,6256.59,1,,,,,,,,,,,,
اكتوبر,تجاري,بيت,255000,371.26,2,,,,,,,,,,,,
اكتوبر,تجاري,أرض زراعية,,,,750000,128422.06,1,,,,,,,,,
اكتوبر,زراعي,,17619600,476213.19,23,30616274,572742.88,8,18169851,873057.9200000002,32,,,,,,
اكتوبر,زراعي,قطعة أرض,,,,,,,11221756,469809.70000000007,17,,,,,,
اكتوبر,زراعي,أرض زراعية,17619600,476213.19,23,30616274,572742.88,8,6948095,403248.22000000003,15,,,,,,
نوفمبر,,,545964312,1617144.13,802,684131090,406085.1679000002,707,790670344,1916474.057,1002,,,,,,
نوفمبر,سكني,,404819259,393484.00349999993,719,532931639,331918.4111000002,648,593922212,999152.1670000005,844,,,,,,
نوفمبر,سكني,قطعة أرض,340755764,371055.39449999994,615,460887292,304677.1083000002,550,566359104,985190.7200000004,793,,,,,,
نوفمبر,سكني,عمارة,200000,828.05,2,,,,1942428,1603.1799999999998,2,,,,,,
نوفمبر,سكني,فيلا,5082800,2326.4799999999996,7,11560407,3291.81,12,2625000,1142.88,3,,,,,,
نوفمبر,سكني,شقة,39809355,14745.158999999996,78,43973374,13554.083700000001,69,19213880,7228.917,28,,,,,,
نوفمبر,سكني,معرض/محل,,,,,,,100000,46.64,2,,,,,,
نوفمبر,سكني,بيت,18881340,4259.96,16,16430566,3945.5784,16,3681800,3939.83,16,,,,,,
نوفمبر,سكني,مرفق,90000,268.96,1,,,,,,,,,,,,
نوفمبر,سكني,أرض زراعية,,,,80000,6449.8307,1,,,,,,,,,
نوفمبر,تجاري,,132120053,292673.03650000005,67,45445101,35388.6168,57,118850398,97034.94000000002,128,,,,,,
نوفمبر,تجاري,قطعة أرض,45529110,70686.72650000002,62,44545923,35210.3268,56,116610398,96298.94000000002,126,,,,,,
نوفمبر,تجاري,فيلا,,,,899178,178.29,1,,,,,,,,,
نوفمبر,تجاري,شقة,,,,,,,2240000,736,2,,,,,,
نوفمبر,تجاري,بيت,18590943,906.11,3,,,,,,,,,,,,
نوفمبر,تجاري,أرض زراعية,68000000,221080.2,2,,,,,,,,,,,,
نوفمبر,زراعي,,9025000,930987.09,16,105754350,38778.14,2,77897734,820286.9499999998,30,,,,,,
نوفمبر,زراعي,قطعة أرض,155000,16335,1,,,,3991000,1587.0800000000002,9,,,,,,
نوفمبر,زراعي,أرض زراعية,8870000,914652.09,15,105754350,38778.14,2,73906734,818699.8699999999,21,,,,,,
ديسمبر,,,870322982,2002124.4553000003,1041,784739181,999957.7234000001,927,593812097,1592568.9070000001,916,,,,,,
ديسمبر,سكني,,537350075,589832.8579000001,931,505902842,518053.6612000001,834,430295307,461911.67700000014,741,,,,,,
ديسمبر,سكني,قطعة أرض,447887631,527486.4237,823,450227126,490102.9482000001,734,397592536,444538.0430000001,678,,,,,,
ديسمبر,سكني,عمارة,,,,,,,1663222,953.76,2,,,,,,
ديسمبر,سكني,فيلا,7860970,2846.8844,8,10329453,3501.45,10,3949800,2118.65,5,,,,,,
ديسمبر,سكني,شقة,47614686,15221.8098,81,30553729,10413.782999999998,58,22401454,6563.064,38,,,,,,
ديسمبر,سكني,بيت,24006794,3755.0699999999997,16,14792534,14035.48,32,4288295,4705.54,17,,,,,,
ديسمبر,سكني,مرفق,9329994,10209.880000000001,2,,,,,,,,,,,,
ديسمبر,سكني,إستراحة,,,,,,,400000,3032.62,1,,,,,,
ديسمبر,سكني,أرض زراعية,650000,30312.79,1,,,,,,,,,,,,
ديسمبر,تجاري,,248050327,83586.80739999999,90,95556901,65534.90219999999,82,122509508,132575.75000000006,135,,,,,,
ديسمبر,تجاري,قطعة أرض,247200327,83283.75739999999,89,92815573,64996.30219999999,80,120809508,131771.31000000006,133,,,,,,
ديسمبر,تجاري,فيلا,,,,2741328,538.5999999999999,2,1200000,400,1,,,,,,
ديسمبر,تجاري,شقة,850000,303.05,1,,,,,,,,,,,,
ديسمبر,تجاري,بيت,,,,,,,500000,404.44,1,,,,,,
ديسمبر,زراعي,,84922580,1328704.7900000003,20,183279438,416369.16000000003,11,41007282,998081.48,40,,,,,,
ديسمبر,زراعي,قطعة أرض,620000,1248,2,,,,7491000,62819.79,16,,,,,,
ديسمبر,زراعي,أرض زراعية,84302580,1327456.7900000003,18,183279438,416369.16000000003,11,33516282,935261.69,24,,,,,,
