السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,مكة المكرمة,جدة,الثغر,مكتب,تجاري,2,0,0
2025,3,مكة المكرمة,العريش,العريش,شقة,سكني,1,18000,150
2025,3,مكة المكرمة,جدة,الأمير عبدالمجيد,استديو,سكني,10,12400,571.42
2025,3,مكة المكرمة,القشعه,القشعه,شقة,سكني,2,18000,100
2025,3,مكة المكرمة,الطائف,بن سويلم,دور,سكني,10,11325,77.03
2025,3,مكة المكرمة,جدة,الحمدانية,دور,سكني,24,27400,154.52
2025,3,مكة المكرمة,الطائف,سديرة,محل,تجاري,3,0,0
2025,3,مكة المكرمة,القنفذة,الغربية,استديو,سكني,1,9600,192
2025,3,مكة المكرمة,مكة المكرمة,حي العقبة الشمالي,شقة,سكني,33,19511.53,131.41
2025,3,مكة المكرمة,جدة,الخالدية,دوبلاكس,سكني,1,140000,373.33
2025,3,مكة المكرمة,جدة,بني مالك,استديو,سكني,108,11700,236.91
2025,3,مكة المكرمة,جدة,الياقوت,شقة,سكني,515,22889.45,189.59
2025,3,مكة المكرمة,المرقب والسليم,المرقب والسليم,محل,تجاري,2,0,0
2025,3,مكة المكرمة,جدة,الفروسية,فيلا,سكني,17,41888.88,132.26
2025,3,مكة المكرمة,الطائف,ريحه,استديو,سكني,1,10800,540
2025,3,مكة المكرمة,العرضيات - نمرة,المعقص,دور,سكني,1,24000,240
2025,3,مكة المكرمة,القنفذة,الخالدية ب,دور,سكني,5,21800,122.4
2025,3,مكة المكرمة,مكة المكرمة,السلام,محل,تجاري,147,0,0
2025,3,مكة المكرمة,مكة المكرمة,الخضراء,استديو,سكني,10,10000,225
2025,3,مكة المكرمة,المسقوى,أم الصيغاء,شقة,سكني,1,6000,27.27
2025,3,مكة المكرمة,جدة,الصفحة,استديو,سكني,1,12000,80
2025,3,مكة المكرمة,جدة,ميناء جدة الاسلامي,شقة,سكني,3,27000,135
2025,3,مكة المكرمة,جدة,النهضة,معرض تجاري,تجاري,25,0,0
2025,3,مكة المكرمة,هباله,هباله,شقة,سكني,1,18000,150
2025,3,مكة المكرمة,الطائف,المنطقة التاريخية,محل,تجاري,291,0,0
2025,3,مكة المكرمة,العرضيات - المروه,المروه,شقة,سكني,2,18000,116.12
2025,3,مكة المكرمة,المظيليف - القايمه,القايمه,دور,سكني,1,6000,17.14
2025,3,مكة المكرمة,جدة,الأصالة,محل,تجاري,28,0,0
2025,3,مكة المكرمة,جدة,الورود,معرض تجاري,تجاري,39,0,0
2025,3,مكة المكرمة,جدة,الهدا,محل,تجاري,72,0,0
2025,3,مكة المكرمة,الجموم,السلامة,محل,تجاري,11,0,0
2025,3,مكة المكرمة,مخطط خبت عجلان,مخطط خبت عجلان,شقة,سكني,3,7400,51.04
2025,3,مكة المكرمة,جدة,الحمدانية,مكتب,تجاري,19,0,0
2025,3,مكة المكرمة,حثاق,حثاق,شقة,سكني,1,18000,60
