السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,4,تبوك,شغب,شغب,شقة,سكني,4,14999.75,74.99
2025,4,تبوك,تبوك,الأخضر,معرض تجاري,تجاري,7,0,0
2025,4,تبوك,الوجه,البلد,محل,تجاري,6,0,0
2025,4,تبوك,الوجه,النهضة,استديو,سكني,2,9000,185.71
2025,4,تبوك,تيماء,الرحمانية,دور,سكني,7,16800,96.33
2025,4,تبوك,أملج,الضويحي,شقة,سكني,3,28800,178.66
2025,4,تبوك,تبوك,المصيف,شقة,سكني,843,18961.97,144.39
2025,4,تبوك,الوجه,الصناعية,شقة,سكني,1,14400,96
2025,4,تبوك,تيماء,الرحمانية,شقة,سكني,64,11754.38,98.27
2025,4,تبوك,تبوك,الفيصلية الجنوبية,فيلا,سكني,6,47750,176.7
2025,4,تبوك,أملج,التحلية,استديو,سكني,2,18000,300
2025,4,تبوك,تيماء,الفاو,شقة,سكني,22,12366.66,116.56
2025,4,تبوك,أملج,الدقم,محل,تجاري,2,0,0
2025,4,تبوك,تيماء,الربوة,محل,تجاري,2,0,0
2025,4,تبوك,تيماء,الرحمانية,محل,تجاري,35,0,0
2025,4,تبوك,تيماء,قريان,شقة,سكني,2,6000,75
2025,4,تبوك,الوجه,حي المصيف,شقة,سكني,38,30980.35,253.06
2025,4,تبوك,تيماء,الحى التجارى,دور,سكني,1,18000,45
2025,4,تبوك,ضباء,ضحكان 2,شقة,سكني,8,15571.42,106.41
2025,4,تبوك,أملج,الحرة,شقة,سكني,4,43502.5,233.29
2025,4,تبوك,تبوك,الفنار,معرض تجاري,تجاري,6,0,0
2025,4,تبوك,تبوك,رايس,شقة,سكني,7,17216.66,113.13
2025,4,تبوك,تيماء,قريان,محل,تجاري,5,0,0
2025,4,تبوك,تبوك,اليرموك,فيلا,سكني,11,35200,143.97
2025,4,تبوك,الشتات,الشتات,شقة,سكني,4,17000,73.33
2025,4,تبوك,تبوك,غرب الخالدية,محل,تجاري,88,0,0
2025,4,تبوك,تبوك,طيبة,شقة,سكني,18,17400,131.34
2025,4,تبوك,تيماء,غرناطة,محل,تجاري,3,0,0
2025,4,تبوك,تبوك,الفردوس,شقة,سكني,1,36000,200
2025,4,تبوك,تبوك,القادسية الثانى,شقة,سكني,385,17602.8,130.17
2025,4,تبوك,تبوك,الراجحي,فيلا,سكني,3,77300,167
2025,4,تبوك,بئر بن هرماس,النهضة,محل,تجاري,2,0,0
