السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,1,مكة المكرمة,جدة,الفردوس,محل,تجاري,13,0,0
2025,1,مكة المكرمة,العلوين,العلوين,محل,تجاري,31,0,0
2025,1,مكة المكرمة,جدة,الروضة,محل,تجاري,183,0,0
2025,1,مكة المكرمة,رابغ,المروة,محل,تجاري,6,0,0
2025,1,مكة المكرمة,جدة,السروات,معرض تجاري,تجاري,2,0,0
2025,1,مكة المكرمة,جدة,الشفاء,شقة,سكني,31,20069.56,170.96
2025,1,مكة المكرمة,جدة,الأصالة,شقة,سكني,140,23964.46,169.38
2025,1,مكة المكرمة,جدة,الفنار,معرض تجاري,تجاري,1,0,0
2025,1,مكة المكرمة,المخطط الجديد,المخطط الجديد,استديو,سكني,1,6000,75
2025,1,مكة المكرمة,مكة المكرمة,المعابده,استديو,سكني,37,10560,259.8
2025,1,مكة المكرمة,نمران,نمران,محل,تجاري,1,0,0
2025,1,مكة المكرمة,الليث,(حي رقم (5,شقة,سكني,127,13635.19,116.66
2025,1,مكة المكرمة,قرن الزلاله,قرن الزلاله,شقة,سكني,2,16200,170
2025,1,مكة المكرمة,رابغ,النعيم,شقة,سكني,192,13612.58,121.3
2025,1,مكة المكرمة,صيف,صيف,شقة,سكني,1,6000,60.6
2025,1,مكة المكرمة,جدة,الأجاويد,مكتب,تجاري,1,0,0
2025,1,مكة المكرمة,مكة المكرمة,الراشدية,دور,سكني,2,25000,145.83
2025,1,مكة المكرمة,مكة المكرمة,النوارية,معرض تجاري,تجاري,1,0,0
2025,1,مكة المكرمة,الطائف,الوكرة,شقة,سكني,54,15023.25,112.45
2025,1,مكة المكرمة,جدة,الزهراء,دوبلاكس,سكني,13,81680,290.3
2025,1,مكة المكرمة,مكة المكرمة,الحسينية,دور,سكني,1,12000,120
2025,1,مكة المكرمة,جدة,الخمرة,محل,تجاري,285,0,0
2025,1,مكة المكرمة,وادى مثان,وادى مثان,شقة,سكني,1,18000,100
2025,1,مكة المكرمة,حدبة الانفة,حدبة الانفة,محل,تجاري,1,0,0
2025,1,مكة المكرمة,الطائف,عكرمة,محل,تجاري,13,0,0
2025,1,مكة المكرمة,الشاقه,الشاقه,شقة,سكني,1,4800,19.2
2025,1,مكة المكرمة,حفار,حفار,شقة,سكني,3,18000,60
2025,1,مكة المكرمة,مكة المكرمة,السوق الجديد,محل,تجاري,22,0,0
2025,1,مكة المكرمة,جدة,الرحاب,دور,سكني,3,21200,106
2025,1,مكة المكرمة,الطائف,الحلاه,شقة,سكني,8,13228.57,99.72
2025,1,مكة المكرمة,الأسدان,الأسدان,شقة,سكني,1,10000,76.92
2025,1,مكة المكرمة,جدة,بريمان,دوبلاكس,سكني,1,33000,113.79
2025,1,مكة المكرمة,ثريبان,مشرف,شقة,سكني,3,13000,111.11
2025,1,مكة المكرمة,جدة,السليمانية,محل,تجاري,85,0,0
2025,1,مكة المكرمة,السحن,السحن,شقة,سكني,10,13590,100.85
2025,1,مكة المكرمة,جدة,الأجواد,فيلا,سكني,12,43444.44,146.86
2025,1,مكة المكرمة,ال خريم,ال خريم,شقة,سكني,1,12010,141.29
2025,1,مكة المكرمة,الوقرين,الوقرين,شقة,سكني,1,12000,200
2025,1,مكة المكرمة,الفج,الفج,شقة,سكني,1,15000,75
2025,1,مكة المكرمة,خليص,النزهة,فيلا,سكني,1,33000,132
2025,1,مكة المكرمة,جدة,الفلاح,محل,تجاري,106,0,0
2025,1,مكة المكرمة,مكة المكرمة,النزهة,محل,تجاري,134,0,0
2025,1,مكة المكرمة,جدة,الفروسية,استديو,سكني,4,14700,735
2025,1,مكة المكرمة,القزه,القزه,شقة,سكني,1,12000,100
2025,1,مكة المكرمة,الموية,حي الخالدية,شقة,سكني,4,9000,50
2025,1,مكة المكرمة,جدة,الرياض,استديو,سكني,38,10954.54,340.07
2025,1,مكة المكرمة,ريع العوالي,بدايع الحفر (الغنانيم),شقة,سكني,3,10233.33,56.79
2025,1,مكة المكرمة,سوق بنى يزيد,سوق بنى يزيد,شقة,سكني,6,8600,76.59
2025,1,مكة المكرمة,جدة,الصفاء,شقة,سكني,7364,22323.37,194.04
2025,1,مكة المكرمة,مكة المكرمة,جرول,مكتب,تجاري,2,0,0
2025,1,مكة المكرمة,ابوجميده,ابوجميده,محل,تجاري,3,0,0
2025,1,مكة المكرمة,خليص,غران,استديو,سكني,1,9000,225
2025,1,مكة المكرمة,عفاس,عفاس,شقة,سكني,1,18000,141.3
2025,1,مكة المكرمة,الطائف,أوالة,دور,سكني,4,12000,46.84
2025,1,مكة المكرمة,جدة,النسيم,دور,سكني,7,33000,137.9
2025,1,مكة المكرمة,مكة المكرمة,التيسير,محل,تجاري,42,0,0
2025,1,مكة المكرمة,الطائف,الرحبة,دور,سكني,9,23555.55,97.53
2025,1,مكة المكرمة,جدة,البدور,فيلا,سكني,3,36000,53.3
2025,1,مكة المكرمة,جدة,طيبة,فيلا,سكني,27,51045.83,143.05
2025,1,مكة المكرمة,ثريبان,الطرف,شقة,سكني,1,12000,120
2025,1,مكة المكرمة,جدة,الروابي,فيلا,سكني,19,50941.17,180.86
2025,1,مكة المكرمة,الاملح,الاملح,شقة,سكني,11,17000,128.48
2025,1,مكة المكرمة,مكة المكرمة,الهجلة الجديد,محل,تجاري,4,0,0
2025,1,مكة المكرمة,ثول,بلدة ثول,محل,تجاري,36,0,0
2025,1,مكة المكرمة,الخوالده,الخوالده,شقة,سكني,1,9600,160
2025,1,مكة المكرمة,الطائف,الريان,محل,تجاري,59,0,0
2025,1,مكة المكرمة,ثول,الكورنيش,شقة,سكني,106,15709.28,161.82
2025,1,مكة المكرمة, مكة المكرمة - نباته,الراشدية,شقة,سكني,1,12000,97.56
2025,1,مكة المكرمة,القنفذة,قريعه,شقة,سكني,2,13800,118.84
2025,1,مكة المكرمة,مكة المكرمة,البساتين,دور,سكني,2,17500,58.33
2025,1,مكة المكرمة,غزايل,غزايل,شقة,سكني,5,12502,104.33
2025,1,مكة المكرمة,الطائف,القمرية,فيلا,سكني,3,30133.33,93.54
2025,1,مكة المكرمة,ظلم,الحي الشمالي,شقة,سكني,52,17718.42,104.44
2025,1,مكة المكرمة,جدة,المزيرعة,شقة,سكني,1,18000,150
2025,1,مكة المكرمة,جدة,السامر,دور,سكني,19,28785.71,134.8
2025,1,مكة المكرمة,ابو كبير,ابو كبير,شقة,سكني,1,18000,180
2025,1,مكة المكرمة,رنية,الصالحية,شقة,سكني,8,13714.28,117.95
2025,1,مكة المكرمة,جدة,النزلة اليمانية,محل,تجاري,36,0,0
2025,1,مكة المكرمة,الصوافيه,الصوافيه,شقة,سكني,3,16800,137.93
2025,1,مكة المكرمة,الجموم - بحرة,الربوة,معرض تجاري,تجاري,1,0,0
2025,1,مكة المكرمة,مكة المكرمة,الجميزة,محل,تجاري,35,0,0
2025,1,مكة المكرمة,رنية,امتداد الشمال,دور,سكني,5,14640,56.96
2025,1,مكة المكرمة,مكة المكرمة,الكوثر,مكتب,تجاري,2,0,0
2025,1,مكة المكرمة,تربة,النهضة,شقة,سكني,9,14250,102.14
2025,1,مكة المكرمة,المرتج,المرتج,شقة,سكني,1,18000,141.3
2025,1,مكة المكرمة,الكامل,الكامل,شقة,سكني,9,13654.37,125.26
2025,1,مكة المكرمة,مكة المكرمة,الرصيفة,استديو,سكني,7,11800,441.07
2025,1,مكة المكرمة,جدة,الفردوس,استديو,سكني,4,16800,583.33
2025,1,مكة المكرمة,جدة,بريمان,دور,سكني,17,20453.33,93.08
2025,1,مكة المكرمة,الطائف,لية العليا,محل,تجاري,3,0,0
2025,1,مكة المكرمة,الطائف,الحلاه,محل,تجاري,2,0,0
2025,1,مكة المكرمة,جدة,مدائن الفهد,استديو,سكني,130,13656.75,482.82
2025,1,مكة المكرمة,يلملم,يلملم,شقة,سكني,1,18000,120
2025,1,مكة المكرمة,رنية,الجدر الشرقي,دور,سكني,5,14250,52.35
2025,1,مكة المكرمة,جدة,البساتين,معرض تجاري,تجاري,17,0,0
2025,1,مكة المكرمة,ام دوحه,ام دوحه,شقة,سكني,1,12000,85.71
2025,1,مكة المكرمة,مكة المكرمة,الأندلس,محل,تجاري,182,0,0
2025,1,مكة المكرمة,جدة,الواحة,مكتب,تجاري,19,0,0
2025,1,مكة المكرمة,الليث,(حي رقم (3,مكتب,تجاري,1,0,0
2025,1,مكة المكرمة,جدة,النور,فيلا,سكني,1,90000,288
2025,1,مكة المكرمة,جدة,الكوثر,شقة,سكني,353,21118.66,160.7
2025,1,مكة المكرمة,جدة,الصفوة,فيلا,سكني,4,23000,84.67
2025,1,مكة المكرمة,جدة,الأمير فواز الجنوبى,شقة,سكني,359,22381.14,171.03
2025,1,مكة المكرمة,مكة المكرمة,حي السليمانية الغربي,فيلا,سكني,3,18333,61.11
2025,1,مكة المكرمة,مكة المكرمة,الشوقية,شقة,سكني,2044,18790.36,129.02
2025,1,مكة المكرمة,جدة,الحمراء,فيلا,سكني,121,101674.86,301.05
2025,1,مكة المكرمة,جدة,بني مالك,استديو,سكني,77,14988.88,620.19
2025,1,مكة المكرمة,جدة,الأمير فواز الجنوبى,معرض تجاري,تجاري,11,0,0
2025,1,مكة المكرمة,مكة المكرمة,اليمامة,شقة,سكني,155,15039.13,110.91
2025,1,مكة المكرمة,جدة,الصفحة,شقة,سكني,8,18728.57,151.72
2025,1,مكة المكرمة,جدة,الروضة,فيلا,سكني,148,102384.29,366.16
2025,1,مكة المكرمة,مكة المكرمة,المحمدية,معرض تجاري,تجاري,39,0,0
2025,1,مكة المكرمة,مكة المكرمة,الضيافة,مكتب,تجاري,23,0,0
2025,1,مكة المكرمة,مكة المكرمة,المغمس,معرض تجاري,تجاري,1,0,0
2025,1,مكة المكرمة,الطائف,عودة,محل,تجاري,14,0,0
2025,1,مكة المكرمة,دوقه الأولى,دوقه الأولى,شقة,سكني,10,17200,112.05
2025,1,مكة المكرمة,الطائف,وادي محرم الأعلي,شقة,سكني,2,16200,183.46
2025,1,مكة المكرمة,مكة المكرمة,السنابل,محل,تجاري,39,0,0
2025,1,مكة المكرمة,مكة المكرمة,جبل النور,معرض تجاري,تجاري,1,0,0
2025,1,مكة المكرمة,بئر ثرير,بئر ثرير,شقة,سكني,1,15500,77.5
2025,1,مكة المكرمة,الليث,(حي رقم (5,استديو,سكني,5,14400,480
2025,1,مكة المكرمة,الطائف,المعترض,شقة,سكني,95,14797.56,111.75
2025,1,مكة المكرمة,جدة,الشاطئ,استديو,سكني,15,56250,922.86
2025,1,مكة المكرمة,الطائف,الجال,استديو,سكني,2,8500,265
2025,1,مكة المكرمة,الطائف,المضباع,محل,تجاري,90,0,0
2025,1,مكة المكرمة,شقصان,شقصان,شقة,سكني,8,11250,92.6
2025,1,مكة المكرمة,الطائف,الحلقة الغربية,دور,سكني,15,23533.33,105.4
