السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,3,المنطقة الشرقية,الاحساء,الرقيقة,استديو,سكني,56,12220,355.68
2025,3,المنطقة الشرقية,الاحساء,المثلث,شقة,سكني,49,13990.9,102.26
2025,3,المنطقة الشرقية,الاحساء,الفيصل,محل,تجاري,39,0,0
2025,3,المنطقة الشرقية,النعيرية,الخليج,مكتب,تجاري,5,0,0
2025,3,المنطقة الشرقية,الاحساء,الجامعيين,محل,تجاري,32,0,0
2025,3,المنطقة الشرقية,مدينه الجبيل الصناعيه,القدس,فيلا,سكني,5,50500,130.51
2025,3,المنطقة الشرقية,الدمام,الإسكان الجنوبي,دور,سكني,2,25000,166.66
2025,3,المنطقة الشرقية,الاحساء,الرفيعة,شقة,سكني,43,10071.42,79.43
2025,3,المنطقة الشرقية,الخفجي,حي الحمراء,شقة,سكني,59,15820,137.68
2025,3,المنطقة الشرقية,الجبيل,الجوهرة,شقة,سكني,165,23167.94,187.91
2025,3,المنطقة الشرقية,القطيف,الخزامى,مكتب,تجاري,7,0,0
2025,3,المنطقة الشرقية,الدمام,الروضة,محل,تجاري,116,0,0
2025,3,المنطقة الشرقية,الاحساء,الدوحة,شقة,سكني,14,14355.55,118.94
2025,3,المنطقة الشرقية,الدمام,الخضرية,معرض تجاري,تجاري,32,0,0
2025,3,المنطقة الشرقية,الجبيل,الحمراء,فيلا,سكني,6,31166.66,88.06
2025,3,المنطقة الشرقية,مدينه الجبيل الصناعيه,دارين,شقة,سكني,37,85415.66,656.12
2025,3,المنطقة الشرقية,الاحساء,بلدة المطيرفي,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الاحساء,السلمانية الأول,دور,سكني,24,24958.33,115.37
2025,3,المنطقة الشرقية,القطيف,الحسين,شقة,سكني,18,16500,130.26
2025,3,المنطقة الشرقية,الدمام,الأمانة,استديو,سكني,1,22200,222
2025,3,المنطقة الشرقية,الاحساء,السلمانية الرابع,فيلا,سكني,2,29600,92.32
2025,3,المنطقة الشرقية,القطيف,دارين,دور,سكني,5,15000,68.57
2025,3,المنطقة الشرقية,حفر الباطن,البلدية,مكتب,تجاري,1,0,0
2025,3,المنطقة الشرقية,الدمام,العروبة,فيلا,سكني,23,34129.41,122.22
2025,3,المنطقة الشرقية,الخفجي,الجوهرة,فيلا,سكني,1,24000,104.76
2025,3,المنطقة الشرقية,الدمام,النزهة,مكتب,تجاري,11,0,0
2025,3,المنطقة الشرقية,الصرار,الحي الشرقي,شقة,سكني,8,14500,144.06
2025,3,المنطقة الشرقية,الدمام,السوق,شقة,سكني,287,13218,143.15
2025,3,المنطقة الشرقية,الاحساء,بلدة المزاوي,شقة,سكني,1,18000,180
2025,3,المنطقة الشرقية,الاحساء,أم خريسان,مكتب,تجاري,4,0,0
2025,3,المنطقة الشرقية,الاحساء,هجر الثالث,شقة,سكني,2,12750,87.5
2025,3,المنطقة الشرقية,حفر الباطن,الإسكان,شقة,سكني,1,17000,170
2025,3,المنطقة الشرقية,الاحساء,محاسن الثاني,مكتب,تجاري,1,0,0
2025,3,المنطقة الشرقية,قرية العليا,الربوة,شقة,سكني,23,13120,130.82
2025,3,المنطقة الشرقية,الاحساء,البستان,محل,تجاري,168,0,0
2025,3,المنطقة الشرقية,الجبيل,الدانة,شقة,سكني,749,20543.66,202.62
2025,3,المنطقة الشرقية,القطيف,البدر,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الدمام,الدانة,محل,تجاري,15,0,0
2025,3,المنطقة الشرقية,النعيرية,المحمدية,فيلا,سكني,2,16250,44.71
2025,3,المنطقة الشرقية,الاحساء,المرقاب,شقة,سكني,49,15208,138.13
2025,3,المنطقة الشرقية,الاحساء,المسعودي,دور,سكني,1,8500,56.66
2025,3,المنطقة الشرقية,القطيف,البديعة,فيلا,سكني,1,40000,114.28
2025,3,المنطقة الشرقية,الدمام,الصفاء,فيلا,سكني,8,42000,145.23
2025,3,المنطقة الشرقية,القطيف,الزهور,استديو,سكني,1,6000,70.58
2025,3,المنطقة الشرقية,الاحساء,الفيصلية,دور,سكني,1,6000,30
2025,3,المنطقة الشرقية,الاحساء,الكوت,شقة,سكني,55,12003.5,115.53
2025,3,المنطقة الشرقية,الظهران,الدانة الجنوبية,فيلا,سكني,3,37500,153.5
2025,3,المنطقة الشرقية,الخبر,الخبر الجنوبية,دوبلاكس,سكني,1,50000,285.71
2025,3,المنطقة الشرقية,الدمام,الراكة الشمالية,شقة,سكني,1516,21150.71,233.31
2025,3,المنطقة الشرقية,الاحساء,السليمانية,محل,تجاري,20,0,0
2025,3,المنطقة الشرقية,الاحساء,المرقاب,محل,تجاري,2,0,0
2025,3,المنطقة الشرقية,الخبر,الحزام الذهبي,مكتب,تجاري,44,0,0
2025,3,المنطقة الشرقية,القطيف,المسعودية,شقة,سكني,12,15100,118.65
