السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,نجران,نجران,الغويلا,دور,سكني,12,17100,101.26
2025,3,نجران,نجران,العروبة,شقة,سكني,1,18000,90
2025,3,نجران,نجران,الشرفة,استديو,سكني,8,13200,105.5
2025,3,نجران,نجران,الفهد,دوبلاكس,سكني,1,168000,336
2025,3,نجران,نجران,الحضن,شقة,سكني,59,17944.44,128.65
2025,3,نجران,نجران,بئر أبين,شقة,سكني,2,21000,107.36
2025,3,نجران,حبونا,الجفة,شقة,سكني,1,6000,40
2025,3,نجران,شرورة,العزيزية,محل,تجاري,5,0,0
2025,3,نجران,خباش,خباش,شقة,سكني,30,16021.11,137.75
2025,3,نجران,الحصينية,الحصينية,شقة,سكني,81,15825,143.11
2025,3,نجران,نجران,العان,شقة,سكني,2,17000,138.12
2025,3,نجران,شرورة,السوق,معرض تجاري,تجاري,1,0,0
2025,3,نجران,الحصينية,سايلة غزال,محل,تجاري,2,0,0
2025,3,نجران,شرورة,جنوب المستشفى العسكري,دور,سكني,1,6000,40
2025,3,نجران,نعوان,نعوان,شقة,سكني,1,18000,90
2025,3,نجران,الغميس (الغمبيس),الغميس (الغمبيس),دور,سكني,1,18000,140.49
2025,3,نجران,الظاهره,الظاهره,شقة,سكني,1,9600,80
2025,3,نجران,نجران,أبا الرشاش,شقة,سكني,7,17333.33,146.66
2025,3,نجران,حبونا,حبونا,استديو,سكني,2,12500,173.11
2025,3,نجران,نجران,العريسة,معرض تجاري,تجاري,2,0,0
2025,3,نجران,نجران,تصلال,محل,تجاري,13,0,0
2025,3,نجران,الخالديه,الخالديه,محل,تجاري,3,0,0
2025,3,نجران,نجران,الخرعاء,دور,سكني,1,12000,60
2025,3,نجران,شرورة,الخالدية أ,استديو,سكني,2,10800,108
2025,3,نجران,نجران,الصفاء,محل,تجاري,1,0,0
2025,3,نجران,شرورة,النزهة,دور,سكني,4,19750,93.11
2025,3,نجران,نجران,العروبة,دور,سكني,1,10000,50
2025,3,نجران,بئر عسكر,بئر عسكر,محل,تجاري,1,0,0
2025,3,نجران,نجران,أبا السعود,محل,تجاري,43,0,0
2025,3,نجران,زور العقارب,زور العقارب,شقة,سكني,8,17000,171.81
2025,3,نجران,نجران,الفيصلية,مكتب,تجاري,1,0,0
2025,3,نجران,نجران,أبا السعود,شقة,سكني,108,11172.54,120.1
2025,3,نجران,حبونا,السرح,شقة,سكني,23,17080,139.25
2025,3,نجران,بئر عسكر,حى التلال,محل,تجاري,3,0,0
2025,3,نجران,نجران,المسماه,معرض تجاري,تجاري,3,0,0
2025,3,نجران,خباش,خباش,محل,تجاري,2,0,0
2025,3,نجران,عويل,عويل,شقة,سكني,1,18000,120
2025,3,نجران,نجران,الروضة,فيلا,سكني,24,22561.53,61.86
2025,3,نجران,نجران,الأثايبة,محل,تجاري,50,0,0
2025,3,نجران,نجران,الإسكان,شقة,سكني,7,17500,135
2025,3,نجران,نجران,الغويلا,محل,تجاري,234,0,0
2025,3,نجران,نجران,ريمان,شقة,سكني,7,16485.71,137.85
2025,3,نجران,نجران,عكام,محل,تجاري,10,0,0
