السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,4,الحدود الشماليه,عرعر,الجوهرة,معرض تجاري,تجاري,2,0,0
2025,4,الحدود الشماليه,عرعر,المساعدية,فيلا,سكني,6,50566.66,241.21
2025,4,الحدود الشماليه,ام خنصر,الحي الاداري,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,النسيم,محل,تجاري,26,0,0
2025,4,الحدود الشماليه,عرعر,إشبيلية الشمالي,استديو,سكني,1,6000,85.71
2025,4,الحدود الشماليه,رفحاء,شبوك الاغنام,شقة,سكني,1,14000,90.32
2025,4,الحدود الشماليه,رفحاء,اليرموك,محل,تجاري,11,0,0
2025,4,الحدود الشماليه,عرعر,الناصرية,شقة,سكني,225,13969.94,113.53
2025,4,الحدود الشماليه,عرعر,هجرة ابن سعيد,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,رفحاء,العمال,شقة,سكني,16,11538.46,98.95
2025,4,الحدود الشماليه,رفحاء,النموذجية,شقة,سكني,22,11713.33,86.81
2025,4,الحدود الشماليه,طريف,إسكان قوى الأمن,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,الجوهرة,شقة,سكني,166,16744.92,135.16
2025,4,الحدود الشماليه,رفحاء,المساعدية,شقة,سكني,21,12747.05,89.25
2025,4,الحدود الشماليه,عرعر,القدس الغربي,فيلا,سكني,1,38400,60.95
2025,4,الحدود الشماليه,طريف,الورود,شقة,سكني,200,16071.44,130.99
2025,4,الحدود الشماليه,القصوريات,مخطط تهذيبي لهجرة القصوريات,شقة,سكني,1,18000,180
2025,4,الحدود الشماليه,رفحاء,اليرموك,دور,سكني,2,15900,48.41
2025,4,الحدود الشماليه,عرعر,المروج الغربي,شقة,سكني,292,15845.32,134.01
2025,4,الحدود الشماليه,الخشيبي,مخطط هجرة الخشيبي,شقة,سكني,2,13200,108.31
2025,4,الحدود الشماليه,عرعر,الروضة,معرض تجاري,تجاري,2,0,0
2025,4,الحدود الشماليه,ابن شريم,اليرموك,شقة,سكني,2,7200,60
2025,4,الحدود الشماليه,رفحاء,الورود,شقة,سكني,227,12352.22,94.9
2025,4,الحدود الشماليه,رفحاء,الإسكان الخيري,محل,تجاري,4,0,0
2025,4,الحدود الشماليه,عرعر,قرطبة,شقة,سكني,18,12720,78.62
2025,4,الحدود الشماليه,رفحاء,الاداري,محل,تجاري,12,0,0
2025,4,الحدود الشماليه,عرعر,الأمانة الاداري,محل,تجاري,5,0,0
2025,4,الحدود الشماليه,عرعر,المطار,معرض تجاري,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,الخالدية,محل,تجاري,27,0,0
2025,4,الحدود الشماليه,رفحاء,الجميماء,محل,تجاري,17,0,0
