السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,نجران,نجران,القابل,معرض تجاري,تجاري,6,0,0
2025,2,نجران,حبونا,الجنجت 1,فيلا,سكني,1,15000,75
2025,2,نجران,نجران,صهبان,شقة,سكني,11,16066.66,123.16
2025,2,نجران,شرورة,جنوب المستشفى العسكري,شقة,سكني,8,10250,103.14
2025,2,نجران,نجران,الغويلا,معرض تجاري,تجاري,2,0,0
2025,2,نجران,نجران,الضباط,استديو,سكني,9,9133.33,332.1
2025,2,نجران,الحصينية,الامير سلطان,محل,تجاري,8,0,0
2025,2,نجران,الحصينية,العزيزية,شقة,سكني,1,16000,200
2025,2,نجران,نجران,أبا السعود,استديو,سكني,3,5400,88.81
2025,2,نجران,نجران,رجلا,استديو,سكني,1,6000,75
2025,2,نجران,نجران,الأملاح,محل,تجاري,2,0,0
2025,2,نجران,شرورة,الاخاشيم,شقة,سكني,3,8000,80
2025,2,نجران,شرورة,الخالدية أ,محل,تجاري,12,0,0
2025,2,نجران,سلطانه,سلطانه,شقة,سكني,1,10000,50
2025,2,نجران,نسر (آبار حمى الأثرية),نسر (آبار حمى الأثرية),شقة,سكني,1,14400,77
2025,2,نجران,نجران,المطار,شقة,سكني,5,22400,187.25
2025,2,نجران,نجران,زور ال الحارث,شقة,سكني,33,16346.15,134.19
2025,2,نجران,نجران,صاغر,محل,تجاري,40,0,0
2025,2,نجران,السوايل,السوايل,شقة,سكني,7,16900,103.42
2025,2,نجران,نجران,الأثايبة,فيلا,سكني,2,17000,39.76
2025,2,نجران,نجران,الجامعة,استديو,سكني,7,11700,270.47
2025,2,نجران,نجران,دحضة,دور,سكني,1,18000,45
2025,2,نجران,نجران,صاغر,مكتب,تجاري,1,0,0
2025,2,نجران,نجران,المخيم,دور,سكني,2,27000,225
2025,2,نجران,نجران,الشبهان,محل,تجاري,6,0,0
2025,2,نجران,نجران,الوفاء,شقة,سكني,6,14866.66,106.66
2025,2,نجران,نجران,المخباة,شقة,سكني,22,16405.55,139.11
2025,2,نجران,نجران,الضيافة,معرض تجاري,تجاري,6,0,0
2025,2,نجران,شكلاله,شكلاله,شقة,سكني,2,12500,125
2025,2,نجران,حبونا,حبونا,شقة,سكني,211,14097.38,106.84
2025,2,نجران,نجران,الفهد,دور,سكني,46,18034.37,83.19
2025,2,نجران,شرورة,الأمير مشعل أ,معرض تجاري,تجاري,1,0,0
2025,2,نجران,نجران,العواكل,محل,تجاري,1,0,0
2025,2,نجران,الحضن الاصفر,الحضن الاصفر,شقة,سكني,1,18000,120
2025,2,نجران,نجران,عويره,محل,تجاري,5,0,0
2025,2,نجران,نجران,نهيقة,شقة,سكني,37,22180,152.89
2025,2,نجران,شرورة,الروضة الشمالي,محل,تجاري,1,0,0
2025,2,نجران,السوايل,السوايل,استديو,سكني,1,19200,128
2025,2,نجران,نجران,الجربة,شقة,سكني,31,16788.09,147.36
2025,2,نجران,حبونا,الشطين,شقة,سكني,5,15500,109.34
2025,2,نجران,نجران,الضباط,دور,سكني,3,17600,72
2025,2,نجران,نجران,البطحاء,شقة,سكني,8,11666.66,125.55
2025,2,نجران,نجران,ماقان,شقة,سكني,2,18000,159.08
2025,2,نجران,شرورة,الفهد أ,محل,تجاري,13,0,0
2025,2,نجران,شرورة,الروضة الشمالي,شقة,سكني,93,10944.92,84.58
2025,2,نجران,نجران,العريسة,فيلا,سكني,3,60000,36.65
2025,2,نجران,شرورة,العزيزية,دور,سكني,11,44133.33,80.45
2025,2,نجران,نجران,أبا السعود,شقة,سكني,57,13912.26,127.92
2025,2,نجران,حبونا,حبونا,دور,سكني,8,20680,88.88
2025,2,نجران,نجران,ال منجم,شقة,سكني,55,17453.84,144.65
2025,2,نجران,نجران,الضيافة,مكتب,تجاري,7,0,0
2025,2,نجران,بئر عسكر,حى التلال,دور,سكني,1,23000,57.5
2025,2,نجران,المنتزه,المنتزه,شقة,سكني,2,18000,180.88
2025,2,نجران,نجران,المخيم,استديو,سكني,1,12000,220.87
2025,2,نجران,حبونا,المجمع,شقة,سكني,5,17000,136.17
2025,2,نجران,حبونا,سلوة,شقة,سكني,9,11400,115.49
2025,2,نجران,الغميس (الغمبيس),الغميس (الغمبيس),دور,سكني,1,18000,140.62
2025,2,نجران,الحبابه,حشوة,شقة,سكني,1,17000,141.66
2025,2,نجران,نجران,ال منجم,محل,تجاري,20,0,0
2025,2,نجران,نجران,الشبهان,شقة,سكني,30,15975,151.56
2025,2,نجران,نجران,الفاجي,شقة,سكني,8,17642.85,158.11
2025,2,نجران,حبونا,سلوة,محل,تجاري,1,0,0
2025,2,نجران,نجران,الصفاء,شقة,سكني,5,18000,135
2025,2,نجران,الوديعه,الوديعه,مكتب,تجاري,7,0,0
2025,2,نجران,نجران,أبا الرشاش,محل,تجاري,16,0,0
2025,2,نجران,نجران,نهوقة,شقة,سكني,84,17162.29,152.88
2025,2,نجران,نجران,تصلال,دور,سكني,1,12000,40
2025,2,نجران,نجران,المسماه,استديو,سكني,3,12000,210
2025,2,نجران,نجران,زور وادعة,فيلا,سكني,1,30000,150
2025,2,نجران,نجران,منطقة الأخدود الأثرية,محل,تجاري,1,0,0
2025,2,نجران,يدمة,يدمة الاول و الثاني,مكتب,تجاري,1,0,0
2025,2,نجران,يدمة,يدمة الاول و الثاني,محل,تجاري,5,0,0
2025,2,نجران,شرورة,السوق,شقة,سكني,55,12860.6,117.22
2025,2,نجران,نجران,المخباة,دور,سكني,1,18000,150
2025,2,نجران,نجران,الغويلا,فيلا,سكني,2,17500,60.27
2025,2,نجران,نجران,شعب رير,دور,سكني,8,17085.71,84.1
2025,2,نجران,نجران,الأمير مشعل,معرض تجاري,تجاري,2,0,0
2025,2,نجران,نجران,العان,شقة,سكني,1,18000,240
2025,2,نجران,حمى,حمى,شقة,سكني,1,12000,108.1
2025,2,نجران,نجران,الجامعة,دور,سكني,4,23650,156.13
2025,2,نجران,نجران,العريسة,شقة,سكني,254,16838.34,139.7
2025,2,نجران,حبونا,الحبابة,شقة,سكني,4,17000,94.83
2025,2,نجران,نجران,الغويلا,شقة,سكني,332,16909.21,147.6
2025,2,نجران,نجران,بئر أبين,دور,سكني,1,16000,53.33
2025,2,نجران,نجران,أبا السعود,محل,تجاري,87,0,0
2025,2,نجران,الجديده,الجديده,شقة,سكني,3,16333.33,156.66
2025,2,نجران,بئر عسكر,عشه الساره (ساره),شقة,سكني,1,13500,75
2025,2,نجران,نجران,أبا الخريت,شقة,سكني,57,17053.84,73.11
2025,2,نجران,حبونا,قشيعة,شقة,سكني,2,15000,90
2025,2,نجران,نجران,الحمر,شقة,سكني,40,15762.96,136.86
2025,2,نجران,زور العقارب,زور العقارب,شقة,سكني,7,17666.66,128.04
2025,2,نجران,نجران,الروضة,فيلا,سكني,17,25200,60.58
2025,2,نجران,نجران,الجربة,محل,تجاري,3,0,0
2025,2,نجران,شرورة,النزهة,محل,تجاري,1,0,0
2025,2,نجران,البحره,البحره,شقة,سكني,2,15000,83.33
2025,2,نجران,شرورة,الامارة,شقة,سكني,19,15983.33,119.73
2025,2,نجران,شرورة,الفيصلية أ,شقة,سكني,125,10970.51,87.13
2025,2,نجران,بادية الرغام,بادية الرغام,شقة,سكني,4,17125,186.66
2025,2,نجران,نجران,الحصين,شقة,سكني,19,17000,157.16
2025,2,نجران,حبونا,الوحى,شقة,سكني,6,15000,147.94
2025,2,نجران,نجران,الخرعاء,شقة,سكني,93,17355.73,136.64
2025,2,نجران,الشدقاء,الشدقاء,شقة,سكني,1,8000,100
2025,2,نجران,شرورة,السوق,استديو,سكني,5,6800,200
2025,2,نجران,نجران,أبو غبار,محل,تجاري,16,0,0
2025,2,نجران,نجران,أبا السعود,مكتب,تجاري,2,0,0
2025,2,نجران,نجران,الأمير مشعل,شقة,سكني,243,19565.26,157.45
2025,2,نجران,نجران,الحايرة,محل,تجاري,4,0,0
2025,2,نجران,الضبط,الضبط,شقة,سكني,1,17000,170
2025,2,نجران,نجران,الفهد,شقة,سكني,980,17473.77,139.92
2025,2,نجران,نجران,النهضة,استديو,سكني,3,10800,200.34
2025,2,نجران,نجران,الفيصلية,معرض تجاري,تجاري,1,0,0
2025,2,نجران,نجران,الحصين,محل,تجاري,76,0,0
2025,2,نجران,شرورة,الفهد أ,استديو,سكني,2,9000,450
2025,2,نجران,شرورة,الامارة,محل,تجاري,5,0,0
2025,2,نجران,الصفق,الصفق,شقة,سكني,2,14400,116.36
2025,2,نجران,نجران,العريسة,محل,تجاري,24,0,0
2025,2,نجران,الحصينية,الحصينية,دور,سكني,1,20000,70.33
2025,2,نجران,الخالديه,الخالديه,شقة,سكني,1,17500,58.33
2025,2,نجران,شرورة,سلطانة,شقة,سكني,59,9869.56,75.34
2025,2,نجران,شرورة,الخالدية أ,شقة,سكني,67,9986.27,78.76
2025,2,نجران,وشيل الذيب,وشيل الذيب,شقة,سكني,1,7000,40.38
2025,2,نجران,نجران,ال منجم,استديو,سكني,3,15600,214.61
2025,2,نجران,منفذ الوديعه,منفذ الوديعه,شقة,سكني,2,14400,57.6
2025,2,نجران,حبونا,الجنجت 1,شقة,سكني,5,15125,167.78
2025,2,نجران,نجران,الحضن,محل,تجاري,7,0,0
