السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,عسير,خميس مشيط,شمال التضامن,دور,سكني,1,36000,120
2025,2,عسير,خميس مشيط,الإسكان,دور,سكني,3,31333.33,170.17
2025,2,عسير,مدينة الملك فيصل الخيرية,مدينة الملك فيصل الخيرية,شقة,سكني,7,18000,123.57
2025,2,عسير,محائل,الياسمين,شقة,سكني,45,15322.67,124.82
2025,2,عسير,خميس مشيط,تارة,معرض تجاري,تجاري,4,0,0
2025,2,عسير,أبها,الربوة,محل,تجاري,29,0,0
2025,2,عسير,خميس مشيط,المنتزة,شقة,سكني,178,11758.67,110.13
2025,2,عسير,ظهران الجنوب,الروابي,شقة,سكني,8,16250,126.93
2025,2,عسير,خميس مشيط,عتود الشمالي,محل,تجاري,22,0,0
2025,2,عسير,سراة عبيدة,النهضة,دور,سكني,4,16500,61.32
2025,2,عسير,خميس مشيط,الحضارى,محل,تجاري,29,0,0
2025,2,عسير,أبها,المصيف,استديو,سكني,2,4800,96
2025,2,عسير,خميس مشيط,ذهبان الشرقي,شقة,سكني,15,16870,115.46
2025,2,عسير,الضارب,الضارب,شقة,سكني,1,18000,150
2025,2,عسير,خيبر الجنوب,خيبر الجنوب,محل,تجاري,2,0,0
2025,2,عسير,خميس مشيط,أم سرار,محل,تجاري,17,0,0
2025,2,عسير,عمق,عمق,شقة,سكني,8,12771.42,137.55
2025,2,عسير,خميس مشيط,الجبل,استديو,سكني,2,18000,211.76
2025,2,عسير,خميس مشيط,القيروان,محل,تجاري,2,0,0
2025,2,عسير,محائل,الظهرة,دور,سكني,2,16800,120
2025,2,عسير,بارق - البارك,البارك,شقة,سكني,1,20000,200
2025,2,عسير,بيشة,الخالدية والعزيزية,دور,سكني,3,19000,60
2025,2,عسير,بلقرن,العروبة,شقة,سكني,21,12569.23,87.86
2025,2,عسير,خميس مشيط,طيبة,معرض تجاري,تجاري,3,0,0
2025,2,عسير,أبها,الغدير,شقة,سكني,371,18871.57,123.7
2025,2,عسير,عشبان,عشبان,شقة,سكني,1,12000,100
2025,2,عسير,بن سحمان,بن سحمان,محل,تجاري,1,0,0
2025,2,عسير, رجال ألمع - القفيله,القفيله,شقة,سكني,1,14400,160
2025,2,عسير,خميس مشيط,تارة,فيلا,سكني,6,26666.66,86.82
2025,2,عسير,خميس مشيط,أحد,فيلا,سكني,1,18000,60
2025,2,عسير,بيشة - الخرسعه,الخرسعة,شقة,سكني,2,18000,137.36
2025,2,عسير,خميس مشيط,الشعبة,شقة,سكني,14,10088.88,100.94
2025,2,عسير,الدفنه والمروه,الدفنه والمروه,شقة,سكني,2,18000,100
2025,2,عسير,أحد رفيدة,الربة,شقة,سكني,4,16500,93.73
2025,2,عسير,سراة عبيدة - العرقين,العرقين,شقة,سكني,2,6000,60
2025,2,عسير,النماص,السد,استديو,سكني,1,12000,120
2025,2,عسير,خميس مشيط,النجاح,شقة,سكني,18,16275,125.25
2025,2,عسير,خميس مشيط,الخالدية,دور,سكني,5,15000,88
2025,2,عسير,البرك - الطرق,الطرق,شقة,سكني,5,17000,158.75
2025,2,عسير,خميس مشيط,التسامح,فيلا,سكني,2,24000,78.46
2025,2,عسير,طريب - الصبيخه,الصبيخه الجديده,محل,تجاري,6,0,0
2025,2,عسير,محائل,الضرس,شقة,سكني,247,15455.12,118.63
2025,2,عسير,العزيزيه,العزيزيه,شقة,سكني,2,13000,108.33
2025,2,عسير,أبها,الكوثر,شقة,سكني,36,18000,225
2025,2,عسير,أبها,المروج,استديو,سكني,38,11300,200.07
2025,2,عسير,محائل,الورود,شقة,سكني,4,16200,138.94
2025,2,عسير,بلقرن,الفيصلية,مكتب,تجاري,1,0,0
2025,2,عسير,رجال المع,العدالة,دور,سكني,2,7800,47.74
2025,2,عسير,محائل,الشهداء,محل,تجاري,42,0,0
2025,2,عسير,بلقرن,الملحاء,شقة,سكني,1,6000,52.17
2025,2,عسير,بيشة - العطف,العطف,محل,تجاري,2,0,0
2025,2,عسير,محائل,الياسمين,دور,سكني,2,17200,119.33
2025,2,عسير,خميس مشيط,البلد,استديو,سكني,2,13200,255
2025,2,عسير,خميس مشيط,الدرب,شقة,سكني,61,14803.29,130.9
2025,2,عسير,أبها,الزهور,شقة,سكني,209,20205.32,129.98
2025,2,عسير,خميس مشيط - الحفاير,الحفاير,شقة,سكني,8,10500,61.37
2025,2,عسير,واعر,واعر,محل,تجاري,3,0,0
2025,2,عسير,بلقرن,العزيزية,شقة,سكني,3,14200,87.66
2025,2,عسير,أبها,الصفاء,محل,تجاري,48,0,0
2025,2,عسير,بحر أبو سكينه (خميس البحر),بحر ابو سكينة الغربي,شقة,سكني,28,14671.42,112.41
2025,2,عسير,القرص,الروابي,محل,تجاري,1,0,0
2025,2,عسير,خميس مشيط,الواحة,دور,سكني,10,20675,112.1
2025,2,عسير,أبها,الزهور,استديو,سكني,4,12800,190.71
2025,2,عسير,أبها,المروج,فيلا,سكني,9,47000,127.29
2025,2,عسير,البشائر,الخالدية,شقة,سكني,5,19200,162.65
2025,2,عسير,خميس مشيط,الرصراص 1,دور,سكني,7,16900,95.62
2025,2,عسير,بيشة,نمران,معرض تجاري,تجاري,1,0,0
2025,2,عسير,خميس مشيط - الحيمه,الحيمه,معرض تجاري,تجاري,1,0,0
2025,2,عسير,البرك,الواحة,محل,تجاري,15,0,0
2025,2,عسير,الحضن,الحضن,مكتب,تجاري,1,0,0
2025,2,عسير,الخانق (الجشه),الخانق (الجشه),شقة,سكني,2,6000,75
2025,2,عسير,أبها,الروابي,شقة,سكني,406,18232.4,121.3
2025,2,عسير,خميس مشيط,الجامعيين,محل,تجاري,5,0,0
2025,2,عسير,أبها,السد,شقة,سكني,53,15851.61,130.28
2025,2,عسير,أبها,الأندلس,شقة,سكني,53,17360,122.83
2025,2,عسير,النماص,المنتزة الشمالي,محل,تجاري,22,0,0
2025,2,عسير,خميس مشيط,التعاون,دور,سكني,1,24000,96
2025,2,عسير,خميس مشيط,الشعبة,محل,تجاري,16,0,0
2025,2,عسير,خميس مشيط,تارة,استديو,سكني,3,10200,182
2025,2,عسير,أبها,السد,فيلا,سكني,2,32000,93.33
2025,2,عسير,بلقرن,المنتزة,شقة,سكني,3,14200,151.66
2025,2,عسير,ظهران الجنوب,الملحة,شقة,سكني,3,16000,85.18
2025,2,عسير,بيشة,الشداخة,شقة,سكني,13,13864,84.37
2025,2,عسير,بيشة,قرية المهدي,شقة,سكني,24,15646.66,116.26
2025,2,عسير,الحضن والسليله,الحضن والسليله,شقة,سكني,1,12000,76.92
2025,2,عسير,أحد رفيدة - الواديين,الاصيل,دور,سكني,1,8000,40
2025,2,عسير,المحشر (المجعل الجنوبي),المحشر (المجعل الجنوبي),محل,تجاري,1,0,0
2025,2,عسير,خميس مشيط,الشعبة,فيلا,سكني,1,30000,235.51
2025,2,عسير,البرك,الحزم,شقة,سكني,22,13700,110.57
2025,2,عسير,الصبيغاء,الصبيغاء,شقة,سكني,1,16500,55
2025,2,عسير,السلاطين,السلاطين,شقة,سكني,1,18000,140.62
2025,2,عسير,النماص,بلال,محل,تجاري,8,0,0
2025,2,عسير,العرضيه,العرضيه,دور,سكني,1,6000,75
2025,2,عسير,ظهران الجنوب,النخيل,دور,سكني,1,33600,174.16
2025,2,عسير,أحد رفيدة,المراغة,شقة,سكني,14,17592.3,106.5
2025,2,عسير,خميس مشيط,ذلالة,شقة,سكني,137,17291.39,106.33
2025,2,عسير,خميس مشيط,آل عزيز,محل,تجاري,3,0,0
2025,2,عسير,اهل البلاد,اهل البلاد,محل,تجاري,1,0,0
2025,2,عسير,غما العليا والسفلى,غما العليا والسفلى,شقة,سكني,1,18000,180
2025,2,عسير,محائل,البصرة,دور,سكني,1,12000,80
2025,2,عسير,الحبيل,الحبيل,شقة,سكني,1,15000,75
2025,2,عسير,أحد رفيدة,درب العقيدة,دور,سكني,1,50000,263.15
2025,2,عسير,خميس مشيط,المعارض,فيلا,سكني,2,36500,124.85
2025,2,عسير,خميس مشيط,النخيل,محل,تجاري,15,0,0
2025,2,عسير,أحد رفيدة,الخليج,محل,تجاري,21,0,0
2025,2,عسير,حميد,حميد,شقة,سكني,4,10800,101.47
2025,2,عسير,خميس مشيط,الصقور,دور,سكني,4,16800,92.88
2025,2,عسير,تنومة,الأمل,محل,تجاري,13,0,0
2025,2,عسير,أحد رفيدة - الواديين,قرطبة,شقة,سكني,6,17175,121
2025,2,عسير,أبها,الصفاء,فيلا,سكني,2,50000,138.46
2025,2,عسير,خميس مشيط,مصلوم,محل,تجاري,1,0,0
2025,2,عسير,خميس مشيط,الزاوية,دور,سكني,1,36000,171.74
2025,2,عسير, محايل - القصبه,القصبه,محل,تجاري,2,0,0
2025,2,عسير,الطلحا أركبه البر,الطلحا أركبه البر,شقة,سكني,1,12000,94.2
2025,2,عسير,محطوط,محطوط,شقة,سكني,2,18000,180
2025,2,عسير,الغبير,الغبير,شقة,سكني,1,15000,150
2025,2,عسير,محائل,الخالدية,شقة,سكني,97,16159.77,114.03
2025,2,عسير,مفتح وراخ ورحب,مفتح وراخ ورحب,دور,سكني,1,12000,94.2
2025,2,عسير,خميس مشيط - الحفاير,الحفاير,محل,تجاري,1,0,0
2025,2,عسير,خباب,خباب,شقة,سكني,2,6000,30
2025,2,عسير,العدوه,العدوه,شقة,سكني,1,12000,68.57
2025,2,عسير,المجاردة,الخالدية,محل,تجاري,26,0,0
2025,2,عسير,مشراف,مشراف,استديو,سكني,1,4800,96
2025,2,عسير,الحقو,الحقو,محل,تجاري,2,0,0
2025,2,عسير,أبها,الجامعة,دور,سكني,1,24000,87.27
2025,2,عسير,أبها,الشرقية,دوبلاكس,سكني,2,37500,163.19
2025,2,عسير,وادي ضبي,وادي ضبي,شقة,سكني,1,18000,90
2025,2,عسير,خميس مشيط,عتود الجنوبي,شقة,سكني,154,15884.94,118.06
2025,2,عسير,الهجره (الحفيره),الهجره (الحفيره),محل,تجاري,1,0,0
2025,2,عسير,الضحيه (العزيزه),الضحيه (العزيزه),شقة,سكني,1,6000,50
2025,2,عسير,أحد رفيدة,النزهة 1,شقة,سكني,45,18109.37,108.61
2025,2,عسير,طريب,الخالدية,شقة,سكني,6,18000,110.06
2025,2,عسير,بيشة,الريان,محل,تجاري,4,0,0
2025,2,عسير,سراة عبيدة,مرحبين,محل,تجاري,4,0,0
2025,2,عسير,خميس مشيط,ضمك,استديو,سكني,8,13532,225.53
2025,2,عسير,القوباء (النجد),القوباء (النجد),شقة,سكني,5,14000,113.33
2025,2,عسير,النماص,الأندلس,شقة,سكني,4,16500,141.25
2025,2,عسير,العمائر,العمائر,شقة,سكني,3,11600,99.69
2025,2,عسير,أحد رفيدة,الزيتون,شقة,سكني,21,20433.33,167.17
2025,2,عسير, بارق - السر,المروج,شقة,سكني,14,15266.66,113.67
2025,2,عسير,تثليث,المدينة,محل,تجاري,2,0,0
2025,2,عسير,المجاردة,النسيم,شقة,سكني,34,13409.09,108.76
2025,2,عسير,أبها,النزهة,مكتب,تجاري,4,0,0
2025,2,عسير,بلقرن,الحبيل,شقة,سكني,1,16000,80
2025,2,عسير,القرن الابيض مع الظهره,القرن الابيض مع الظهره,محل,تجاري,2,0,0
2025,2,عسير,أبها,تمنية,شقة,سكني,13,14127.27,107.98
2025,2,عسير,النماص,الفاروق,فيلا,سكني,1,18000,30
2025,2,عسير,المحشر (المجعل الجنوبي),المحشر (المجعل الجنوبي),شقة,سكني,4,13500,80.41
2025,2,عسير,خميس مشيط,الوقبة,معرض تجاري,تجاري,1,0,0
2025,2,عسير,سراة عبيدة,الروضة,فيلا,سكني,1,45000,90
2025,2,عسير,رجال المع,الفيصلية,شقة,سكني,3,15000,175.71
2025,2,عسير,أحد رفيدة - الواديين,العنود,دور,سكني,3,20000,120.54
2025,2,عسير,ظهران الجنوب,النهضة,شقة,سكني,1,18000,100
2025,2,عسير,أحد رفيدة,ال قيشه ,محل,تجاري,6,0,0
2025,2,عسير,حدبه المساكه,حدبه المساكه,شقة,سكني,1,18000,90
2025,2,عسير,الناصفه,الناصفه,شقة,سكني,1,4200,14
2025,2,عسير,ظهران الجنوب,الرحيب,استديو,سكني,1,12000,200
2025,2,عسير,مثلث المجارده,مثلث المجارده,محل,تجاري,3,0,0
2025,2,عسير,شري النباع,شري النباع,شقة,سكني,1,12000,66.66
2025,2,عسير,خميس مشيط,عكاظ,دور,سكني,1,14400,144
2025,2,عسير,ال جلده (آل عايذ),ال جلده (آل عايذ),دور,سكني,1,16000,103.22
2025,2,عسير,العوص,العوص,دور,سكني,1,6000,66.66
2025,2,عسير,المجاردة,النسيم,محل,تجاري,2,0,0
2025,2,عسير,هجره البياض,هجره البياض,شقة,سكني,1,18000,150
2025,2,عسير,الكردم,الكردم,شقة,سكني,4,17875,156.16
2025,2,عسير,محائل,البصرة,محل,تجاري,4,0,0
2025,2,عسير,خميس مشيط,النسيم,دور,سكني,17,21800,89.44
2025,2,عسير,أبها,الزين,شقة,سكني,2,15000,120.2
2025,2,عسير,ظهره سنومه,ظهره سنومه,شقة,سكني,2,14750,118.75
2025,2,عسير,المدوره,المدوره,شقة,سكني,1,12000,100
2025,2,عسير,القائمه ( الشبهاني ),القائمه ( الشبهاني ),محل,تجاري,3,0,0
2025,2,عسير,صقره,صقره,شقة,سكني,1,7200,36
2025,2,عسير,أبها,الأندلس,استديو,سكني,2,11500,305
2025,2,عسير,بلقرن,الروابي,محل,تجاري,1,0,0
2025,2,عسير,خميس مشيط,المنارة,محل,تجاري,6,0,0
