السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,3,عسير, بارق - السلم,الزهور,شقة,سكني,22,12900,95.75
2025,3,عسير,الحضن (العطف),الحضن (العطف),محل,تجاري,1,0,0
2025,3,عسير,خميس مشيط,التضامن,محل,تجاري,15,0,0
2025,3,عسير,تثليث,الفاخرية,دور,سكني,1,15000,68.18
2025,3,عسير,المجاردة - الشط,الشط,شقة,سكني,1,12000,60
2025,3,عسير,خميس مشيط,الصالحية,محل,تجاري,1,0,0
2025,3,عسير,النماص,الضباب,شقة,سكني,2,10500,123.21
2025,3,عسير,محائل,النسيم,شقة,سكني,303,15768.42,128.37
2025,3,عسير,ظهران الجنوب,السلام,محل,تجاري,6,0,0
2025,3,عسير,تثليث,الفاخرية,شقة,سكني,61,16273.07,134.94
2025,3,عسير,لحج الماء,لحج الماء,شقة,سكني,1,12000,133.33
2025,3,عسير,بلقرن,المصيف,شقة,سكني,4,7600,65.6
2025,3,عسير,خميس مشيط,جنوب تندحة,محل,تجاري,1,0,0
2025,3,عسير,خميس مشيط,الروضة,دور,سكني,4,14000,127
2025,3,عسير,بيشة,الخالدية والعزيزية,معرض تجاري,تجاري,2,0,0
2025,3,عسير,أبها,الربوة,شقة,سكني,170,18351.85,140.42
2025,3,عسير,خميس مشيط,الرصراص 1,شقة,سكني,246,14775.49,113.07
2025,3,عسير,المرابيع,المرابيع,شقة,سكني,1,6000,40
2025,3,عسير,الوحله,الوحله,شقة,سكني,1,18000,100
2025,3,عسير,أبها,السد,معرض تجاري,تجاري,1,0,0
2025,3,عسير,بيشة,الخالدية والعزيزية,محل,تجاري,68,0,0
2025,3,عسير,الظهرة (ظهرة ختبة),الظهرة (ظهرة ختبة),محل,تجاري,2,0,0
2025,3,عسير,ظهران الجنوب,القدس,محل,تجاري,6,0,0
2025,3,عسير,رجال المع - الجهراء,الجهراء,دور,سكني,1,12000,40
2025,3,عسير,قنا,قنا,دور,سكني,1,10800,60
2025,3,عسير,خميس مشيط,المعزاب,معرض تجاري,تجاري,2,0,0
2025,3,عسير,محائل,السلامة,محل,تجاري,22,0,0
2025,3,عسير,النماص,الرحاب,محل,تجاري,2,0,0
2025,3,عسير,بئر قوقاء (قرية شرق البئر),بئر قوقاء (قرية شرق البئر),شقة,سكني,1,18000,225
2025,3,عسير,ام خلفه,ام خلفه,شقة,سكني,1,12000,80
2025,3,عسير,القوباء (النجد),القوباء (النجد),شقة,سكني,3,14750,114.34
2025,3,عسير,بلقرن,الأمل,شقة,سكني,3,18000,105.88
2025,3,عسير,ظهران الجنوب,النخيل,شقة,سكني,38,10030.5,69.99
2025,3,عسير,أبها,الخشع,دور,سكني,9,21266.66,116.66
2025,3,عسير,بلسمر,العزيزية,محل,تجاري,7,0,0
2025,3,عسير,النماص,الصديق,شقة,سكني,39,16050,117.38
2025,3,عسير,محايل - الرقبه,الرقبه,محل,تجاري,3,0,0
2025,3,عسير,بيشة,الأمير عبدالله,دور,سكني,18,20254.54,80.78
2025,3,عسير,طريب,الصناعية,شقة,سكني,1,6000,27.27
2025,3,عسير,معيشير,معيشير,شقة,سكني,2,16250,147.91
2025,3,عسير,أبها,الضباب,محل,تجاري,13,0,0
2025,3,عسير,النضوح,النضوح,دور,سكني,1,7200,50
2025,3,عسير,أبها,النصب,شقة,سكني,120,12726.24,104.69
2025,3,عسير,خميس مشيط,غرناطة,محل,تجاري,9,0,0
2025,3,عسير,تنومة,المستقبل,شقة,سكني,3,14200,105.92
2025,3,عسير,خميس مشيط,المثناه,شقة,سكني,46,9631.57,87.55
2025,3,عسير,خميس مشيط,النسيم,محل,تجاري,57,0,0
2025,3,عسير,البشائر,المروة,شقة,سكني,15,16516.66,105.54
2025,3,عسير,البو,البو,شقة,سكني,2,6500,57.86
2025,3,عسير,ظهران الجنوب,الروابي,محل,تجاري,1,0,0
2025,3,عسير,خميس مشيط,الإسكان,استديو,سكني,1,12000,66.66
2025,3,عسير,أحد رفيدة,الخالدية,محل,تجاري,1,0,0
2025,3,عسير,خميس مشيط,طيبة,محل,تجاري,10,0,0
2025,3,عسير,أحد رفيدة,النزهة 1,محل,تجاري,3,0,0
2025,3,عسير,مهر,مهر,محل,تجاري,3,0,0
2025,3,عسير,ال زفين,ال زفين,شقة,سكني,1,9600,43.63
2025,3,عسير,ظاهر القماش,ظاهر القماش,شقة,سكني,1,18000,105.88
2025,3,عسير,أبها,الغدير,معرض تجاري,تجاري,4,0,0
2025,3,عسير,محائل,الوعد,محل,تجاري,9,0,0
2025,3,عسير,تبالة,تبالة,شقة,سكني,17,16785.71,119.46
