السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,4,نجران,الحصينية,الحصينية,شقة,سكني,74,16515.62,134.92
2025,4,نجران,شرورة,الفهد أ,شقة,سكني,82,12415.38,82.51
2025,4,نجران,الواتد,الواتد,شقة,سكني,2,17500,149.28
2025,4,نجران,نجران,الشبهان,شقة,سكني,52,17225,156.38
2025,4,نجران,الفطحه,الفطحه,شقة,سكني,1,18000,116.12
2025,4,نجران,بدر الجنوب,بدر الجنوب,محل,تجاري,4,0,0
2025,4,نجران,نجران,شعب رير,شقة,سكني,209,16716.5,140.45
2025,4,نجران,الحصينية,الامير سلطان,شقة,سكني,187,16699.71,133.65
2025,4,نجران,نجران,نهوقة,فيلا,سكني,1,12000,80
2025,4,نجران,نجران,ال منجم,دور,سكني,3,19200,94.65
2025,4,نجران,نجران,الحصين,معرض تجاري,تجاري,2,0,0
2025,4,نجران,نسر (آبار حمى الأثرية),نسر (آبار حمى الأثرية),شقة,سكني,2,17500,121
2025,4,نجران,اباالرخم وسط,اباالرخم وسط,شقة,سكني,3,13666.66,90.85
2025,4,نجران,سلطانه,سلطانه,محل,تجاري,22,0,0
2025,4,نجران,نجران,الجامعة,محل,تجاري,28,0,0
2025,4,نجران,نجران,تصلال,محل,تجاري,27,0,0
2025,4,نجران,نجران,الغويلا,استديو,سكني,11,13425,173.57
2025,4,نجران,ال ربيع,ال ربيع,شقة,سكني,1,18000,120
2025,4,نجران,الحصينية,الشعبة,محل,تجاري,1,0,0
2025,4,نجران,المرخ,المرخ,شقة,سكني,4,16500,161.25
2025,4,نجران,نجران,الروضة,مكتب,تجاري,4,0,0
2025,4,نجران,شرورة,سلطانة,استديو,سكني,15,6646.15,147.75
2025,4,نجران,نجران,الحضن,استديو,سكني,1,12000,150
2025,4,نجران,نجران,المطار,شقة,سكني,22,17575,122.24
2025,4,نجران,نجران,الأثايبة,مكتب,تجاري,3,0,0
2025,4,نجران,نجران,أبا السعود,معرض تجاري,تجاري,2,0,0
2025,4,نجران,نجران,المعامر,محل,تجاري,3,0,0
2025,4,نجران,نجران,رجلا,استديو,سكني,1,19200,320
2025,4,نجران,النبعه,النبعه,شقة,سكني,1,14400,93.5
2025,4,نجران,العوافي,العوافي,شقة,سكني,2,14500,125
2025,4,نجران,نجران,الغويلا,دور,سكني,7,22500,104.14
2025,4,نجران,نجران,أبا السعود,شقة,سكني,85,13344.52,122.42
2025,4,نجران,صخى,النقعاء,شقة,سكني,8,16675,111.33
2025,4,نجران,نجران,الخضراء,محل,تجاري,1,0,0
2025,4,نجران,نجران,الوفاء,فيلا,سكني,1,18000,85.3
2025,4,نجران,نجران,النخيل,شقة,سكني,1,18000,180
2025,4,نجران,نجران,ماقان,شقة,سكني,7,17642.85,99.21
2025,4,نجران,نجران,الأمير مشعل,شقة,سكني,336,19115.95,147.16
2025,4,نجران,نجران,الأمير مشعل,فيلا,سكني,4,23000,79.17
2025,4,نجران,سلطانه,سلطانه,شقة,سكني,8,15429.57,116.07
2025,4,نجران,حبونا,حبونا,شقة,سكني,273,14645.77,116.55
2025,4,نجران,الوديعه,الوديعه,دور,سكني,2,12000,100
2025,4,نجران,شرورة,الفيصلية أ,استديو,سكني,3,13500,195
2025,4,نجران,شرورة,النزهة,دور,سكني,6,21416.66,116.62
2025,4,نجران,بئر عسكر,حى التلال,فيلا,سكني,1,48000,200
2025,4,نجران,نجران,القابل,شقة,سكني,130,16772.88,143.9
2025,4,نجران,السوايل,السوايل,شقة,سكني,7,16071.42,142.64
2025,4,نجران,مزارع وادي حبونا الجنوبية,مريخة,شقة,سكني,5,14000,122.22
2025,4,نجران,نجران,أبا الخريت,شقة,سكني,227,19667.11,94.3
2025,4,نجران,الحصينية,مليحة,شقة,سكني,1,14400,160
2025,4,نجران,الصفران (الروساء),الصفران (الروساء),شقة,سكني,1,16000,188.23
2025,4,نجران,شرورة,الروضة الشمالي,شقة,سكني,120,11517.43,78.63
2025,4,نجران,نجران,بني كلب,شقة,سكني,7,17333.33,126.46
2025,4,نجران,حبونا,السرح,شقة,سكني,27,16865.21,134.48
2025,4,نجران,نجران,الشرفة,مكتب,تجاري,1,0,0
2025,4,نجران,نجران,الخالدية,دور,سكني,3,40333.33,185.4
2025,4,نجران,نجران,الحصين,شقة,سكني,49,17329.81,142.73
2025,4,نجران,نجران,الضيافة,معرض تجاري,تجاري,1,0,0
2025,4,نجران,نجران,الصناعية,محل,تجاري,13,0,0
2025,4,نجران,نجران,المسماه,محل,تجاري,42,0,0
2025,4,نجران,الحصينية,الحصينية,محل,تجاري,22,0,0
2025,4,نجران,شرورة,الأمير مشعل ب,دور,سكني,9,16075,76.15
2025,4,نجران,اللحمتين,اللحمتين,شقة,سكني,1,17000,170
2025,4,نجران,الوديعه,الوديعه,محل,تجاري,55,0,0
2025,4,نجران,نجران,العواكل,محل,تجاري,2,0,0
2025,4,نجران,رضيه غوبر,رضيه غوبر,شقة,سكني,3,14833.33,141.62
2025,4,نجران,شرورة,سلطانة,محل,تجاري,8,0,0
2025,4,نجران,نجران,الضباط,معرض تجاري,تجاري,2,0,0
2025,4,نجران,اللحمتين,بئر الصاله,شقة,سكني,6,15633.33,105.09
