السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,مكة المكرمة,مكة المكرمة,النسيم,دور,سكني,22,43857.14,188.38
2025,2,مكة المكرمة,مكة المكرمة,السلام,دور,سكني,36,21443.47,110.85
2025,2,مكة المكرمة,الجموم,الفتح,شقة,سكني,68,14901.61,115.91
2025,2,مكة المكرمة,الطائف,الشرقية,معرض تجاري,تجاري,1,0,0
2025,2,مكة المكرمة,جدة,الرياض,معرض تجاري,تجاري,16,0,0
2025,2,مكة المكرمة,القنفذة - القوز,القوز,محل,تجاري,79,0,0
2025,2,مكة المكرمة,مكة المكرمة - العرجاء,العرجاء,شقة,سكني,2,10650,83.42
2025,2,مكة المكرمة,الجموم - بحرة,النسيم,محل,تجاري,5,0,0
2025,2,مكة المكرمة,جدة,الأصالة,مكتب,تجاري,2,0,0
2025,2,مكة المكرمة,الجموم - بحرة,الربوة,محل,تجاري,7,0,0
2025,2,مكة المكرمة,مكة المكرمة,الهنداوية,محل,تجاري,38,0,0
2025,2,مكة المكرمة,مكة المكرمة,النسيم,فيلا,سكني,4,83333.33,267.67
2025,2,مكة المكرمة,جدة,الأمواج,فيلا,سكني,21,80909.09,225.2
2025,2,مكة المكرمة,جدة,المحمدية,معرض تجاري,تجاري,36,0,0
2025,2,مكة المكرمة,الكندره,الكندره,شقة,سكني,1,20000,111.11
2025,2,مكة المكرمة,الطائف,الواصلية,شقة,سكني,4,14300,96.7
2025,2,مكة المكرمة,جدة,الفضيلة,فيلا,سكني,7,40657.14,149.4
2025,2,مكة المكرمة,مكة المكرمة,جبل النور,فيلا,سكني,1,12000,31.94
2025,2,مكة المكرمة,مستورة,الحي الشرقي,محل,تجاري,4,0,0
2025,2,مكة المكرمة,الطائف,القراحين,دور,سكني,10,22920,131.4
2025,2,مكة المكرمة,بحرة - الطرف,الطرف,شقة,سكني,1,18000,112.5
2025,2,مكة المكرمة,جدة,المرسى,محل,تجاري,1,0,0
2025,2,مكة المكرمة,جدة,الرحمانية,دور,سكني,11,30272.72,171.1
2025,2,مكة المكرمة,جدة,التعاون,محل,تجاري,3,0,0
2025,2,مكة المكرمة,مكة المكرمة,الزهراء,فيلا,سكني,2,80833.5,291.78
2025,2,مكة المكرمة,الطائف,الحامدية,شقة,سكني,1,8000,60.46
2025,2,مكة المكرمة,جدة,النزهة,معرض تجاري,تجاري,34,0,0
2025,2,مكة المكرمة,بئر الراكه,بئر الراكه,شقة,سكني,1,18000,100
2025,2,مكة المكرمة,الطائف,مثملة,دور,سكني,1,12000,100
2025,2,مكة المكرمة,الطائف,الهدا,استديو,سكني,2,12525,147.85
2025,2,مكة المكرمة,الطائف,الشهداء الجنوبية,استديو,سكني,8,6320,101.71
2025,2,مكة المكرمة,جدة,الشفاء,شقة,سكني,19,18786.66,184.06
2025,2,مكة المكرمة,رابغ,النعيم,محل,تجاري,29,0,0
2025,2,مكة المكرمة,الطائف,حوايا الجنوبية,شقة,سكني,28,14563.15,93.77
2025,2,مكة المكرمة,الطائف,الهدا,محل,تجاري,42,0,0
2025,2,مكة المكرمة,الطائف,الوشحاء,محل,تجاري,13,0,0
2025,2,مكة المكرمة,جدة,الصفحة,شقة,سكني,3,12400,105.06
2025,2,مكة المكرمة,الطائف,القرشيات,شقة,سكني,8,9400,74.16
2025,2,مكة المكرمة,الطائف,لية العليا,شقة,سكني,10,13111.11,132.39
