,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,قائمة الإحصاءات النقدية والمالية       Money & Banking Stat. List,
,,,,,,,,,,,,
Table 19: Financial Soundness Indicators for Banking Sector,,,,,,,,,,,جدول 19: مؤشرات السلامة المالية للقطاع المصرفي,
(Percentage Shares),,,,,,,,,,,(نـسـب مـئـوية),
,,رأس المال التنظيمي إلى,رأس المال التنظيمي ,صافي القروض ,القروض المتعثرة ,,,هامش الفائدة,مصاريف غير ,الأصول ,الأصول السائلة ,
نهاية,, الأصول المرجحة المخاطر ,من فئة 1 إلى الأصول ,المتعثرة لمخصصات ,إلى الإجمالي ,العائد على,العائد على ,إلى إجمالي ,الفوائد إلى ,السائلة إلى ,إلى المطلوبات ,
الفترة,,(معدل كفاية رأس المال),المرجحة المخاطر,القروض إلى رأس المال,الكلي للقروض,الأصول,الأسهم,الدخل,إجمالي الدخل,إجمالي الأصول,قصيرة الأجل,
End of,,Regulatory  ,Regulatory  ,Nonperforming ,Nonperforming,Return ,Return,Interest ,Non-interest  ,Liquid ,Liquid assets,
Period,,capital to,Tier 1 capital to,loans net of, loans to total,on assets, on equity,margin to ,expenses to,assets to,to short-term,
,,risk-weighted assets,risk-weighted assets,provisions to capital,  gross loans,,,gross income, gross income, total assets, liabilities,
2009,,16.9435864299667,14.6132211834748,6.40775114765482,3.28697148338663,1.9734375291767,14.4765812544225,73.0710038474991,34.4135134662469,25.3074128388984,36.480352508639,
2010,,17.5987112646342,15.4230763729466,3.41187887962126,2.96818471895203,1.95808472038179,13.5571194130708,70.2854838144005,35.7017062392593,24.7520969866051,37.2008419994077,
2011,,17.5502130846746,15.2106153126605,1.86334136239325,2.22411986474196,2.13702129864259,14.9912501266691,68.7020342504776,36.6201296960354,23.7040872522176,36.9981468175951,
2012,,18.2310482000534,15.67991734724,0.892857610979394,1.66979368016871,2.12639759859576,15.0162679277223,65.8821202531646,35.1654865506329,23.6606026231833,36.3755426911201,
2013,,17.8722974465802,16.4790581699965,0.703416524208474,1.30683882837442,2.03228402949705,14.7265832528076,66.452664399093,34.9827862811791,21.5647700542971,33.1878084884525,
2014,,17.8768341985833,16.1613306456154,0.0612241683963851,1.08033805274768,2.00606673007628,14.8062950321512,66.4950359104351,36.2440100866075,22.3295829830872,33.5776883831029,
2015-12-31T00:00:00,,18.0780444131251,16.1839683688082,0.99407581551285,1.23698687005173,1.95685322722019,14.3781420599973,67.1174155959707,37.0719649245933,17.5053000871892,27.2863854732987,
2016-12-31T00:00:00,,19.5447205862525,17.4693040479515,0.992332956691431,1.38335895995773,1.81317302183408,12.6280832007209,70.0763907523461,37.970332940681,20.2744035663867,31.809750929088,
2017-12-31T00:00:00,,20.3966974990304,18.3466006859991,1.72351457335718,1.61364907195792,1.95034483313016,12.8638995416976,73.3965061389776,36.6034510701634,21.6088034804504,34.5841119141961,
2018-12-31T00:00:00,,20.2911668117437,18.4905134697096,1.06756348918846,1.95231785727138,2.10492143262782,13.7647923571326,75.6511840670853,36.2724531189873,22.344193285197,35.4913712279556,
2019-12-31T00:00:00,,19.2865925552707,18.0091024701853,1.62461354053268,1.85839038526169,2.11533358912082,12.0883168027962,77.6932006227733,35.8611213007093,25.4498944811833,41.304558728151,
2020-12-31T00:00:00,,20.3385021163627,18.7272345898783,2.20776477276958,2.21159921239074,1.47666763186873,10.2961216875243,76.5765218599889,43.2919282265752,27.0369855505195,43.7801555620134,
2021-12-31T00:00:00,,19.9043091796364,18.2107792451645,2.12317538634608,1.86810170169938,1.85804310540875,12.8681499945506,77.059727839243,35.8372822911948,24.8812870739819,41.2770918054345,
2022-12-31T00:00:00,,19.9389271725664,18.3668236863244,2.68519695998709,1.80253047265235,2.01611615818821,13.7337273206641,77.9722662808892,33.3616458367856,22.9920677376356,39.6574365111974,
2023-12-31T00:00:00,,20.1309886092963,18.555620844236,2.18578552785277,1.51347587802945,2.1711929032106,14.6843806856615,78.8456919714285,33.0133964977435,21.9456994163376,38.9476538028126,
2024-12-31T00:00:00,,19.6322411411291,18.2562904870481,1.68465510737654,1.24535587233853,2.21710844572471,15.0329879519326,77.7755893316921,32.3016608987446,19.8059072436962,36.5104570570634,
2025-12-31T00:00:00,,20.4582377540763,18.8178875127348,1.43926294093879,1.03781619190088,2.25703625732976,14.9848760058789,75.9752505507447,30.1547013730889,20.158059052628,38.0195614786592,
,,,,,,,,,,,,
Q1,2009,15.4934506830806,13.9239603663114,1.63516832906379,1.44056252480491,2.47243475707828,18.716111734916,57.0339332325869,32.2381233685946,24.5214760786735,36.0573840740798,
Q2,2009,16.093169849186,13.9959956564959,4.22368588045573,2.06456185154547,2.35982443244996,17.7160758450124,72.5985054347826,32.3239028532609,24.2193658929117,34.7509821585633,
Q3,2009,16.2102183524276,13.6880012857614,7.60385778783567,2.94057034688373,1.90945095904716,14.1411515720175,72.4274105186267,33.079003834916,24.1148984515009,35.1177125785167,
Q4,2009,16.9435864299667,14.6132211834748,6.40775114765482,3.28697148338663,1.9734375291767,14.4765812544225,73.0710038474991,34.4135134662469,25.3074128388984,36.480352508639,
Q1,2010,16.865948838339,15.3173753674491,5.70413196440794,3.28869573383843,2.06815615383286,14.6531804455751,69.2162878259657,34.3873169711337,23.1177054688205,34.0683514978861,
Q2,2010,17.1144383625459,15.234761689862,4.4288240297714,3.2845032169847,2.12668658286132,14.9184295176989,69.2146272661598,34.6138429254532,23.1137665777442,33.3104618181166,
Q3,2010,17.2424541209841,14.983691827337,3.35155106417143,3.22966186985702,1.99770315295359,13.8419927778441,69.7814636850859,35.0928894843837,22.9021315339261,32.7096452822274,
Q4,2010,17.5987112646342,15.4230763729466,3.41187887962126,2.96818471895203,1.95808472038179,13.5571194130708,70.2854838144005,35.7017062392593,24.7520969866051,37.2008419994077,
Q1,2011,17.3476949319613,15.7464337771377,2.45730160489225,2.75657903212316,2.17815518369429,15.2549339810845,67.6208127402526,37.881390719385,25.3903839764583,40.1331322738054,
Q2,2011,17.3215336332146,15.1648301341666,1.90398099069601,2.54530766645283,2.21735129608468,15.6024902803982,67.8489315661347,36.9648126859616,25.0208130522441,39.5212442481984,
Q3,2011,17.332140389331,14.682191568957,1.60918005574719,2.39586179482959,2.1771314073942,15.2975676411267,68.0005374297423,36.4353158519381,23.8574083750587,37.5644789558809,
Q4,2011,17.5502130846746,15.2106153126605,1.86334136239325,2.22411986474196,2.13702129864259,14.9912501266691,68.7020342504776,36.6201296960354,23.7040872522176,36.9981468175951,
Q1,2012,17.3120804051667,15.6019787208983,2.45074701330745,1.95616284624914,2.41098101407235,17.0295888407647,63.443836110944,33.9157331087179,22.9761560909535,35.5693211473154,
