,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 2b: Exchange Rates of Some Foreign Currencies Against Saudi Riyal,,,,,,,,,,,,,جدول 2b:  سعــــر صرف بعض العــمـــلات الأجــنبـيــــة مقـــــابل الريال السعودي,
,,,,,,,,,,,,,,
نهاية,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
End of,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Period,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
Q1,2023,2.5178772789414334,0.7384766225214019,0.5461597986958521,0.028103986945940376,0.045626893066066314,4.642441191893359,0.002877217189023382,3.75,4.07956410318596,0.1100251386112062,0.195687567838357,4.089283254325189,
Q2,2023,2.506385396831727,0.7845332659292787,0.5206913334783103,0.026093066460475035,0.04607791208086288,4.781028630109633,0.0028796188119945935,3.75,4.10773893649873,0.106184164956117,0.145088184598599,4.1959727287141275,
Q3,2023,2.415018171103035,0.7468689722209565,0.5134371805674324,0.025023968245890798,0.045064699413489735,4.587525188446899,0.002788687505670992,3.75,3.961699899295066,0.10235347255322737,0.136854571033909,4.104450454059829,
Q4,2023,2.537162435316947,0.769549343527082,0.5236881823501373,0.02636195616789356,0.04503269322187441,4.764369288581434,0.0028693222082523716,3.75,4.123709477384541,0.1078629526031529,0.1259,4.383930286572482,
Q1,2024,2.465253541874697,0.7571305598022708,0.522234765107137,0.02542368906697662,0.04513707494999412,4.757237839951922,0.0028182645305303605,3.75,4.063870531385219,0.10580936720946267,0.1156,4.34503729002579,
Q2,2024,2.4833587647867534,0.6744959007312209,0.5159500171066798,0.02329316737913606,0.04492374965837661,4.744991628658854,0.002698699706667834,3.75,4.013347223126505,0.10174321561280765,0.1141,4.17116804682676,
Q3,2024,2.599500173763722,0.6883872321132517,0.534757632275605,0.026288155215364418,0.04475525521562002,5.027418382374744,0.0028417650443886984,3.75,4.19849275266616,0.1162462604530194,0.1096,4.441796492943971,
Q4,2024,2.3487488121634468,0.6091289054623575,0.5141137292391088,0.02395529949631167,0.04411144361119124,4.707845928890257,0.002587462131025331,3.75,3.9000812865590286,0.1095332097870169,0.1061,4.185360346877165,
Q1,2025,2.355512912617688,0.6532735773993585,0.5172184756911364,0.025092516602639302,0.04392860290877038,4.853386570579929,0.0025576716807028887,3.75,4.05650471686595,0.11060117487533316,0.0987,4.255026680896479,
Q2,2025,2.456242968556338,0.6872524095469545,0.5233610020883613,0.02590854464909767,0.043836971872926206,5.138430699882323,0.0027646670601491658,3.75,4.394989593640179,0.1152782221347181,0.0939,4.70514482960149,
Q3,2025,2.4757536357507464,0.7051548456207197,0.526582364051278,0.02519652816576979,0.04223334866756481,5.039058671319076,0.0026743671906698982,3.75,4.402875787887091,0.1159988447835887,0.0901,4.700995766392655,
Q4,2025,2.512489970842058,0.6815953346640619,0.53629829355884,0.023967248001418726,0.04170392626578424,5.045814501866771,0.002613419164419114,3.75,4.40626152908977,0.11882558728733754,0.0873,4.7315551870278245,
,,,,,,,,,,,,,,
2009-01-31T00:00:00,,2.41425408976555,1.64813805577731,0.549909081080018,0.0418528382058111,0.0764993669172562,5.36324245561563,0.00274022628201988,3.75,4.80600630524607,0.107370041203756,-,3.22774790575312,
2009-02-28T00:00:00,,2.42025097093998,1.56953298591798,0.548412848699881,0.0384418859725725,0.0739203677607513,5.32311457648106,0.00247296088732692,3.75,4.74150380863751,0.10444219209387,-,3.19093624054046,
2009-03-31T00:00:00,,2.57738773858997,1.67601549701659,0.54857439189057,0.0382263222129041,0.0736015606333903,5.37751177356391,0.00272311510683045,3.75,4.99051128676209,0.105610413095485,-,3.29410866103796,
2009-04-30T00:00:00,,2.72437442705327,1.71781807283081,0.549450732194039,0.0384222371193258,0.0746712699727338,5.55900080165477,0.00278189571488004,3.75,4.97812657868848,0.106238663294893,-,3.30250648228176,
2009-05-31T00:00:00,,2.96700364922467,1.8623357874982,0.551021802891232,0.038860007898947,0.0792976129494929,6.05736001202043,0.00294602920056229,3.75,5.28676028632315,0.108850050345103,-,3.49389715441283,
2009-06-30T00:00:00,,3.04275961568619,1.92515494876934,0.548894358161947,0.0390829618090992,0.0783371823237135,6.20998379455032,0.00291896798134544,3.75,5.30026770592413,0.110077610269367,-,3.47126491618313,
2009-07-31T00:00:00,,3.1053860547935,1.9943609987914,0.548864578622041,0.0393370430648505,0.0778655576988115,6.21223593952631,0.00302298510561005,3.75,5.30175936797459,0.110119061122328,-,3.45941050356038,
2009-08-31T00:00:00,,3.14737502143715,2.00192599410271,0.548952617754555,0.0404531803215452,0.0767186332450241,6.13027039891774,0.00301230002205592,3.75,5.35200036453112,0.110236286983193,-,3.52942413788959,
2009-09-30T00:00:00,,3.30038550843786,2.09263877148493,0.549129827998928,0.0417736186009885,0.0783976396602525,6.04236372844744,0.0031547083654127,3.75,5.491146025878,0.111560878153564,-,3.64432749398891,
2009-10-31T00:00:00,,3.43537885335638,2.18441550828393,0.549203658839894,0.0410375540321026,0.0798551862140276,6.19503968728147,0.00312344799404868,3.75,5.55001163602513,0.112010595926956,-,3.66605177396544,
2009-11-30T00:00:00,,3.44174898397734,2.15084332199405,0.549274083507687,0.0432276654997387,0.0806796514758562,6.17735191601984,0.0032122538875264,3.75,5.6336197646971,0.112781619242939,-,3.74026400391484,
2009-12-31T00:00:00,,3.36336746953487,2.15467250156685,0.549192395721426,0.0408828417839037,0.0803341637093347,6.07312757035848,0.00321170319704552,3.75,5.40224403153774,0.112413235277246,-,3.63899325909465,
2010-01-31T00:00:00,,3.34087313415725,2.02134330325248,0.54928796946421,0.0417362722351121,0.0808712339335543,6.0517347720717,0.00324254765163401,3.75,5.23724884080371,0.113378685689497,-,3.57211064054082,
2010-02-28T00:00:00,,3.33712112414354,2.04292960710363,0.549297511182475,0.042016844198475,0.0811164540846931,5.70859986491319,0.00323723343134273,3.75,5.08875587706638,0.113440262757413,-,3.48093031707096,
