,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 3a: Exchange Rates of Saudi Riyal Against Foreign Currencies,,,,,,,,,,,,,جدول 3a: سعــــر صرف الريال السعودي مقابل بعض العــمـــلات الأجــنبـيــــة ,
,,,,,,,,,,,,,,
متوسط,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
Period,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Average,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2014-10-31T00:00:00,,0.303511782374679,0.653070753318003,1.63840911085184,28.8076297147868,16.3594748782321,0.165990632626079,282.598648870307,0.2667,0.210392623829836,8.65566715616172,0.602933333333332,0.254138414967154,
2014-11-30T00:00:00,,0.307874797254011,0.679030985822334,1.6384841342339,30.9378368902777,16.4472821228893,0.168940976829146,291.761633620821,0.2667,0.213829354021807,8.74455011032644,0.595786666666666,0.257228290021172,
2014-12-31T00:00:00,,0.323068447499573,0.702052313656461,1.63312383860559,31.8166684927941,16.7229225701093,0.170440552788425,294.487371806171,0.2667,0.216267982042011,8.77556993223578,0.610666666666666,0.260039073579025,
2015-01-31T00:00:00,,0.329996485089938,0.70227647761644,1.63396796167401,31.5487393446273,16.5694127749942,0.176172899003283,290.380153633321,0.2667,0.229980206490148,8.73277029916819,0.621310966138552,0.250989294446684,
2015-02-28T00:00:00,,0.342370348857371,0.747854217981347,1.63582628999944,31.6204023930303,16.540773074377,0.174044139986993,292.901293036056,0.2667,0.235103553758343,8.68527264004523,0.65599580162687,0.249717130919714,
2015-03-31T00:00:00,,0.344971358460985,0.833196375941276,1.64014810221166,32.1031377354458,16.6533006665114,0.178065497367891,296.684872654642,0.2667,0.246139067900869,8.70539841345776,0.690655432004973,0.261383946039392,
2015-04-30T00:00:00,,0.344642607110193,0.815490754773908,1.63460541035365,31.8811440187556,16.7349668807336,0.178456134234323,290.32158372782,0.2667,0.247437709918758,8.67099405311973,0.706663840011307,0.256520080698742,
2015-05-31T00:00:00,,0.337346943852842,0.813807503364887,1.6304405700395,32.1838408738131,17.0160386956678,0.172347750704473,291.005643988807,0.2667,0.239023732854916,8.94949761779899,0.703977472720873,0.248049048972,
2015-06-30T00:00:00,,0.345282912163592,0.83080102336742,1.63096995129439,33.0001139442981,17.0295126520557,0.171469753596913,296.58547606723,0.2667,0.237832098707933,8.99509057552941,0.71999424004608,0.248586788817007,
2015-07-31T00:00:00,,0.359668183100992,0.857253840612933,1.63112024411848,32.8649279597208,16.9722352973972,0.171415227516573,305.102023426987,0.2667,0.242631525249648,9.15681789049512,0.717308657915501,0.254432694781282,
2015-08-31T00:00:00,,0.365645249124675,0.933939069484031,1.68148769953259,32.8623297479677,17.3526144390653,0.170895832816527,314.426481454519,0.2667,0.239460815984204,9.44742153189323,0.75999392004864,0.258130572673283,
2015-09-30T00:00:00,,0.377760358961171,1.03757882221872,1.69859078215858,32.0760056756916,17.6507006174277,0.173657341702258,315.84704716106,0.2667,0.237579284649345,9.60660252960245,0.802632635042941,0.259217952085608,
2015-10-31T00:00:00,,0.370216059574274,1.03615109158593,1.69308281770273,32.01651856274,17.3534397411474,0.17389971309839,306.031718741228,0.2667,0.237531001431091,9.5273295087176,0.778694907335306,0.258429287513668,
2015-11-30T00:00:00,,0.37316748191845,1.00929041013373,1.69710670802624,32.6754393037084,17.6134637091261,0.175305846243503,307.375619327934,0.2667,0.24807894470431,9.54272220786696,0.767990169725827,0.268602290135782,
2015-12-31T00:00:00,,0.367922486247953,1.03164618713366,1.72072040396186,32.5130522173081,17.7588081757589,0.177907637402085,312.596057731112,0.2667,0.245186993781093,9.60207406052709,0.778634275480807,0.265570764327978,
2016-01-31T00:00:00,,0.379910143037474,1.07886023561417,1.75282409557094,31.5482697768798,17.9448965384119,0.185175456480753,320.145136605825,0.2667,0.245601082198233,9.64091180918768,0.8,0.268537669133362,
2016-02-29T00:00:00,,0.374212667646478,1.05826873801148,1.74504236224911,30.6914999248997,18.1981241853186,0.186587945383473,324.54337579751,0.2667,0.240521840635083,9.49381560659335,0.783944810285356,0.265118529374131,
2016-03-31T00:00:00,,0.356472715081514,0.992383670742381,1.73522633181904,30.1521315154785,17.8724694568256,0.18745641250988,317.221789241561,0.2667,0.240297736370689,9.39638451398309,0.770653514180025,0.262143961180339,
2016-04-30T00:00:00,,0.348074001218394,0.9519061444176,1.72766485228101,29.3240638551774,17.7252329959222,0.186349473693227,306.002382853062,0.2667,0.235177094689458,9.35859103634151,0.757288905717531,0.257135502183204,
2016-05-31T00:00:00,,0.363872516489378,0.941292859527833,1.7408940357117,29.080998235549,17.8351081399573,0.183594800289933,312.270396673299,0.2667,0.235600044223327,9.44817693165338,0.781311039924994,0.260565440587237,
2016-06-30T00:00:00,,0.36058083943891,0.917705078422124,1.75887145782595,28.131150058741,17.9458212605659,0.187807172613866,312.134909889174,0.2667,0.237505516231816,9.4145226986002,0.778755548633284,0.258687260658636,
2016-07-31T00:00:00,,0.354302415718449,0.873545947546845,1.78104079412837,27.7256281725752,17.9244824346414,0.202789082345941,305.045571203436,0.2667,0.241004525141022,9.35249204662506,0.78665827564506,0.261876084303442,
2016-08-31T00:00:00,,0.349533620410773,0.855733878677884,1.77311129846614,27.0051099957943,17.8506044735279,0.203331671763227,296.447536341907,0.2667,0.237857518627311,9.25826134141998,0.789328281632331,0.258828010461247,
2016-09-30T00:00:00,,0.351162204177244,0.868157582447273,1.77937000586375,27.185111827041,17.7967166939555,0.202961665515293,295.180703011062,0.2667,0.237785161508074,9.26371239239193,0.789328281632331,0.259688868770556,
2016-10-31T00:00:00,,0.350097140649831,0.850269969034837,1.7997565181084,27.6846554328034,17.8019234217506,0.21609887374908,300.207769459764,0.2667,0.242022465302648,9.34972943062288,0.818665575112567,0.26330415402967,
2016-11-30T00:00:00,,0.353324822752677,0.887955331598605,1.82229669331086,28.6998501659232,18.0073167685336,0.214499250723188,309.316169226657,0.2667,0.246493703774031,9.41115701799056,0.874661068835826,0.264970556938744,
2016-12-31T00:00:00,,0.362328351981717,0.896575321687861,1.84585927818798,30.906550012138,18.1063968578779,0.213364856478075,315.011989170951,0.2667,0.252969570661457,9.54992235352009,0.930665425779432,0.271889394889014,
2017-01-31T00:00:00,,0.358276608285164,0.852936821984393,1.83943261180358,30.5999971652822,18.1563831002609,0.216043426077255,316.072210031268,0.2667,0.251066555770206,9.45014814555126,0.997307270370001,0.268849192739854,
2017-02-28T00:00:00,,0.347808908767541,0.82800469749402,1.83281673516745,30.1524046271923,17.8883155102346,0.21359282720422,305.306933349517,0.2667,0.250544421698709,9.33793065467394,0.978760888714887,0.267148203451542,
2017-03-31T00:00:00,,0.349555357333041,0.832800345466245,1.83899641967417,30.1139344535258,17.5630709295117,0.21606588332443,302.441102946856,0.2667,0.249548234299308,9.30228473044019,0.978760888714887,0.267177112273087,
2017-04-30T00:00:00,,0.354006587809614,0.835750090148729,1.83775146059346,29.3498536183649,17.2036701661879,0.210967419236077,302.059815666581,0.2667,0.248720602223473,9.1875095753878,0.973330737784699,0.266886314430856,
2017-05-31T00:00:00,,0.358788994511763,0.853560565779812,1.83815469536127,29.9546600172432,17.1764042986871,0.20616915797212,300.28145237367,0.2667,0.241521390708734,9.19735247570508,0.950299344293452,0.263433584625062,
2017-06-30T00:00:00,,0.355121019496064,0.872900242820193,1.81306175352111,29.3975799207073,17.1669290494609,0.207984668212064,299.482787923916,0.2667,0.237764620304095,9.0729691128048,0.93870271285084,0.258329568329014,
2017-07-31T00:00:00,,0.342050124899971,0.855410623714842,1.80658283303797,30.0028770769078,17.1841042500899,0.205422845954282,302.435346196427,0.2667,0.231777365852629,8.99848286699909,0.944911650760654,0.256161353450531,
2017-08-31T00:00:00,,0.336876135023824,0.839728020226084,1.77983756684758,29.3030850718595,17.0575819366865,0.205684025217936,301.644296282618,0.2667,0.225885626944575,8.87030410650153,0.941353666572531,0.257419413302326,
2017-09-30T00:00:00,,0.334545134487189,0.835324731487169,1.75176524322753,29.5293351174214,17.1912728362205,0.200145428213119,301.907183912081,0.2667,0.223840220755269,8.8407501635493,0.912408759124087,0.256752993075415,
2017-10-31T00:00:00,,0.342097528954713,0.848526500168475,1.76447740765332,30.1192142548903,17.3562755006037,0.201966487189532,301.868361211971,0.2667,0.226720636926609,8.86595883068527,0.968804495252858,0.261639939577326,
2017-11-30T00:00:00,,0.349636092734476,0.870747970690916,1.76702514753869,30.1466655997506,17.3054865455051,0.20210530412463,295.424502073083,0.2667,0.227568601637741,8.79117098749334,1.03755965968043,0.264836407064657,
2017-12-31T00:00:00,,0.349183937605452,0.877064097576045,1.75828201045446,30.1198827475351,17.1313032968071,0.198943908922436,289.540044658277,0.2667,0.225303725541774,8.70981260885307,0.930665425779432,0.26329975667143,
2018-01-31T00:00:00,,0.335941405796757,0.857783899371547,1.71474776431583,29.535503674757,16.9713831105436,0.193172899831438,284.4438671272,0.2667,0.218749202925918,8.50100919293179,1.01677681748856,0.256384085250372,
2018-02-28T00:00:00,,0.338539809506045,0.864122236368896,1.68359395652816,28.7735029417875,17.1663672833509,0.190901720876084,287.883865081032,0.2667,0.21602953761861,8.39582379121529,1.00694794079146,0.249349182600815,
2018-03-31T00:00:00,,0.343261664417668,0.87412560297978,1.68505231469087,28.2668336207651,17.3361384210006,0.190960580545232,285.848125973802,0.2667,0.216127411798475,8.33638693947205,1.03466114847387,0.252488209225438,
2018-04-30T00:00:00,,0.346459441798743,0.908506272526103,1.6798864505003,28.672395584442,17.5100334268209,0.189492482525365,284.735254209962,0.2667,0.217233208723344,8.35062468947529,1.08003024084674,0.258088321717361,
2018-05-31T00:00:00,,0.354401126766413,0.968414695431064,1.69980779781681,29.2537091766622,18.0117264425717,0.197787753502232,287.005091063177,0.2667,0.225626299457363,8.52598903857762,1.17343346632246,0.265899604372818,
2018-06-30T00:00:00,,0.355917437660762,1.0052999736892,1.7241855948213,29.3400500831504,18.0781194337447,0.20063762263832,291.413023139665,0.2667,0.228356098597668,8.65680800438337,1.23380629241209,0.263866460519463,
2018-07-31T00:00:00,,0.360078631887744,1.01985777266388,1.79172410027071,29.7116402766204,18.3203044792482,0.202524005615635,299.434982599302,0.2667,0.22816176493055,8.87419332510874,1.26742712294043,0.265319861905222,
