,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 3b: Exchange Rates of Saudi Riyal Against Foreign Currencies,,,,,,,,,,,,,جدول 3b: سعــــر صرف الريال السعودي مقابل بعض العــمـــلات الأجــنبـيــــة ,
,,,,,,,,,,,,,,
نهاية,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
End of,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Period,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2014-08-31T00:00:00,,0.285234327663573,0.599971899999122,1.64392030137251,27.6560208642506,16.1240790663775,0.160719886897496,270.29215219663,0.2667,0.202204093818878,8.52051739126617,0.576106666666668,0.243865857620808,
2014-09-30T00:00:00,,0.304691448623934,0.653921351730043,1.64066521694555,29.1652951873216,16.4303405405697,0.164812246725987,280.159505296159,0.2667,0.211925485054023,8.6314704596839,0.608266666666668,0.255492662360671,
2014-10-31T00:00:00,,0.302859266234106,0.64317345902488,1.63895968959527,29.4853825853712,16.3754728314691,0.166625719506542,281.067079385179,0.2667,0.212925232650219,8.67172463305392,0.591760000000001,0.255706897702449,
2014-11-30T00:00:00,,0.312437624296111,0.672983762283916,1.636097411727,31.4238779658054,16.4974721904526,0.169365607220648,296.74626474252,0.2667,0.213760171337408,8.74210514813547,0.589919999999999,0.257599819338107,
2014-12-31T00:00:00,,0.325123642327181,0.70832006567262,1.63173820773383,32.1613617497483,16.8884099237807,0.170853173471059,293.12112438593,0.2667,0.219642518603868,8.78785424654105,0.618933333333333,0.26375986791852,
2015-01-31T00:00:00,,0.342715278762945,0.692268406866222,1.63653284153781,31.5254173168771,16.4686243911666,0.176812408379439,290.88003026434,0.2667,0.235884049747009,8.72509575826358,0.64532782653588,0.246319572516196,
2015-02-28T00:00:00,,0.342231712816471,0.766077904557633,1.63932668149625,31.802627639861,16.4775263654519,0.172834584500184,293.119782331074,0.2667,0.237247382402316,8.63278600309981,0.669344042838019,0.253013600518404,
2015-03-31T00:00:00,,0.349315399500105,0.869358545859438,1.63792626843917,32.0294060223193,16.6908172871533,0.18018012445173,294.66721050668,0.2667,0.247853797246907,8.67945463929682,0.695991091314031,0.259413619326167,
2015-04-30T00:00:00,,0.334125258102376,0.783330520831161,1.63031207397702,31.6025384570171,16.954154950541,0.172868012749167,284.825571143348,0.2667,0.237776517945344,8.76584876575396,0.711997152011392,0.249518872521601,
2015-05-31T00:00:00,,0.347992766172074,0.84661101298522,1.63189366349659,33.0000249310082,17.0030051453765,0.174886420079818,295.466967372981,0.2667,0.243086919083536,8.99146400633631,0.709320470988793,0.251120457042914,
2015-06-30T00:00:00,,0.347221642857955,0.83706422853329,1.63029818088047,32.6533282265007,17.0012779722335,0.169656881520218,299.760332803689,0.2667,0.23832854883788,9.0061016537795,0.717308657915501,0.248053652080592,
2015-07-31T00:00:00,,0.365597031048941,0.897386871836838,1.63125964364175,33.0586429018017,17.0680652297362,0.171224807031565,311.013301772614,0.2667,0.243152655861327,9.38026397049404,0.741344799466232,0.256613124339166,
2015-08-31T00:00:00,,0.373013008525447,0.954399875385621,1.70382239411577,32.3201449781925,17.6816406546814,0.173813693904533,313.680607267146,0.2667,0.237777912861116,9.56856070391927,0.778694907335306,0.257172925246569,
2015-09-30T00:00:00,,0.380408889023978,1.09791376172583,1.69634803819134,31.986580598098,17.5311074046071,0.175450321237381,318.53222442164,0.2667,0.238031010520477,9.69570784305531,0.813338755591704,0.259573481863671,
2015-10-31T00:00:00,,0.375639760303458,1.04874491484817,1.69318995320992,32.2318924687255,17.3928323937774,0.173735131121034,304.612764852652,0.2667,0.242050363763747,9.49221978928238,0.778634275480807,0.263706285829918,
2015-11-30T00:00:00,,0.370936835599986,0.989834072473288,1.70602376390017,32.7466855306066,17.8172698333728,0.177706670916236,306.773527777022,0.2667,0.252072636533596,9.56825416567877,0.778634275480807,0.274960063121645,
2015-12-31T00:00:00,,0.364997074943038,1.04127986637108,1.73107180245089,32.1594617895191,17.6869919637909,0.17994950427982,312.53463883244,0.2667,0.244940806084118,9.65351545661679,0.775975789555366,0.264559855902457,
2016-01-31T00:00:00,,0.375586020124129,1.08901324545527,1.75367162011022,32.2666012474719,18.1003386215995,0.186427513149838,322.239113595667,0.2667,0.244199680501925,9.53383028741305,0.789328281632331,0.271946175971195,
2016-02-29T00:00:00,,0.373482602047908,1.05541398322754,1.74602889619917,30.2400423172559,18.2976571066735,0.192483474648257,329.441381334075,0.2667,0.244918840445412,9.52402739810653,0.781311039924994,0.267174010409427,
2016-03-31T00:00:00,,0.34826530786077,0.962934430170336,1.7246203438531,30.0346200220705,17.6887680837089,0.185145947337438,307.599558589986,0.2667,0.234227447298635,9.39467014444253,0.757288905717531,0.256534552826292,
