,,,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,,, الأرقام القياسية للأسعار       Price Indices,
,,,,,,,,,,,,,,,,
Table 1: Consumer Price Indices By Expenditure Divisions,,,,,,,,,,,,,,,جدول 1: الأرقام القياسية لأسعار المستهلك حسب أقسام الإنفاق,
 ( 2023=100 ),,,,,,,,,,,,,,, ( 2023=100 ),
متوسط,,الرقم,الاغذية,,الملابس,السكن والمياه والكهرباء,الأثاث والأجهزة المنزلية,الصحة,النقل ,المعلومات,الترفيه والرياضة,خدمات ,المطاعم,التأمين,العناية الشخصية والحماية الاجتماعية,
الفترة,,القياسي,والمشروبات,التبغ,والاحذية, والغاز و أنواع وقود أخرى,والصيانة الدورية للمنزل,,,والاتصالات, والثقافة,التعليم,وخدمات الإقامة,والخدمات المالية, والسلع والخدمات الأخرى,
,,العام,Food ,Tobacco,Clothing  ,"Housing , Water, Electricity, Gas, and other fuels","Furnishings, Household Equipment and Routine Household Maintenance",Health,Transport,Information,"Recreation, Sport and Culture",Education Services,Restaurants and Accommodation Services,Insurance and Financial Services,"Personal Care, Social Protection and Miscellaneous Goods and Services",
Period,,General,and,Toobcco,and,,,,, and ,,Education,Restaurants and Hotels,,,
Average,,Index, beverages,,Footwear,,,,,Communication,,,,,,
,,,,Toobcco,,,,,,,,Education,Restaurants and Hotels,,,
2016-12-31T00:00:00,,89.3021241965021,76.1077376028742,57.6756784395161,113.653171941766,108.712064301086,90.6144885824115,90.2777282989802,77.2279734864987,89.5861974875829,70.644022570589,93.6403546634741,74.9173029298623,64.8876875545367,90.0915272350699,
2017-01-31T00:00:00,,89.229000962443,75.6067856013173,57.7331213967012,113.475903399732,108.611199416599,90.6541309700476,90.3188505818996,77.2702692266075,89.5871253874426,70.6176946906454,93.5789675915507,75.4182967160486,64.881333342034,90.2896506211105,
2017-02-28T00:00:00,,89.3889381227214,76.201072026867,57.6961102659057,113.420641342452,108.540402988004,91.0742605952438,90.3251517228927,77.4018584465367,89.4545828283603,71.5435317941336,93.5789675915507,75.2224235851811,64.9140157274871,90.1641886444656,
2017-03-31T00:00:00,,89.2652370199514,76.3572719134532,57.8051289891062,113.106560384101,108.034367179868,90.852519580319,90.2920388115098,77.3292943573804,89.3538732407366,71.6061048241741,93.5789675915507,75.2953934074842,64.912127717586,90.0078119102865,
2017-04-30T00:00:00,,89.318882971073,76.7527228004272,57.8051289891062,113.498056846882,107.919057068341,90.7740318589543,90.2043566809665,77.4464809516485,89.3785050566778,71.4092833933226,93.5547018274742,75.2123910744061,64.897601357382,89.8110750791489,
2017-05-31T00:00:00,,89.2864957894712,76.6169840516488,57.8051289891062,113.255110116473,107.987117928509,90.5419083649023,90.1928055842392,77.4803752488334,89.1778614176106,71.2734813368025,93.5547018274742,75.1502425683944,64.8989080216906,90.0411344469007,
2017-06-30T00:00:00,,89.2042962602512,76.3484915307307,58.698602068335,113.559559850835,107.796407974915,90.221321330982,90.1825454141412,77.3337718789979,89.1483349632914,71.9477014339844,93.5547018274742,75.177427087481,64.9914608934064,90.2076537660989,
2017-07-31T00:00:00,,89.1842989718695,76.3484915307307,58.698602068335,113.559559850835,107.701920076523,90.221321330982,90.1825454141412,77.3337718789979,89.1483349632914,71.9477014339844,93.5547018274742,75.177427087481,64.9914608934064,90.2076537660989,
2017-08-31T00:00:00,,89.0273325114693,76.3484915307307,58.698602068335,113.559559850835,106.962387449241,90.221321330982,90.1825454141412,77.3337718789979,89.1483349632914,71.9477014339844,93.5547018274742,75.177427087481,64.9914608934064,90.2076537660989,
2017-09-30T00:00:00,,89.177122120525,76.5387552982106,58.8884912705669,111.855514858316,108.353788199973,89.2579568813183,90.1889617409925,77.0032052297838,89.034430395311,72.1520591679832,94.1510211877637,74.8547419125481,64.9914608934064,90.1217830388266,
2017-10-31T00:00:00,,89.0106768029478,76.4390698357699,58.8884912705669,110.98279214092,108.077760364796,88.7039178580651,90.1257635644291,77.0598077576408,88.9548047080632,72.197175539826,94.1510211877637,74.5202229266061,65.4118129022044,90.0879510664801,
2017-11-30T00:00:00,,88.5478452817561,75.9543122098413,58.8884912705669,110.045148984976,106.734540994707,88.4870773766182,90.1488336184989,76.9429996203931,88.822547153086,72.2211424483831,94.1510211877637,74.5565352161185,65.8491649985434,90.01221339499,
2017-12-31T00:00:00,,88.3616159402331,76.0029237205446,58.8884912705669,109.030233648592,106.053688544331,88.3526594363586,90.1303000147664,76.967460816724,88.8195647838325,72.1346650502118,94.1510211877637,74.4902732289493,65.6986202876729,89.9840517897323,
2018-01-31T00:00:00,,91.9620528466753,80.0086568097827,88.3896723912038,101.370532607421,108.123186542174,89.6277293860763,96.1672701578624,83.535920787726,91.7418858557587,87.3000867614291,94.2354764021337,79.9743502368588,82.9302978617323,89.8658882753162,
2018-02-28T00:00:00,,92.0004896345304,80.2722910686766,88.4459916581867,101.381532244072,108.032252051987,89.699319092215,96.0283575573458,83.4197040886791,91.6817440415321,86.1266773227285,94.2354764021337,80.4021062824658,82.9367030106616,90.2079765106981,
2018-03-31T00:00:00,,91.8369261984879,79.995694162507,88.4128994632136,101.802422401219,107.531203419498,89.6672311792422,96.1540784343881,83.3987794030481,91.6774152237429,85.8041756502987,94.2354764021337,80.2822418693392,82.9761591465787,90.2680858861015,
2018-04-30T00:00:00,,91.6532944662567,80.2988130996196,88.3913469497938,101.168344412693,106.684747654976,89.5124840511155,95.8408348837599,83.1270750211295,91.5588230142873,86.0192587559282,94.555394807067,80.6483609460169,82.9491601807835,90.0302930244069,
2018-05-31T00:00:00,,91.3345731069277,79.7932745486816,88.3923541319744,100.827283306867,105.939485236316,89.4834213340595,96.1649010730929,83.0307213854228,91.4727651288073,85.6905513893177,94.555394807067,80.7302323366921,82.927955281109,89.8039394830656,
2018-06-30T00:00:00,,91.3932009403464,80.3989771838361,88.3350545696166,101.473219578558,105.17238555926,89.6031780145293,95.901944403455,83.1934795427785,91.2729414606401,86.9091003044738,94.555394807067,80.9543706347002,82.9712162380799,90.0895166127658,
2018-07-31T00:00:00,,91.310582745814,81.1020357794032,88.3796608094544,101.028337165267,104.057583304906,89.4370034203997,95.9380402626035,83.1755486849188,91.2463830218715,87.8532208506531,94.555394807067,81.5407408822941,82.8321232712577,89.9571296822188,
2018-08-31T00:00:00,,91.1743410057841,81.02644161877,88.4052677108026,100.93254273429,103.368308735152,89.4777639470628,95.9328450110906,83.2493729870084,91.2213329199158,87.8242583170596,94.555394807067,82.1483373996026,83.0783947629935,89.661734524594,
2018-09-30T00:00:00,,91.0722529528999,81.4515115623625,88.3761973210127,101.155056597446,102.724564224587,89.5225756049641,95.8969591845379,83.2112612977471,90.9741828414955,86.3691493660779,95.0927561786369,81.8560075950641,83.2800653336225,89.8118674879273,
2018-10-31T00:00:00,,90.8135010522173,81.655760378904,88.4514339659517,100.73126042405,101.890520148071,89.2031981368619,95.4356052364785,82.9600124534395,90.792966256985,86.02446587312,95.0927561786369,81.7006414741157,83.236921629643,90.1583961972702,
2018-11-30T00:00:00,,90.6062893906822,81.5853812252609,88.4398290756756,100.608058699107,101.015906169797,89.4627707471518,95.5543779291332,83.0952905061793,90.7403746492034,86.0998174261459,95.0927561786369,81.4581939455296,83.2434858819117,90.102244425503,
2018-12-31T00:00:00,,90.2839678314146,81.1336702767511,88.4406542965905,100.695539808501,100.200474007448,89.3844435029056,95.2717113153963,82.9478191639339,90.6559761446391,86.0131622818621,95.0927561786369,81.4167124738855,83.2317841510787,90.0495656607842,
2019-01-31T00:00:00,,89.4133783609983,81.9279684085637,88.7350443435015,100.312896862165,95.9036434981441,89.5472101055037,94.9670005911431,82.4831767445363,90.161777161014,84.7579882714003,95.6734344751168,82.6484982031631,83.4426196569795,90.301525855114,
2019-02-28T00:00:00,,89.2042475161829,81.7169098246508,88.686645910046,100.341989191604,95.2866140439525,89.1400018442296,95.0615945804425,82.4370834489736,90.0683400945413,84.6678963590674,95.6734344751168,82.9251147644643,83.4230969379534,90.4874068432363,
2019-03-31T00:00:00,,89.1153371388409,81.8425433267849,88.6276244207866,100.443114446257,94.9754629704553,89.1438099321966,94.801734621773,82.3351066350171,89.9676665853906,84.4504134547539,95.6734344751168,82.7766168729011,83.4120077392979,90.4601368192911,
2019-04-30T00:00:00,,89.1048627121574,81.9293254701995,88.6115175919566,100.248089670716,94.5306010779712,89.2131638300616,94.9330342725458,83.0426917057031,89.8245884772728,84.2130185818339,96.0202271766718,82.9080594073947,83.3685059555637,90.4882004938206,
2019-05-31T00:00:00,,89.1642630618909,82.1100937532675,88.48121489452,101.194605548559,94.2127120616555,89.4154606382389,95.0304170303281,83.1060359430684,89.8965125668663,84.542180996494,96.0202271766718,82.9875180771699,83.3895450367687,90.5584896666708,
2019-06-30T00:00:00,,89.3039085663095,82.2888182931289,88.4750845190143,100.936819326921,93.8331033279926,89.3203389418682,94.5660243362075,83.6150346984032,89.9735920986503,87.3653705375396,96.0202271766718,83.725147076102,83.6513144305818,91.3651226217362,
2019-07-31T00:00:00,,89.4621800382776,82.0462915526176,88.4860836253699,100.70434624308,93.8302752575198,90.3785856709268,95.4579729434514,84.1445742623948,89.8479988880425,87.8905933237114,96.0202271766718,83.9177125952885,83.6081994503308,92.279667925047,
2019-08-31T00:00:00,,89.5539022615785,82.743146963675,88.3860614768253,100.868949570107,93.4784340367523,90.874920727615,95.3300514146867,83.9299088864635,89.7352081001341,87.7534771675434,96.0202271766718,84.1128899141449,83.6521501263502,92.6393056076349,
2019-09-30T00:00:00,,89.7510547047924,83.3774024140092,88.3938399844731,99.8592739729622,93.5697361490237,91.0786884222756,94.9951955083188,83.7765146486269,89.8584228802547,87.3543430695071,97.6267238153061,84.4417415136353,83.6689136021158,93.1178538821117,
2019-10-31T00:00:00,,89.6652285312904,83.5249169763713,88.4575844119662,99.7364763252619,93.3602454068908,91.0090217932856,95.2019389829376,83.5077622784556,89.6800023737955,86.7776843969573,97.6267238153061,84.353587375046,83.6613987770259,93.381571794724,
2019-11-30T00:00:00,,89.4924772351012,83.4395544372264,88.4853912289783,99.7036608944989,92.6581961602901,91.2008095735293,95.2191225686719,83.599798214693,89.6924742223891,86.7157904437985,97.6267238153061,84.2840052023531,83.6862568101237,93.3698398213129,
2019-12-31T00:00:00,,89.8999348462093,83.515026661136,88.467168755856,100.033417785855,94.1504804359493,91.2885786985592,95.4338139737131,83.3942766715645,89.6890175456392,86.6386078809773,97.6267238153061,84.4534779684762,83.6925160804328,93.5070068411824,
2020-01-31T00:00:00,,89.7967380454326,83.398987806057,90.3382987616436,99.5435920295973,93.570238022073,91.2240357284627,95.6392887239508,83.3941922226161,89.4333810369396,88.3720714725267,97.7268336117662,85.0947239191217,83.7260794734925,93.6602478612792,
2020-02-29T00:00:00,,89.9759339286719,84.1844764294443,88.6594239539137,99.4554799478456,94.1908534312135,91.1287044730839,95.2607614444398,83.6884769223108,89.5835007544511,85.5953964548394,97.6267238153061,84.1726503308898,83.7540622959731,93.639282449853,
2020-03-31T00:00:00,,90.0976785190243,84.738119587356,88.7193664686249,100.136704156014,93.8920538173855,91.5469923130982,95.2482590789148,83.8038130483072,89.491293708746,86.0550664782719,97.6267238153061,84.0208083821776,83.876470667834,93.8463450492269,
2020-04-30T00:00:00,,89.922977168917,86.332741667955,88.7460459784893,100.16105148595,93.4045040199184,92.0320079767402,95.7189429396755,80.6463059592571,89.2610128081102,85.5444830251431,97.6846157787405,83.6773124896506,83.9882819873524,93.6985631772453,
2020-05-31T00:00:00,,89.6430466554639,87.0823162457872,88.8271044605546,100.343830416924,93.2530994064435,91.749338186815,95.7039707166583,77.3981486414902,89.2711263120988,85.4971703621384,97.6846157787405,83.8186836114839,82.7372735427839,93.6254686929742,
2020-06-30T00:00:00,,89.2929974566773,86.70315553904,88.8574454995813,99.0026622283572,92.5362515419451,92.0703514787508,95.676360432963,76.6766377253161,89.4635580838796,85.8304154265566,97.6846157787405,83.9907941193351,83.3770473555362,93.4186437605606,
2020-07-31T00:00:00,,94.8915657155394,93.2719284076781,98.9471029424561,106.126683654629,94.232323134644,99.8927744876572,98.4602001243593,86.9273246097662,98.3743713138745,87.1868401270408,97.6846157787405,90.4474977389853,94.5356349598896,98.6843488040438,
2020-08-31T00:00:00,,95.007683005399,93.4768322525437,99.1575687852697,106.5393291546,93.8183210337948,99.8984206511141,98.5008402244716,88.2417031420372,98.2200940143068,86.3711324476613,97.6846157787405,90.8280076605898,94.7244398184145,99.2457324401915,
2020-09-30T00:00:00,,94.6885265054219,93.5999283471094,99.3090885459198,105.735839846112,93.8660136527521,100.103084409,98.5081468586756,88.8178595679552,98.386406031266,86.2871740516233,88.2855770939786,90.7288725960804,95.2640207903437,99.5463645202567,
2020-10-31T00:00:00,,94.875234597165,94.1397957132845,99.3205406831646,106.328149373207,93.894207236612,100.248881930953,98.9211678128467,88.2950620769157,99.3615842473682,86.0617312839219,88.0426413786502,91.0344601219182,96.8244293310329,99.1551668199795,
2020-11-30T00:00:00,,94.6343749679273,94.0434911786808,99.3770345884431,106.167144356182,93.101195153828,99.943597923392,98.8895618132429,88.8137333317076,99.1384953976673,85.5512266110331,88.0426413786502,90.953777157524,96.7497436256444,99.1860069521001,
2020-12-31T00:00:00,,94.502225671958,93.7667108131654,99.4580832613263,105.788458630671,92.9157924486172,100.096195371611,98.79314072619,88.4229158656054,99.4564182335222,85.4428362557177,88.0426413786502,91.0398334903812,96.6913237721303,98.9384343200102,
2021-01-31T00:00:00,,94.6148550376964,93.3326880615639,99.502005573765,104.974036031763,92.8181577897111,99.8231861557716,98.6866309197,89.7188209797828,101.191098328154,86.7190239243059,86.7553329287484,91.2490171516762,96.722702532359,98.9301390062431,
2021-02-28T00:00:00,,94.5122634774006,93.2598649291927,99.5530441884323,105.075150152539,92.0051508592823,100.21826521224,98.6947350095496,90.7420523216086,101.039363084313,86.6488757029138,86.7553329287484,90.8675128579907,96.0838736759146,99.4821367338665,
2021-03-31T00:00:00,,94.5045034724614,93.1019757452782,99.6047659606943,104.669701192856,91.6623560248165,100.424040243913,98.7771407777161,91.8588762851178,101.018527708026,87.0165190939617,86.7553329287484,90.8450276113483,95.8928442703265,99.3322943157641,
2021-04-30T00:00:00,,94.667963187881,93.420487701947,99.6931346618224,105.101130240367,91.4703907393306,100.634299052917,98.6433444749138,92.7357186891332,101.048815526437,87.2691037537336,87.4099740364244,91.1092379447263,95.4629964071381,98.6351857864505,
2021-05-31T00:00:00,,94.8299516144244,93.747405629606,99.7448121063405,105.236410961223,91.2969966180486,100.828303209953,98.6119017235114,93.6482648331798,100.885949631565,88.3741249484073,87.4099740364244,90.9716805386318,96.738782330066,99.074421402577,
2021-06-30T00:00:00,,94.9811061670876,94.0120783820439,99.5786617137658,104.874753072796,90.9512938432287,100.622540342773,98.5913250017486,95.625905383172,100.729428284192,87.9841483091543,87.4099740364244,91.4792676366528,95.6822731861265,99.6097202271184,
2021-07-31T00:00:00,,95.222856802259,94.4527810801629,99.5455223500584,105.421273677622,90.7881462322165,100.628220315763,98.6689260341191,95.8539439844241,100.766206024031,89.2122139872507,89.7661160590998,91.7248044152617,94.7009472670979,99.3685671505593,
2021-08-31T00:00:00,,95.3239333278941,95.2149068988766,99.5372217516325,105.231487942606,90.6426363499687,100.923948463205,98.6960980183502,95.8052133926832,100.62658508028,89.8850667457685,89.7661160590998,91.4833109083718,94.3531959984723,99.438353151597,
2021-09-30T00:00:00,,95.4723391835908,95.7092836607931,99.5358128706275,104.821298498866,90.9466049719628,100.532799079801,98.6454406894661,96.0053478229246,100.521312524665,89.7555056831911,89.7661160590998,91.523137979368,95.9922536016299,99.7170291230545,
2021-10-31T00:00:00,,95.8694034546192,95.34976392198,99.5815110366171,105.296381393731,91.667397799093,100.809054001355,98.367440930789,95.759546912852,100.903413901212,90.3946611119059,94.0472087671464,91.8567174343575,94.6630140023675,99.5036936478596,
2021-11-30T00:00:00,,95.9865419169588,95.4117263591083,99.5081219677532,105.110038435311,91.6518809260154,100.655290464341,98.4631747167949,95.9683404172807,100.887357893191,94.5067883078813,94.0472087671464,91.9878474828602,94.5901309272207,99.3345964606385,
2021-12-31T00:00:00,,96.0021860670322,94.9987840189635,99.5373744982754,104.758812793656,91.5625576320654,100.513802630406,98.4749326569753,96.5336581604255,101.198155592413,96.4645620711215,94.0472087671464,92.2380410211233,94.9202302726723,99.1595681331952,
2022-01-31T00:00:00,,96.0764137614778,95.4077431654168,99.5378718384105,103.949151890774,91.3793864483867,100.493157573705,98.5344538082205,96.5007041785015,101.594085087895,96.0510912589984,94.9312051847355,92.7064897313873,94.1174817286828,99.2202850938938,
2022-02-28T00:00:00,,96.3121953699011,95.7105685306396,99.5134581948927,104.038879103382,91.5659275181245,101.0668343582,98.5012974460675,97.1719682293069,101.427517384015,96.3172168685591,94.9312051847355,92.6635523852493,94.199278781776,99.7334155838368,
2022-03-31T00:00:00,,96.466774040705,96.0733067075695,99.5128403594299,104.226852078364,91.6726573455785,100.510733136905,98.5118144342088,97.9040243179728,101.154576068594,96.4173870858126,94.9312051847355,93.1675757795205,94.058873981767,99.8507497467575,
2022-04-30T00:00:00,,96.816084664795,97.680869519319,99.4625557362672,104.734306970076,91.5150711901111,100.601158565741,98.774409008556,98.1047196318884,100.62203513203,98.8369894617751,95.163779228482,93.7815178042552,94.2701842182728,99.1361231788951,
2022-05-31T00:00:00,,97.0163487479596,98.2293936589739,99.4372123736398,103.695724781929,91.6148119472726,101.112293509343,98.8071109476878,97.968900244759,100.892152231074,98.2593184267076,95.163779228482,94.562440797668,94.2912113028187,100.012872447453,
2022-06-30T00:00:00,,97.2442195247877,98.6949253272305,99.446562535477,103.836546684232,91.7549892930881,101.023929552616,98.8102994372562,98.3256344116143,100.713201349272,98.6926317738818,95.163779228482,95.5801942614859,94.9792065284801,100.027030373618,
2022-07-31T00:00:00,,97.7373734073246,98.7650168276903,99.4469895423318,104.222742262531,92.3494381440333,101.072667336943,98.7775731782672,99.2735404401286,100.58332092501,103.394556294945,96.1491019465816,96.7950732692767,93.9452502746998,99.4190663060946,
2022-08-31T00:00:00,,98.1447822240644,99.5196960937462,99.478399977392,104.196436610902,92.7622554866327,101.452200694678,98.8239563206871,99.3151372389346,100.652660022395,104.338291571279,96.1491019465816,97.7228333457398,94.9978525574409,100.000021353952,
2022-09-30T00:00:00,,98.340203301363,100.468657057866,99.6549588770438,103.332379310654,93.7804498429994,100.888379287366,98.7810777395188,98.8413371118577,100.150526651416,101.862076450833,96.1491019465816,98.1229833949611,94.2789338048415,99.3923257626054,
2022-10-31T00:00:00,,98.8014873657292,100.282735854042,99.6026303156064,103.316339951433,94.5251040450484,101.034619596689,98.7243527132165,98.8463611774666,101.549300705169,100.566573203528,99.2293855165353,98.612099798134,95.6210400898397,99.6896881962659,
2022-11-30T00:00:00,,98.9470870203327,99.7880522568929,99.5577190077738,102.876928529945,95.7542306108681,100.372025100778,98.9055687395285,98.7795111853792,101.210020397655,100.459068870855,99.2293855165353,98.794052666647,96.0800727609989,99.8866069289436,
2022-12-31T00:00:00,,99.1389709906122,99.5452751253189,99.5558625021689,102.599525594528,96.6330323204266,100.324436286191,99.024569165974,99.3298390956123,101.128973753245,99.4085529799026,99.2293855165353,99.0242269306323,97.6382088931054,99.3963813625602,
2023-01-31T00:00:00,,99.2873474031424,99.877013822837,99.5740372614989,101.196957945059,97.2575720460195,100.235533008197,99.7467255425437,99.1361906260474,100.830880901617,99.976676647138,99.2624585937247,99.204519054879,98.6777488910034,99.6355403155822,
2023-02-28T00:00:00,,99.4390847957539,99.5912419818781,99.8706011961491,101.063557412247,98.1311333498082,100.066029571969,99.7363181676434,98.8897648596706,100.680993621426,100.151757280056,99.2624585937247,99.2048239939419,102.178827665766,99.7087361554684,
2023-03-31T00:00:00,,99.5792597517556,99.2044455659856,99.9166899559142,101.297923262029,98.4538667930775,99.7473543384009,99.7689682063635,99.883948747128,100.530475860409,99.2884234555361,99.2624585937247,99.8271518408684,102.482055659561,99.7512311186014,
2023-04-30T00:00:00,,99.854189301909,99.5693204913842,99.848062935058,101.725652100974,98.8403120184648,100.262218084774,100.402269659402,99.5318585491842,100.362517154291,101.745119114057,99.3494302769627,99.7918388478628,102.188547365399,100.37553297241,
2023-05-31T00:00:00,,99.7014024965507,99.5265494514928,99.8523598757694,101.145251554993,99.3180913701671,100.27114014608,100.48077786958,99.4967021616912,100.422459244639,101.318556565603,99.3494302769627,97.3693422229423,101.601670071906,100.885030284568,
2023-06-30T00:00:00,,99.7962928279252,99.5240729322751,99.8520128541678,100.684759912976,99.7800403832003,100.193136499301,100.205328375466,99.4618042356001,100.058938533881,101.129701178458,99.3494302769627,98.8334628900021,99.6434376702032,101.089947974085,
2023-07-31T00:00:00,,100.149399151187,100.113491283866,99.8926104088054,100.030185147462,100.137722225721,100.013923655847,99.8580791364887,100.917976901712,99.9576674341816,100.622394749583,100.190516209193,99.1604039378907,100.164203628727,100.163911560095,
2023-08-31T00:00:00,,100.163659347875,99.9735674460196,100.20172925987,99.4191096759129,100.772511564607,100.001926109117,99.6689819146646,100.456606930582,99.7540526679414,99.5572762363329,100.190516209193,100.893372428053,99.0507196521692,99.5429820603852,
2023-09-30T00:00:00,,100.151905574683,100.180378202234,100.368677331449,99.3048795639618,101.19367348363,99.9904719829002,99.6722731894695,100.26169205903,99.6119542012134,98.9478078697049,100.190516209193,100.610495465591,96.9849146101904,99.8178420594789,
2023-10-31T00:00:00,,100.406499142167,100.694758136532,100.236440949382,98.7831539290133,101.529522335344,99.8351913587028,100.084424732188,101.03954070158,99.597711111997,98.8271650133357,101.209895615327,100.129815177516,97.7653367334247,99.3714219109761,
2023-11-30T00:00:00,,100.738092248107,101.032981330269,100.395951868253,98.0099532393128,102.182540393322,99.8462262738249,100.215302846965,100.550184757486,99.22167752537,99.2792249451494,101.209895615327,102.432219015615,98.9113050321106,99.6035334373927,
2023-12-31T00:00:00,,100.745305712184,100.730048127074,99.9941886003487,97.4480376187192,102.557787784018,99.5396822534863,100.165248209222,100.400826071136,98.989441302297,99.2097293404561,101.209895615327,102.664805663309,100.534483348079,100.070329208626,
2024-01-31T00:00:00,,100.953331227056,100.913885511879,99.1984396386596,97.0063889769205,103.092146573901,99.9128791623292,100.495018496282,100.568223419462,99.2168827781097,100.063305591024,101.551677585846,103.016286776499,98.5824910851682,100.287756689545,
2024-02-29T00:00:00,,101.007802809256,100.491801216594,98.8338139045779,96.7652875913088,103.614498515104,99.691060265257,100.43828781705,100.853851426273,99.0971570659009,101.034295536107,101.551677585846,103.14782576239,99.0634136358449,100.183033392541,
2024-03-31T00:00:00,,100.818054719826,99.9642413120626,98.6817952607188,96.4805018107438,104.029570211461,99.2013578568394,100.417638333142,100.320442806396,98.8570385423513,99.9773670109165,101.551677585846,103.441889672018,99.0134740325636,100.387934794978,
2024-04-30T00:00:00,,101.270265863124,100.463759052381,98.6757300245544,97.1248137542951,104.522159572423,99.1540851771583,100.249940733735,101.087547615738,98.7641422491376,100.087033435838,101.576279164552,103.658299073378,98.9594918085583,102.251317932672,
2024-05-31T00:00:00,,101.338876333002,100.858217906981,98.841848546012,97.0017140289601,105.050772197232,99.0223392654395,100.088570458684,100.703657781363,98.4599844182327,100.43958995427,101.576279164552,103.806777449363,96.5938795636879,102.869441968046,
2024-06-30T00:00:00,,101.619482549112,100.933484671977,99.0419275852324,97.3612091693832,105.618015575111,98.7600368060613,100.018471808366,101.263273628497,98.0152765425044,101.005013480169,101.576279164552,105.009088721049,97.2065797372321,102.39449910572,
2024-07-31T00:00:00,,101.498970045617,100.670588661516,99.1059361822293,97.0379469576281,106.462893198913,98.5750524233569,99.9395630370585,100.30287780174,98.1696023239768,100.822802482298,101.190571108675,104.563329801677,97.4583264938126,102.467850962396,
2024-08-31T00:00:00,,101.550598687315,100.745779352064,98.9807347799103,96.7218840481541,107.309503653433,98.3829462509588,99.9350293307975,100.050216766707,98.124448167292,101.071708779302,101.190571108675,103.535004628405,97.9133181866509,102.850878920354,
2024-09-30T00:00:00,,101.616781705711,100.832503776208,98.7529449912429,96.5059182673582,108.421342096458,98.3251619958173,99.6964673249901,99.1920870534085,97.9648382350485,100.747705311342,101.190571108675,104.071180488789,97.96121456093,102.66494495845,
2024-10-31T00:00:00,,101.898118228387,100.873815625611,98.7311375885698,96.4851197253067,109.414497368667,98.300081570014,99.5936759929388,99.2269893555559,97.9404700615538,101.091903336259,100.911452322608,104.5997116433,97.5134746688488,103.978386994681,
2024-11-30T00:00:00,,102.25280138818,100.873994696507,98.7619089140549,96.4394364658246,109.958817365158,98.0776548631646,99.5537285518657,99.5813538020201,97.6613528125517,102.060326795102,100.911452322608,106.349711462309,100.35541587495,103.6051587503,
2024-12-31T00:00:00,,102.199307880946,100.959200226807,98.7585231741375,96.1640403835346,110.419401995577,97.7840429768201,99.6244003390707,99.4488887407447,97.6681303617204,101.177470063441,100.911452322608,105.059575706737,101.068251199671,103.82980484894,
2025-01-31T00:00:00,,102.604933241988,101.442833374151,99.0742859113653,96.29389672483,110.808584599657,98.1840929492245,99.9018755058912,99.7197903287381,97.532318538284,101.548547932433,100.873376779167,106.012391008728,102.028017362579,104.306076232791,
2025-02-28T00:00:00,,102.717325940058,101.109656557523,99.3498079897235,96.4759163385909,111.232538225576,98.3315573219769,99.7963282896262,100.028705934717,97.252253356674,102.848484728921,100.953889803575,105.264266600552,104.141633227301,104.640255444032,
2025-03-31T00:00:00,,102.958046861038,101.372837612324,99.3954297716798,96.9071532627296,111.731715729418,98.0109008380154,99.4616710157024,100.249910462173,97.3637343989576,103.151610564506,101.021806218725,105.580957220584,103.997507333066,105.333372812263,
2025-04-30T00:00:00,,103.348297056705,101.919254472916,99.3952785611144,96.9396390496461,112.091345589943,98.1595259059659,99.6705818468758,100.461303133695,97.1431101335478,103.388398434777,101.032841359323,106.5530382888,104.234183972218,106.48102960065,
2025-05-31T00:00:00,,103.461133924471,101.86812560918,99.4053376997148,96.7118850070832,112.490424164015,97.9402028449105,99.8904034908389,100.570738928547,97.7488257072836,103.51635717541,101.03533085352,106.393528417077,104.310379725331,106.932139335956,
2025-06-30T00:00:00,,103.628857863432,101.863630811097,99.364969245649,96.8721779177238,112.768013945764,98.1150769490419,99.6864696594262,100.794091062223,97.7324772783884,103.835049421385,101.28025142982,106.464812744071,104.719419565757,107.687983280879,
2025-07-31T00:00:00,,103.751080876088,101.722873208342,99.45667696273,96.9035025715535,113.05040352682,97.9581632212896,99.8003477049011,101.211794698214,97.7460041863052,104.333931226989,101.238373108045,106.521198357197,105.632786170905,107.623133948976,
2025-08-31T00:00:00,,103.894937967031,101.805165616015,99.5064847605759,96.9424664463424,113.555047708069,98.0451387463456,99.7884453116155,101.219876167546,97.7171247754868,103.79240771693,102.015501978794,106.662935312725,105.859492179946,107.784474715479,
2025-09-30T00:00:00,,103.83056832914,101.924040885192,99.6040395139852,96.6157341902965,114.009680995938,97.7724628077587,99.7311455107543,100.819596589127,97.617708554482,103.500738586595,102.363050489207,105.6813296723,105.518240563112,108.220783112745,
2025-10-31T00:00:00,,104.12271419106,102.396678882358,99.6640818825927,96.7750996634391,114.347144101006,97.7727736624559,99.9078626470326,100.816263299793,97.7313724577073,103.493259073391,102.372814333339,105.727093384504,105.533854645895,110.061132515781,
2025-11-30T00:00:00,,104.196719734602,102.20273604634,99.7350141558719,96.7540227581542,114.674761942052,97.7579716158556,99.7318509527671,101.07635207142,97.805294355377,103.434581852544,102.379505562491,105.834757153088,105.481021443278,110.407894132363,
2025-12-31T00:00:00,,104.304135169088,102.272637494233,99.7074400323636,96.5674176044248,114.948384449109,97.8388779767485,99.8080517164209,100.989116825116,97.8855889775786,103.579512058815,102.403589434403,105.994548352434,105.19177624486,111.14730142729,
