,,,,,,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,,,,,,
"Table 4a: G.C.C. Currencies Per  SAR, SDR And US$",,,,,,,,,,,,,,,,,,جدول 4a: سعــر تعادل عملات دول مجلس التعاون الخليجي لكل ريال سعودي، وحدة حقوق السحب الخاصــة ، والدولار الأمريكي ,
,,,,,,,,,,,,,,,,,,,
متوسط الفترة,,ريال سعودي,,دينار كويتي ,,,دينار بحريني ,,,ريال عماني ,,,ريال قطري ,,,درهم إماراتي ,,,
Period,,Saudi Riyal,, Kuwaiti Dinar,,,Bahraini Dinar,,,Omani Riyal,,,Qatari Riyal,,, U.A.E. Dirham,,,
Average,,SDR,US$,SAR,SDR,US$,SAR,SDR,US$,SAR,SDR,US$,SAR,SDR,US$,SAR,SDR,US$,
1993,,5.22960575724638,3.75,0.08054455851734149,0.421216286937157,0.301309002553944,0.10040058214794305,0.525055462431771,0.376,0.1026702688676383,0.536925029168235,0.3845,0.9719630474373573,5.08298354870914,3.64,0.9802407923458596,5.12627289113966,3.671,
1994,,5.36318588988487,3.75,0.0794822460538577,0.426278060532407,0.2976,0.10040053006203987,0.538466706165694,0.376,0.10267022700752061,0.550639512798011,0.3845,0.9719626226494066,5.21281622328879,3.64,0.9802402604858649,5.25721073373486,3.671,
1995,,5.68280276220071,3.75,0.07964799030039871,0.4526238192828412,0.29842885029479044,0.100399890786127,0.5705527766840521,0.37600003215490035,0.10267134844388005,0.5834610225357532,0.3845000112694969,0.9719625344393701,5.523471375467655,3.6400003197635766,0.9802402309017849,5.570511891788925,3.671000513388304,
1996,,5.422,3.75,0.07993486349426651,0.43340197058823526,0.2995104184189575,0.10040020200673408,0.5443699023809525,0.37599995391087504,0.10266991576647347,0.5566762898809522,0.384499955108269,0.9719596029953903,5.269965029761905,3.6400003433045596,0.9802372895852248,5.314846648809523,3.671001983707585,
1997,,5.132497619047619,3.75,0.08110717063292712,0.4162708235294118,0.3037597676902345,0.1004005152044262,0.515305406547619,0.37600002422953577,0.10267023282011895,0.526954725595238,0.3845000561434738,0.971962659147154,4.988596035714286,3.6399995376148637,0.9802403818669445,5.031081422619049,3.6710014434022225,
1998,,5.097826877705629,3.75,0.08131740366986115,0.41450487083333337,0.30445101813925035,0.10045878851780114,0.5121215122077922,0.3760001514286524,0.10266973806438871,0.5233925437229436,0.3845000826310546,0.9719580201073855,4.954873663961039,3.6400001165779967,0.9813200393934811,5.002616947510823,3.6721187239521758,
1999,,5.103742362332461,3.75,0.08138744093194478,0.41536762408088235,0.3047439971289996,0.10040052483838247,0.5124184116146344,0.3760002226635788,0.10266974627242675,0.5239999325596599,0.3845002620245443,0.9716885393194191,4.959245732487924,3.640002590437768,0.9806408582806463,5.004938290685954,3.6723878681514255,
2000,,4.925747580741627,3.75,0.08187245191112907,0.403275707760989,0.30672707210767464,0.10039373788366873,0.4945147444377991,0.3759999465906886,0.10259279035780346,0.5053525560406699,0.38450004058500964,0.9719627217148427,4.7876430179425835,3.6400020285301338,0.9806407802037924,4.83038895215311,3.6725000639109746,
