,,,,,,
القائمة الرئيسية   Main List,,,,,,قائمة الإحصاءات النقدية والمالية       Money & Banking Stat. List
,,,,,,
Table 4c: Money Supply Components in (M1) & (M2),,,,,,جدول4c : مــــكــــونـــــات عـــــرض الـنـقـــــــــود فــــي (ن1) و(ن2)
(Percentage Shares),,,,,,(نـسـب مـئـوية)
نهاية الفترة,,  مــكــونــات عـــرض الـنـقــــود فــي (ن1) ,,  مــكــونــات عـــرض الـنـقــــود فــي (ن2) ,,
,,Money Supply Components in (M1),,Money Supply Components in (M2),,
,,النقد المتداول,الودائع,النقد المتداول,الودائع,الودائع الزمنية 
End of Period,,خارج المصارف, تحت الطلب,خارج المصارف, تحت الطلب,والإدخارية
,,Currency,Demand,Currency,Demand,Time & Savings
,,Outside Banks ,Deposits,Outside Banks ,Deposits,Deposits
1993,,35.07969597048339,64.9203040295166,25.16176602501501,46.565668688747934,28.272565286237043
1994,,35.78756055842276,64.21243944157725,25.395167407530028,45.565711208582194,29.03912138388777
1995,,34.61622058305951,65.38377941694048,23.20337874326662,43.82698549765774,32.96963575907566
1996,,32.3766863433049,67.6233136566951,21.09598983733073,44.06197479697511,34.84203536569415
1997,,32.45642905017652,67.54357094982349,20.986193195062704,43.67339447127846,35.34041233365883
1998,,32.0940367727725,67.90596322722749,20.123985501394753,42.57920650861524,37.29680798999001
1999,,35.14519627143696,64.85480372856304,22.75156385717505,41.984349641380646,35.26408650144431
2000,,30.82739419317857,69.17260580682142,19.90363223463672,44.661125039077184,35.435242726286084
2001,,27.427284929943823,72.57271507005618,18.150853979769145,48.02723847863855,33.8219075415923
2002,,25.862137619481306,74.13786238051868,16.860414976880968,48.333016536608596,34.80656848651043
2003,,24.860638324870934,75.13936167512907,16.48158187396614,49.814309883075886,33.70410824295797
2004,,22.164538745648734,77.83546125435127,14.739373034256031,51.760422893821264,33.50020407192271
2005,,22.673431599060663,77.32656840093932,14.324254527636985,48.85213086005361,36.82361461230939
2006,,22.166561289000988,77.833438710999,12.867139827060836,45.18038346400321,41.952476708935954
2007,,18.821641340752368,81.17835865924764,10.829576272007692,46.70831894098649,42.46210478700581
