,,,,,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,قائمة الإحصاءات النقدية والمالية       Money & Banking Stat. List,,,القائمة الرئيسية   Main List,,,,,,,قائمة الإحصاءات النقدية والمالية       Money & Banking Stat. List,,
,,,,,,,,,,,,,,,,,,
Table 18: Selected Ratios of Commercial Banks,,,,,,جدول 18: نـســــــب مـخـتــــارة  لـلـمـصـــــارف الـتـجـــاريـــــــــة ,,,Contd table 18: Selected Ratios of Commercial Banks,,,,,,,تابع جدول 18: نـســــــب مـخـتــــارة  لـلـمـصـــــارف الـتـجـــاريـــــــــة ,,
,,,,,,,,,,,,,,,,,,
نهاية,,/ *إحتياطي المصارف,/مطلوبات المصارف على القطاع الخاص,مطلوبات المصارف على الحكومة  ,/ الأصول الأجنبية,/ الأصول الأجنبية,,,نهاية,,/ رأس المال والإحتياطيات,/ رأس المال والإحتياطيات,/ ودائع تحت الطلب,/ ودائع زمنية وإدخارية,/ ودائع بالعملات الأجنبية, القروض / ,,
الفترة,, مجموع الودائع  , مجموع الودائع  ,وهيئات حكومية/  مجموع الودائع  , مجموع الودائع  ,مجموع الأصول,,,الفترة,,مجموع الودائع,مجموع الأصول,مجموع الودائع,مجموع الودائع,مجموع الودائع, الودائع **,,
End of,,Bank Reserves*/,Bank claims on,Bank Claims on Govt. & Public,Foreign Assets/,Foreign Assets/,,,End of,,Capital and Reserves/,Capital and Reserves/,Demand Deposits/,Time & Savings Deposits/,Foreign Currency Deposits/, Loans /,,
Period,,Total Deposits,Private Sector/Total Deposits, Enterprises/Total Deposits,Total Deposits,Total Assets,,,Period,,Total Deposits,Total Assets,Total Deposits,Total Deposits,Total Deposits, Deposits **,,
1993,,6.205717226265467,54.86117063600198,32.12385064155935,60.057179345541066,34.78868581051458,,,1993,,16.250153834803346,9.413054397358648,42.454239413767795,25.776291617891538,25.929454731093106,--,,
1994,,6.090020347438191,59.180229913184654,34.4832509486129,51.31462283488594,29.54188425624879,,,1994,,17.417168053008435,10.027082618325418,42.18178951728899,26.882541136578343,24.531195577221894,--,,
1995,,5.626136985021978,60.97836022719495,32.0252996417028,49.31043903302079,28.71714936779391,,,1995,,17.478640346088838,10.17911694577409,40.9619658643259,30.81437336352259,23.071270471820544,--,,
1996,,5.205683584208231,57.387514708705226,34.052777267149565,49.316662557770826,29.66115625566983,,,1996,,17.188839859548924,10.338105591199032,41.7540712616083,33.017059136862464,20.32558480348775,--,,
1997,,5.537341909232785,58.96289014660303,42.68939609758945,43.892097481040594,26.06545213642253,,,1997,,16.91641525483452,10.04586332050321,42.0598919912028,34.034769764823125,19.638081814190855,--,,
1998,,5.277643320326329,67.43480224896118,45.92330179455288,36.074817626571146,21.257104984517706,,,1998,,16.898874375170216,9.957670484481746,39.98251961252647,35.022267421603644,21.047931532395502,--,,
1999,,6.6078213826546826,64.77600808931415,45.66010092903614,36.53851584699787,22.03301855494552,,,1999,,16.909178656648685,10.19637055459219,40.579364006385234,34.08399117094688,19.541266639877854,--,,
2000,,7.046563954515303,64.27516293885179,45.71454926205654,37.767041420764016,22.327481126190175,,,2000,,16.242373414454104,9.60232181852546,42.721571156444874,33.896352638952834,18.20864609799463,--,,
2001,,6.576263257780171,64.33196097132695,45.62227589069499,34.171608992118315,21.032484684721766,,,2001,,15.060478758457506,9.269662687083175,44.77361515591019,31.53062970255036,17.22017197033815,--,,
2002,,8.477432450637396,60.91803880979363,42.47543340573571,28.26151816307782,18.78843512189458,,,2002,,13.998459047604314,9.306263665835877,44.39746324364051,31.97241669877231,17.631414969498252,--,,
2003,,7.372440250337081,63.17671518181982,48.7725314028184,22.419244819786552,14.871747617164177,,,2003,,13.001986904218924,8.624834124232493,46.33529221876715,31.350222618280043,17.648196690898157,--,,
2004,,7.355423337922986,72.0787160920709,40.30159823148177,21.306735267816105,14.159414840239098,,,2004,,11.993892143383396,7.970554487705747,48.485275281642146,31.380474223525965,14.88849884783714,--,,
2005,,6.675204884669596,89.13545671128891,32.46299964956235,18.695018940369255,12.044895037046647,,,2005,,13.619685580638336,8.774940735798275,44.83112155414011,33.792670118656936,15.828032678901222,--,,
