,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 2a: Exchange Rates of Some Foreign Currencies Against Saudi Riyal,,,,,,,,,,,,,جدول 2a:  سعــــر صرف بعض العــمـــلات الأجــنبـيــــة مقـــــابل الريال السعودي,
,,,,,,,,,,,,,,
متوسط,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
Period,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Average,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2011-05-31T00:00:00,,4.00824658508559,2.32617048405264,0.576966866447229,0.0461515939788667,0.0835320278410399,6.12011085294924,0.00346087737152035,3.75,5.38210250027003,0.124006876165562,-,4.28590715571913,
2011-06-30T00:00:00,,3.97607036422929,2.36283624659324,0.578897467062607,0.0465779125035063,0.0836093110387947,6.08064357826779,0.00346830712443272,3.75,5.39565044723131,0.122886109809956,-,4.46310806116782,
2011-07-31T00:00:00,,4.03781019331996,2.39840918944456,0.580387826359491,0.0472414450602686,0.0844316620509648,6.04679775634315,0.00354064998739986,3.75,5.34468374394485,0.124794011299565,-,4.55609227919262,
2011-08-31T00:00:00,,3.93186015011208,2.35052755726755,0.585263847216672,0.0485667347326845,0.0828364630144392,6.13948376293775,0.00349165223579353,3.75,5.37871112777764,0.125488199259236,-,4.8067441953401,
2011-09-30T00:00:00,,3.83319839515043,2.16290154660317,0.587516835370416,0.0488030998920508,0.0786210207327984,5.91928739457001,0.00334932411942193,3.75,5.15739063811252,0.123163715226231,-,4.27934407703084,
2011-10-31T00:00:00,,3.80654496451354,2.11486894908532,0.589950795220482,0.0488494384189736,0.0761612972034977,5.91077164560925,0.00324806569675286,3.75,5.14200259809676,0.121383131532203,-,4.18503354050307,
2011-11-30T00:00:00,,3.80302491114499,2.11450801270971,0.591559544997861,0.0483394585912123,0.0740183636482632,5.93913395994254,0.0033184721919581,3.75,5.09294956075793,0.121272331646067,-,4.13790644378611,
2011-12-31T00:00:00,,3.79389298378943,2.04852314133751,0.592546792919543,0.0481724581715855,0.0712543139214353,5.85217673246941,0.00326881412172116,3.75,4.94214371366702,0.120081405377727,-,4.02563385824798,
2012-01-31T00:00:00,,3.89768759983311,2.09391005193512,0.593749741295325,0.0487161916494208,0.0732474195311029,5.82043304585844,0.00327468475357932,3.75,4.84318037823686,0.118824982186479,2.04037216388269,4.00165532666456,
2012-02-29T00:00:00,,4.02112696178075,2.1807570113598,0.595204920224502,0.0478575940648742,0.0762773201664093,5.92474736312505,0.00333624577005484,3.75,4.95825249395782,0.122049197396022,2.13760474263239,4.10985647538468,
2012-03-31T00:00:00,,3.95372180352388,2.09576937241425,0.594472484371914,0.0454961094549906,0.0745287942269325,5.93138771293295,0.00333003711865276,3.75,4.95037785621466,0.122039218887687,2.10201793721973,4.10499524119704,
2012-04-30T00:00:00,,3.88137701175405,2.02672748891072,0.595561920144775,0.0460213423885746,0.0723993318162794,6.00328438130942,0.0033021431593765,3.75,4.93565477589484,0.121313257446713,2.104259020257,4.1076434383949,
2012-05-31T00:00:00,,3.74943586172554,1.89998666259543,0.594738488512919,0.0470434088154074,0.0689177641425189,5.97017903282061,0.0032476128870169,3.75,4.79981763748843,0.119683191466575,2.08055925432756,3.99839458684017,
2012-06-30T00:00:00,,3.74489512682797,1.83143915481152,0.593563095764406,0.0472781673887883,0.0669361542754668,5.8364566245084,0.00321770619195938,3.75,4.69735192725252,0.118464742170321,2.05964738836711,3.91320862687756,
2012-07-31T00:00:00,,3.85969538601995,1.84801319582605,0.592978723833756,0.0474817764468457,0.0675387650267535,5.8460236163686,0.0032802116018956,3.75,4.60332437487757,0.118427882312241,2.07285390525676,3.83479579725892,
2012-08-31T00:00:00,,3.92853258444795,1.84822475953683,0.591468201794459,0.047671841098894,0.0674963910943929,5.89241607432873,0.00331404615630567,3.75,4.64997991005332,0.119292813491351,2.09298431657085,3.87313516463143,
2012-09-30T00:00:00,,3.90053369260789,1.84870315568845,0.591538259258876,0.0479752458966989,0.0687570659177034,6.04450432116001,0.00333481213382801,3.75,4.82656592244637,0.121023568279007,2.08530278596452,3.99161456618985,
2012-10-31T00:00:00,,3.85989361262545,1.84674100557093,0.593888587982401,0.0475280164149016,0.0708207000146662,6.03219024120745,0.00338242993205596,3.75,4.86727258555438,0.122182105815794,2.08599877621405,4.02267378374913,
2012-11-30T00:00:00,,3.90462545385153,1.82023507902752,0.595639107541468,0.0464227727025938,0.068538224403128,5.98735848046991,0.00344700612795715,3.75,4.80764207093728,0.122117289903358,2.0953232385316,3.99238608378494,
2012-12-31T00:00:00,,3.92889666893037,1.80005871588986,0.596180287858463,0.0448787594492809,0.0686626382501244,6.05406347997691,0.00348143008599697,3.75,4.91593806254892,0.122399619488798,2.10213576994226,4.06419188894209,
2013-01-31T00:00:00,,3.93852591463779,1.84506490566203,0.597255016284339,0.0420672713768008,0.0690513184538704,5.98752188566587,0.00352149464366439,3.75,4.98239088334546,0.124654122221451,2.12176077854476,4.05601939406716,
2013-02-28T00:00:00,,3.87031484237557,1.90012466424272,0.596718852684371,0.0402529433336275,0.0697781713179926,5.80576767994568,0.00344957470736845,3.75,5.00978712260536,0.125749340230816,2.11589460023698,4.07448785319465,
2013-03-31T00:00:00,,3.87602155663894,1.89114014436807,0.597677339400133,0.0395475226144644,0.0689503981896317,5.65225692907965,0.00340295048679736,3.75,4.85993775311491,0.127089622129254,2.07331232376845,3.9620234241041,
2013-04-30T00:00:00,,3.89521795709811,1.87233938022868,0.600284610436682,0.0383983462811082,0.0689659574697324,5.73948489408914,0.00334295459074706,3.75,4.88475643443889,0.128993829739069,2.08553473110506,4.00587848962864,
2013-05-31T00:00:00,,3.72482464602214,1.84828488327508,0.60505404445973,0.0371102888810518,0.0681540537780716,5.7400052785899,0.00337945742287117,3.75,4.86903161822325,0.12593991324329,2.05908192400615,3.92192579156066,
2013-06-30T00:00:00,,3.5371132093868,1.72978988191177,0.607606782416966,0.0385030561804398,0.0643206751986659,5.8043070377109,0.00330382154564387,3.75,4.94578336693513,0.12160696665297,1.97826545684744,4.01486805907088,
2013-07-31T00:00:00,,3.44110879220068,1.66843842619421,0.607574094666796,0.0376294994652039,0.0627361647793452,5.69684072873754,0.00333082859993894,3.75,4.91028315163973,0.120455638847656,1.9402907849123,3.97200606422446,
2013-08-31T00:00:00,,3.39121132448359,1.60436626082408,0.607704623388977,0.038318660181487,0.0594104269400696,5.80997794643641,0.00335731805931283,3.75,4.99105793679781,0.118636510461199,1.91463290105177,4.04617583879881,
2013-09-30T00:00:00,,3.48498492549551,1.6510536807103,0.608948139635684,0.0377738531784666,0.0589615194531924,5.95136163889176,0.00345313492095453,3.75,5.00810193151086,0.118341474868953,1.85680332739156,4.05929009419086,
2013-10-31T00:00:00,,3.5694446083153,1.70910099759281,0.610694686652319,0.0383245806960336,0.0608471458209661,6.03630891751473,0.00351531815054139,3.75,5.11431819950139,0.120144345361123,1.88631790744467,4.15345505470624,
2013-11-30T00:00:00,,3.50780869094515,1.63877174931856,0.610986457270681,0.0375844384728483,0.0598044753672507,6.02951862866055,0.003527934518893,3.75,5.05555208318447,0.118725198539742,1.8528583428035,4.10533722723122,
2013-12-31T00:00:00,,3.36927035921919,1.59863873656511,0.613026366480567,0.0362633120002101,0.0605362509199957,6.13916596860105,0.00354807074902081,3.75,5.13605795087221,0.115995456864126,1.82127246236037,4.19477124897347,
2014-01-31T00:00:00,,3.32688161595264,1.57478648779136,0.614359929449972,0.0360827506921883,0.0603552166723072,6.1777813704117,0.00352133941994794,3.75,5.10462005916,0.113802734703138,1.69216190605117,4.15119795407816,
2014-02-28T00:00:00,,3.36065385438752,1.57050604331695,0.613420803427085,0.036709064001254,0.0602205792526314,6.20281183635608,0.00349892954088417,3.75,5.12114612706562,0.114787070965172,1.69223826714801,4.19270658877541,
2014-03-31T00:00:00,,3.40513954412914,1.61086970798397,0.61105875414286,0.0366314274513313,0.0615131252496436,6.23228493070644,0.00350122595618771,3.75,5.18287468498904,0.115772653085063,1.69094106506741,4.25539154010768,
2014-04-30T00:00:00,,3.49267206881594,1.67869107130688,0.609268412836189,0.0365637811692702,0.0621328532047902,6.27686473376689,0.00358912132057985,3.75,5.17968713358603,0.115996525535287,1.76048072860429,4.25032167363658,
2014-05-31T00:00:00,,3.49221668063077,1.68803460293408,0.608447193388322,0.0368438214759299,0.0631992738022342,6.31683728968795,0.00365721694562025,3.75,5.1513737997416,0.115289556180197,1.79083094555874,4.22374946708305,
2014-06-30T00:00:00,,3.51309816533958,1.67628360512621,0.609127516653942,0.0367462927273356,0.0627855943932758,6.33925607158847,0.00367804912734704,3.75,5.09715216468119,0.115335287171597,1.77112360081236,4.18464156750111,
2014-07-31T00:00:00,,3.52246010618115,1.68805255914764,0.609102833275041,0.0368730669790445,0.0624341465267531,6.40198033425631,0.00367526587856733,3.75,5.07635738858483,0.116876253900858,1.77087268605969,4.17925098863975,
2014-08-31T00:00:00,,3.48896048010829,1.6524951906574,0.608706072434629,0.036424654548753,0.0615833012009397,6.2634516519071,0.00365742294820719,3.75,4.99353349144488,0.117157160124349,1.73530772790375,4.12060998267354,
2014-09-30T00:00:00,,3.39986296793285,1.61278377219454,0.609552037068613,0.0349751644721652,0.0615950483078337,6.11141398014532,0.00362617691310462,3.75,4.83387238982676,0.116463291888282,1.69875424688562,4.0047004407579,
2014-10-31T00:00:00,,3.29484488569355,1.53165180863952,0.610348290706312,0.0347169511764774,0.061127169517689,6.02457416383694,0.00353872843278456,3.75,4.75318437161068,0.11553229555597,1.65855816010615,3.93501032325451,
2014-11-30T00:00:00,,3.24827008320682,1.47307691208114,0.610321004310189,0.0323284966137439,0.0608009765343768,5.91957899046501,0.00342804675302158,3.75,4.67668334164482,0.114357412768984,1.6784531375884,3.887647726548,
2014-12-31T00:00:00,,3.09591499367705,1.42497714727306,0.612324468768397,0.0314330641735018,0.0598059049843817,5.86723626079061,0.00339590647907987,3.75,4.62425228540797,0.113953273666522,1.63755458515284,3.84590403923351,
2015-01-31T00:00:00,,3.03106355757681,1.42434339369463,0.612007703510472,0.0316989390937523,0.0603593073768308,5.67636508828141,0.00344399521804255,3.75,4.3500029735719,0.114513183476215,1.6095,4.00375246689591,
2015-02-28T00:00:00,,2.92097818676568,1.33803421080102,0.611312294646018,0.0316266534813525,0.0604573954755015,5.7461210453436,0.00341424957261725,3.75,4.25354701880909,0.115137945355586,1.5244,4.00503970416506,
2015-03-31T00:00:00,,2.89917617022843,1.20222089891976,0.609702047046026,0.0311510318890892,0.0600495536174828,5.61700373521776,0.00337096804227037,3.75,4.06413077830676,0.114874341782584,1.4479,3.82717650826891,
2015-04-30T00:00:00,,2.90220244783101,1.22704009051342,0.611769411402634,0.0313670882314943,0.0597586845044603,5.60491854728367,0.00344475462727506,3.75,4.04224437970201,0.115328712909531,1.4151,3.89884411048374,
2015-05-31T00:00:00,,2.96486297676263,1.22920852217743,0.61333138183085,0.0310760504172431,0.0587686541983887,5.80318424314452,0.00343658507018045,3.75,4.18446933685303,0.111740635689773,1.4205,4.03209865407091,
2015-06-30T00:00:00,,2.89624923700964,1.20379387280933,0.613132217692322,0.0303038882440865,0.0587221222974758,5.83311053177116,0.00337180451668555,3.75,4.20496058438787,0.111172114648447,1.3889,4.02292287482548,
2015-07-31T00:00:00,,2.78091539111897,1.16737998740531,0.613075626692569,0.0304292820324626,0.058920438206739,5.83392478255819,0.00327825776747958,3.75,4.1217077876688,0.109225046450196,1.3941,3.93063420181,
2015-08-31T00:00:00,,2.73532604787552,1.07094339457598,0.594947358747191,0.0304370600723427,0.0576419152091157,5.8517234232981,0.00318064017323345,3.75,4.17714352190639,0.10585496574876,1.3158,3.87482576047401,
2015-09-30T00:00:00,,2.6474829732706,0.965031393697198,0.588723820464737,0.0311762866950473,0.0566559771993979,5.7588187608184,0.00316631435175558,3.75,4.20928717388609,0.104098888086507,1.2459,3.8578979736141,
2015-10-31T00:00:00,,2.70149974745903,0.965353272488739,0.590639751911245,0.03123462056235,0.0576260192864924,5.75074661142439,0.00326860470023235,3.75,4.21069885738888,0.10497463932595,1.2842,3.87017044795994,
2015-11-30T00:00:00,,2.67992661319349,0.99093849582206,0.589245124993483,0.0306053960201148,0.0567764737404302,5.70469782483276,0.00325375079600882,3.75,4.03152392079961,0.104794002198399,1.3021,3.72348795353299,
2015-12-31T00:00:00,,2.71810871140879,0.969660518657943,0.581168559669923,0.0307589902984656,0.0563109080420353,5.62123237204734,0.00319919325400591,3.75,4.07894294679217,0.104145314396881,1.2843,3.7661071981201,
2016-01-31T00:00:00,,2.63270886199527,0.927066150325601,0.5705138623158,0.0316993563060087,0.0557300472896441,5.40112671148304,0.00312382927940605,3.75,4.07173552268173,0.10372718890308,1.25,3.72403876906164,
2016-02-29T00:00:00,,2.67247760237218,0.945091561870712,0.573060238605956,0.0326026955432486,0.0549523126945186,5.36078064817907,0.00308167044389457,3.75,4.15822666022624,0.105333265426274,1.2756,3.77261959963013,
2016-03-31T00:00:00,,2.8061955953086,1.00858093497933,0.576300117612744,0.0331664390015719,0.0559546523561363,5.33505769142796,0.00315374750508908,3.75,4.16237007271589,0.106428276932148,1.2976,3.81534183011625,
2016-04-30T00:00:00,,2.87323004376974,1.05074703328738,0.57881739264394,0.0341064736026874,0.056417022190229,5.36700283568866,0.00326805324817172,3.75,4.25219870405699,0.106854694913522,1.3205,3.88918599043782,
2016-05-31T00:00:00,,2.74895204535731,1.06251564470549,0.574427377921623,0.0343903558246828,0.0560711732652963,5.4470380792606,0.00320304915344244,3.75,4.24501721539368,0.105846218234235,1.2799,3.838495479063,
2016-06-30T00:00:00,,2.77357005444817,1.09042574011567,0.568555969353183,0.0355660798997883,0.0557250199809059,5.33062875009968,0.00320408494235559,3.75,4.21084142073682,0.106220655931253,1.2841,3.86611398763977,
2016-07-31T00:00:00,,2.82258592218537,1.1448469679272,0.561471449888973,0.0360813604746447,0.0557899148406146,4.93153024038168,0.00327843915390107,3.75,4.14939107434332,0.106924362949815,1.2712,3.81870705848152,
2016-08-31T00:00:00,,2.86109673972229,1.16877866765729,0.56398343330927,0.0370328699134803,0.0560207758643493,4.9184130918616,0.00337348846960264,3.75,4.20440056883387,0.108013043389726,1.2669,3.86382124970158,
2016-09-30T00:00:00,,2.84792961811956,1.1519994499981,0.561997016748015,0.0367876849753453,0.0561907460894859,4.927694286901,0.00338797684211614,3.75,4.20553189550417,0.107949227959163,1.2669,3.85085020291214,
2016-10-31T00:00:00,,2.85643521853737,1.17626626080713,0.555636919093787,0.0361236714576185,0.0561738780013603,4.62896207198113,0.00333142638378422,3.75,4.13225839991567,0.106960954737647,1.2215,3.79804597901696,
2016-11-30T00:00:00,,2.83085399178521,1.12712572111406,0.548792929256116,0.0348760276875407,0.0555406557110972,4.66219706803802,0.0032335098709668,3.75,4.05819279811361,0.106262380019303,1.1433,3.77497427798887,
2016-12-31T00:00:00,,2.76052615151128,1.11570743491004,0.541762834872904,0.0323621470468178,0.0552299546037348,4.68769878914116,0.00317500772325182,3.75,3.95359161759008,0.104715041798116,1.0745,3.67820755388509,
2017-01-31T00:00:00,,2.79183518170265,1.17256273425002,0.543658251142463,0.0326841825647874,0.0550772459951198,4.6293286283032,0.00316450832961751,3.75,3.98340725762992,0.105822371236173,1.0027,3.71994999569708,
2017-02-28T00:00:00,,2.87520265338372,1.20779385292883,0.545608824102293,0.0331660536879276,0.0559032248959827,4.68197307929094,0.00327554606189174,3.75,3.9915210896526,0.107090469671736,1.0217,3.74340048000565,
2017-03-31T00:00:00,,2.8609278580108,1.20084763277023,0.543776249834414,0.0332128598146394,0.0569448607249705,4.62879192695555,0.00330705688329836,3.75,4.00767672737239,0.107508725066339,1.0217,3.7431689308047,
2017-04-30T00:00:00,,2.82487722938193,1.19660106790641,0.544143768322046,0.0340745935559866,0.0581282256913883,4.74111897325453,0.00331079784164821,3.75,4.0210028323368,0.108844717385768,1.0274,3.74702037505824,
2017-05-31T00:00:00,,2.78728541232238,1.17215207089104,0.544025420397725,0.0333869328948749,0.0582204068506964,4.8504545649744,0.00333029988522591,3.75,4.14105198449532,0.108729931361765,1.0523,3.79661274652619,
2017-06-30T00:00:00,,2.81617424315886,1.14567489991671,0.551553636447542,0.0340173775511707,0.058251596525156,4.80825433696125,0.00333911420509941,3.75,4.20586251024309,0.110218176031954,1.0653,3.87105356022486,
2017-07-31T00:00:00,,2.92466473235152,1.16948182383668,0.553537097031689,0.0333331009759843,0.0581937333069253,4.86818598037204,0.00330702918179614,3.75,4.31501300163161,0.111136410236169,1.0583,3.90401628308121,
2017-08-31T00:00:00,,2.9685374431033,1.19091659092515,0.561865279115851,0.0341271195358285,0.0586253831818494,4.86228665956455,0.00331531668568377,3.75,4.42721638977715,0.112735862739585,1.0623,3.88489677021394,
2017-09-30T00:00:00,,2.98937760561662,1.19722092083362,0.570891118183298,0.033871009368781,0.0581742294049603,4.99750309463662,0.00331233405160983,3.75,4.46768375803631,0.113113503836706,1.096,3.8950811166794,
2017-10-31T00:00:00,,2.92334399700235,1.17868495673859,0.566747752414543,0.0332024613583272,0.057616571022787,4.95142403717712,0.00331276233982195,3.75,4.41084250431337,0.112792555372868,1.0322,3.82233831329836,
2017-11-30T00:00:00,,2.86024376526944,1.1484856152331,0.565925983747908,0.0331736259065934,0.0577866120107162,4.94813994086575,0.00338533328541921,3.75,4.39464485038592,0.113754446485565,0.9638,3.77605790535372,
2017-12-31T00:00:00,,2.8641689567668,1.14024971765806,0.568750779343795,0.0332010854677845,0.0583731475624118,5.02661935188172,0.00345386431275779,3.75,4.43857446964503,0.114813939946014,1.0745,3.79804109666482,
2018-01-31T00:00:00,,2.97714520809443,1.16598367046201,0.583251246219125,0.0338626837513142,0.058923191090993,5.17865517056013,0.00351566498271514,3.75,4.57231982428249,0.117646553192541,0.9835,3.90160186687958,
2018-02-28T00:00:00,,2.95409196575833,1.1573578078389,0.593978737195347,0.0347588453309181,0.0582558628913823,5.23863665922497,0.00347381755674849,3.75,4.62920113307211,0.11910963442056,0.9931,4.01056822494809,
2018-03-31T00:00:00,,2.91343125498649,1.14410474087581,0.593462063871901,0.0353779593521721,0.0576831266607099,5.23719431423689,0.00349846563955423,3.75,4.62700917150464,0.119957134385348,0.9665,3.96071784587864,
2018-04-30T00:00:00,,2.88661214421825,1.10099538596768,0.595285053711817,0.0348798754852901,0.0571161215809089,5.27791093705211,0.00351215943851493,3.75,4.60361442926098,0.11975432048798,0.9259,3.87515038663136,
2018-05-31T00:00:00,,2.82172037051389,1.03299389250083,0.588308488059571,0.0341852465755275,0.0555225408117697,5.05631217567924,0.0034843244005094,3.75,4.43258629790959,0.117291598171219,0.8522,3.76090527641515,
2018-06-30T00:00:00,,2.81023108741044,0.994913923576607,0.580069430948298,0.0340835567956518,0.0553189681510816,4.98440395676406,0.00343260202438559,3.75,4.3793587220986,0.115538019212484,0.8105,3.78988553387824,
2018-07-31T00:00:00,,2.77721416507684,0.980863872461878,0.558184582608087,0.0336586400778784,0.0545845402155963,4.93788727639125,0.00333974122783492,3.75,4.38292633201367,0.1126872943532,0.789,3.76910566529906,
2018-08-31T00:00:00,,2.74716421188546,0.955819591098801,0.547312312751212,0.0337667371172862,0.0539369899428649,4.82963783907039,0.00334490063542052,3.75,4.33085467804033,0.113558680763426,0.647,3.79418218005975,
2018-09-30T00:00:00,,2.70116322534947,0.911386639730517,0.546925061257022,0.0334999137920308,0.0518689701626461,4.89819657198958,0.00334512274639129,3.75,4.37298711340499,0.114992664331565,0.592,3.87372272224803,
2018-10-31T00:00:00,,2.66433801960642,0.998596086695256,0.54063270978368,0.0332535365360464,0.0509402201964572,4.87962147321633,0.00331638342226459,3.75,4.30661824214569,0.114465432106494,0.641,3.7747006282849,
2018-11-30T00:00:00,,2.71721376641782,0.991243309457644,0.540286373983581,0.0330740211641852,0.0522243460003406,4.83824799288398,0.00332329559377805,3.75,4.26217600267964,0.11374436400909,0.697,3.74468661527908,
2018-12-31T00:00:00,,2.70063092743696,0.964881798476019,0.544676672947867,0.0333175425125673,0.0529482635334835,4.75427797934762,0.00333670867874136,3.75,4.26753696000589,0.114625103399711,0.7075,3.77973606207415,
2019-01-31T00:00:00,,2.67856942571119,1.00289660960769,0.552505081909545,0.0344296233206168,0.0530065350753782,4.83398113375313,0.00334219084598106,3.75,4.28212407395128,0.11787038599942,0.6983,3.79106249778059,
2019-02-28T00:00:00,,2.67888399527476,1.00741571441296,0.556757630775273,0.0339844000979124,0.0526634583334148,4.87865360820141,0.003341937323397,3.75,4.25714387808008,0.119780786496865,0.7129,3.74523070808484,
2019-03-31T00:00:00,,2.65530293308805,0.975229002278509,0.558734186404014,0.0337222388465189,0.0539791895865316,4.93880223042442,0.00331577259009081,3.75,4.23842704750634,0.118191142993067,0.6868,3.74775591942392,
2019-04-30T00:00:00,,2.67204256370369,0.971907064908956,0.558461708347086,0.0336478169642206,0.0542402201254564,4.91111444368819,0.00329540899836721,3.75,4.22151037288896,0.117939556613715,0.6522,3.75144754900742,
2019-05-31T00:00:00,,2.60604453325107,0.937636219695478,0.545864175693461,0.0341368348203201,0.0537341828440284,4.81551458046403,0.00317021592662758,3.75,4.19397876803792,0.117939842637299,0.6198,3.70813436713832,
2019-06-30T00:00:00,,2.60386427522848,0.972207757456602,0.543444190185776,0.0347123161338665,0.0540164900419468,4.75490562598905,0.00319053767618887,3.75,4.2359647669225,0.120517709101545,0.6432,3.7929440637426,
2019-07-31T00:00:00,,2.61867712117797,0.99297592681488,0.545261906168023,0.0346394460929094,0.0544992839694264,4.67491905136572,0.00318936961270839,3.75,4.20490958624251,0.121727840270468,0.6567,3.79803613768306,
2019-08-31T00:00:00,,2.53857521673285,0.932417957126753,0.530642616805579,0.0352648657649831,0.0527246938365513,4.5578572927337,0.00310474523873736,3.75,4.16960857229605,0.121949724122039,0.6673,3.82756508709423,
2019-09-30T00:00:00,,2.55620835750764,0.911624648161143,0.526984946038805,0.0349005216350359,0.052529421585116,4.63482429697153,0.00313305459306008,3.75,4.12867149243291,0.122678904796386,0.6567,3.7853998356681,
2019-10-31T00:00:00,,2.54858948920248,0.918302016789714,0.529434673672463,0.0346841183381175,0.0527812564204771,4.73866337100952,0.00316787636804252,3.75,4.1450765574239,0.123493673498465,0.6356,3.77464919677101,
2019-11-30T00:00:00,,2.56336914575945,0.905344928611788,0.534239808093143,0.0344776615376285,0.0525127397918654,4.832819826475,0.00321587507092859,3.75,4.14686372770826,0.124015137191066,0.6514,3.7867787277673,
2019-12-31T00:00:00,,2.56593730409088,0.90954383308942,0.533561764136699,0.0343653446555273,0.0526478486302831,4.91995612515483,0.00318012535397816,3.75,4.1621461875799,0.123967369757794,0.644,3.80724428598734,
2020-01-31T00:00:00,,2.57719981805828,0.904674767639018,0.541845961541932,0.034338300574455,0.0525781854803645,4.90153848449744,0.00322053082879808,3.75,4.1646092430239,0.123274790905743,0.6371,3.86696022882784,
2020-02-29T00:00:00,,2.5044986857988,0.866139973268795,0.535790221563504,0.0341315735764308,0.0524719132059499,4.86190729909426,0.00313988289117521,3.75,4.0918981646066,0.119691499035373,0.6199,3.84225519633723,
2020-03-31T00:00:00,,2.32204686531389,0.766272140768687,0.533696516067086,0.0347316566445344,0.05043763745634,4.61120258891176,0.00306968056280498,3.75,4.1349619509608,0.116576489858982,0.5918,3.90199302603338,
2020-04-30T00:00:00,,2.36244719639089,0.706109683054274,0.530174218815082,0.034742965331681,0.0492357531387615,4.65498972385344,0.00306260990769126,3.75,4.07554315958972,0.11496620374469,0.5464,3.86347124603666,
2020-05-31T00:00:00,,2.42220151224564,0.652684493442868,0.52843918415367,0.0350326943715186,0.0495625211055981,4.61733721713492,0.00306294313802526,3.75,4.06897953608309,0.116609918361939,0.549,3.86034682747776,
2020-06-30T00:00:00,,2.58691482544044,0.720208883669264,0.52917997270816,0.0348638523500088,0.0495445686324282,4.69653670904401,0.00309773847993587,3.75,4.21966300643331,0.120328698378405,0.5499,3.94070201470963,
2020-07-31T00:00:00,,2.6186260971444,0.705217056259045,0.534760916455563,0.034956594873864,0.0499182939122047,4.71447908486546,0.00312440063518419,3.75,4.26358942534533,0.119464260788879,0.5466,3.98511991627654,
2020-08-31T00:00:00,,2.69991582324897,0.681630675352172,0.541870067543968,0.035363600061041,0.0502424940638754,4.91998889742633,0.00316225323378793,3.75,4.43907929242546,0.120008828015402,0.518,4.12339354599648,
2020-09-30T00:00:00,,2.72574146241909,0.698451830323226,0.550688341910383,0.0354363541171793,0.0510670930422795,4.88214419401621,0.00317727289987923,3.75,4.43054658323253,0.119768216851345,0.4993,4.1092424494214,
2020-10-31T00:00:00,,2.67356235310049,0.667036102893898,0.559338065865561,0.0356424181485406,0.0510237770919457,4.86436688730568,0.00327452960873507,3.75,4.41625232970279,0.119878169469754,0.4425,4.11125037842132,
2020-11-30T00:00:00,,2.71956774004467,0.692136026717333,0.567447820820194,0.0358917294054404,0.0504973390140141,4.95119878412356,0.00335549479650707,3.75,4.43498153588048,0.122929411515256,0.4699,4.11414263206611,
2020-12-31T00:00:00,,2.80738699163275,0.732207961035027,0.57291232592299,0.0360850452373821,0.0508964213165158,5.02044883856543,0.00343110958601546,3.75,4.55692892400714,0.124634808103947,0.4776,4.21910676233356,
2021-01-31T00:00:00,,2.89666768477607,0.704245141603966,0.579800651776422,0.0362055842992782,0.0512543138549067,5.11005404062081,0.00342622309486925,3.75,4.57266876538335,0.124985029864692,0.5048,4.2350919216249,
2021-02-28T00:00:00,,2.91862207904686,0.69186419849304,0.580574673990266,0.0355371008018326,0.0515800061218362,5.21003957051408,0.00337670541023613,3.75,4.54154083942677,0.125073656208443,0.5289,4.18205175627282,
2021-03-31T00:00:00,,2.89933509224622,0.66090423209997,0.576224409137651,0.0344484723791887,0.0514529892471466,5.20771678625586,0.00331039755888284,3.75,4.46471395841118,0.121926304002339,0.4919,4.03554551188989,
2021-04-30T00:00:00,,2.89253511070729,0.676413851085582,0.575852832682417,0.0343679521648895,0.0504218324092179,5.19658101517869,0.00335477191510669,3.75,4.49590198835146,0.119667417448266,0.4646,4.07713536359272,
2021-05-31T00:00:00,,2.91294085818041,0.706283100281648,0.584164312967253,0.0343908014154205,0.051163386071678,5.28688958800462,0.00333848455718712,3.75,4.56034697200781,0.119768993158638,0.4432,4.15477390501139,
2021-06-30T00:00:00,,2.8678687802752,0.746483354285958,0.583679972811248,0.0340674211885238,0.0509871770098124,5.2621549091825,0.00334572863620552,3.75,4.51970875308367,0.119239622960404,0.436,4.12941952486013,
2021-07-31T00:00:00,,2.79272876632582,0.729014573997454,0.579153531197124,0.0339731606872187,0.0503459303280849,5.19016966332584,0.00327955678750813,3.75,4.43635216538267,0.115349899797574,0.4365,4.08518288100853,
2021-08-31T00:00:00,,2.74216263156838,0.716963621998289,0.579298295615319,0.0341446051799722,0.0505693515214709,5.18209973383335,0.00323652190837648,3.75,4.41852344268424,0.113502932733828,0.4416,4.10428091700748,
2021-09-30T00:00:00,,2.739455275272747,0.7061149280848625,0.5808026982676097,0.03401000332101247,0.05091327077838554,5.143512099092432,0.0032031145394961842,3.75,4.407749530707354,0.11312294934664308,0.4435,4.060245250641851,
