السنة,الربع,المنطقة,المدينة,النوع,الاستخدام,عدد الصفقات,مجموع قيم الصفقات ر.س,مجموع المساحاتM2,متوسط سعر المتر ر.س,أعلى متوسط سعر متر ر.س,أقل متوسط سعر متر ر.س
2026,1,الحدود الشمالية,طريف,أرض,سكني,50,20659803.1,28121.87,516.4568746,1180.65,133.33
2026,1,الحدود الشمالية,العويقلية,أرض,سكني,31,1992009.08,15911.62,31.33975228,139.58,0.25
2026,1,الحدود الشمالية,عرعر,شقة,سكني,15,6107834,2805.51,2199.943177,2842.23,1702.26
2026,1,الحدود الشمالية,رفحاء,فيلا,سكني,2,149000,1190,NULL,NULL,NULL
2026,1,الحدود الشمالية,عرعر,دوبلكس,سكني,1,810000,366.48,NULL,NULL,NULL
2026,1,الحدود الشمالية,عرعر,أرض,سكني,389,71461882.21,255629.371,136.059695,1585.1,1.33
2026,1,الحدود الشمالية,عرعر,فيلا,سكني,4,1735939.79,2456.375,NULL,NULL,NULL
2026,1,الحدود الشمالية,رفحاء,أرض,سكني,146,38777970.94,82370.76,143.6053535,952.4,0.21
2026,1,الحدود الشمالية,طريف,فيلا,سكني,2,1432791,906,NULL,NULL,NULL
