السنة,الربع,المنطقة,المدينة,النوع,الاستخدام,عدد الصفقات,مجموع قيم الصفقات,مجموع المساحات,متوسط سعر المتر,أعلى متوسط سعر متر,أقل متوسط سعر متر
2025,1,الجوف,سكاكا,شقة,سكني,14,4349602,2042.32,2489.342515,2774.81,2034.83
2025,1,الجوف,سكاكا,فيلا,سكني,1,300000,360.87,NULL,NULL,NULL
2025,1,الجوف,القريات,فيلا,سكني,1,450000,375.34,NULL,NULL,NULL
2025,1,الجوف,سكاكا,أرض,سكني,377,170992776.8,413931.255,540.5539435,2017.63,1.63
2025,1,الجوف,دومة الجندل,أرض,سكني,105,11755746.39,74567.26,64.72286762,140.56,26.97
2025,1,الجوف,سكاكا,دوبلكس,سكني,10,7413186,3184.62,2171.590099,2773.03,580.14
2025,1,الجوف,القريات,أرض,سكني,233,79266953.99,370946.21,281.8880466,1631.98,46.62
2025,1,الجوف,طبرجل,أرض,سكني,54,14012001.55,34629.29,211.7172403,550,4.34
